id,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,geometry,index_right,population
223685.0,250000.0,4.0,5.0,66.0,Phnom Penh,Chamkarmon,BKK 3,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224359.0,260000.0,5.0,,66.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224359.0,260000.0,5.0,,66.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224359.0,260000.0,5.0,,66.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224359.0,260000.0,5.0,,66.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224359.0,260000.0,5.0,,66.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224359.0,260000.0,5.0,,66.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223867.0,85000.0,2.0,2.0,66.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223867.0,85000.0,2.0,2.0,66.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223867.0,85000.0,2.0,2.0,66.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223867.0,85000.0,2.0,2.0,66.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223867.0,85000.0,2.0,2.0,66.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223867.0,85000.0,2.0,2.0,66.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
245930.0,50000.0,2.0,2.0,66.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.53172969,104.9113111,POINT (104.9113111 11.53172969),53899.0,24762.0
218436.0,120000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55437278,104.9233052,POINT (104.9233052 11.55437278),53893.0,18149.0
218436.0,120000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55437278,104.9233052,POINT (104.9233052 11.55437278),53893.0,18149.0
218436.0,120000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55437278,104.9233052,POINT (104.9233052 11.55437278),53893.0,18149.0
218436.0,120000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55437278,104.9233052,POINT (104.9233052 11.55437278),53893.0,18149.0
210234.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakab 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
210234.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakab 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
203788.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
203788.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
202519.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakab 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
202519.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakab 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
155907.0,114000.0,1.0,1.0,65.76,Phnom Penh,Chbar Ampov,Nirouth,Condo,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0
155907.0,114000.0,1.0,1.0,65.76,Phnom Penh,Chbar Ampov,Nirouth,Condo,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0
247305.0,153157.0,1.0,1.0,65.64,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.658559,104.913169,POINT (104.913169 11.658559),54030.0,1785.0
200571.0,110000.0,1.0,1.0,65.0,Phnom Penh,Chamkarmon,Olympic,Apartment,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
200571.0,110000.0,1.0,1.0,65.0,Phnom Penh,Chamkarmon,Olympic,Apartment,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
185538.0,600000.0,1.0,1.0,65.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
185538.0,600000.0,1.0,1.0,65.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
185538.0,600000.0,1.0,1.0,65.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
185538.0,600000.0,1.0,1.0,65.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
185538.0,600000.0,1.0,1.0,65.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
185538.0,600000.0,1.0,1.0,65.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
190024.0,420000.0,5.0,6.0,65.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
190024.0,420000.0,5.0,6.0,65.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
190024.0,420000.0,5.0,6.0,65.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
190024.0,420000.0,5.0,6.0,65.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
190024.0,420000.0,5.0,6.0,65.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
224044.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56518757,104.9326187,POINT (104.9326187 11.56518757),53896.0,15603.0
224044.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56518757,104.9326187,POINT (104.9326187 11.56518757),53896.0,15603.0
224044.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56518757,104.9326187,POINT (104.9326187 11.56518757),53896.0,15603.0
224044.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56518757,104.9326187,POINT (104.9326187 11.56518757),53896.0,15603.0
225967.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56602845,104.9330478,POINT (104.9330478 11.56602845),53896.0,15603.0
225967.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56602845,104.9330478,POINT (104.9330478 11.56602845),53896.0,15603.0
225967.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56602845,104.9330478,POINT (104.9330478 11.56602845),53896.0,15603.0
225967.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56602845,104.9330478,POINT (104.9330478 11.56602845),53896.0,15603.0
207611.0,179000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
207611.0,179000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
218216.0,200000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
218216.0,200000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
185535.0,420000.0,3.0,3.0,65.0,Phnom Penh,Chamkarmon,Olympic,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
185535.0,420000.0,3.0,3.0,65.0,Phnom Penh,Chamkarmon,Olympic,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
197829.0,220000.0,,,65.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54694021,104.938164,POINT (104.938164 11.54694021),53978.0,5336.0
197829.0,220000.0,,,65.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54694021,104.938164,POINT (104.938164 11.54694021),53978.0,5336.0
231498.0,170000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.5453186,104.9238144,POINT (104.9238144 11.5453186),53910.0,13796.0
231498.0,170000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.5453186,104.9238144,POINT (104.9238144 11.5453186),53910.0,13796.0
231498.0,170000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.5453186,104.9238144,POINT (104.9238144 11.5453186),53910.0,13796.0
231498.0,170000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.5453186,104.9238144,POINT (104.9238144 11.5453186),53910.0,13796.0
217172.0,166748.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
217172.0,166748.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
217172.0,166748.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
217172.0,166748.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
217172.0,166748.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
217172.0,166748.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
221322.0,150000.0,2.0,1.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
221322.0,150000.0,2.0,1.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
221322.0,150000.0,2.0,1.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
221322.0,150000.0,2.0,1.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
221322.0,150000.0,2.0,1.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
221322.0,150000.0,2.0,1.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
247966.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
247966.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
247966.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
247966.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
248614.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
248614.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
248614.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
248614.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965,POINT (104.9181965 11.55647244),53897.0,39519.0
223542.0,175000.0,1.0,1.0,64.67,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54835212,104.9376812,POINT (104.9376812 11.54835212),53978.0,5336.0
223542.0,175000.0,1.0,1.0,64.67,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54835212,104.9376812,POINT (104.9376812 11.54835212),53978.0,5336.0
227685.0,150000.0,1.0,1.0,64.67,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54827686,104.9376787,POINT (104.9376787 11.54827686),53978.0,5336.0
227685.0,150000.0,1.0,1.0,64.67,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54827686,104.9376787,POINT (104.9376787 11.54827686),53978.0,5336.0
240220.0,157138.0,2.0,1.0,64.59,Phnom Penh,Sen Sok,Tuek Thla,Condo,False,residential,11.559712,104.878121,POINT (104.878121 11.559712),53930.0,16032.0
216230.0,85000.0,2.0,3.0,64.37,Phnom Penh,Dangkao,Preaek Kampues,Retreat,False,residential,11.48,104.9,POINT (104.9 11.48),54714.0,1551.0
212923.0,580000.0,3.0,4.0,64.0,Phnom Penh,7 Makara,Ou Ruessei 1,Flat,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
212923.0,580000.0,3.0,4.0,64.0,Phnom Penh,7 Makara,Ou Ruessei 1,Flat,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
232918.0,270000.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
232918.0,270000.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
232918.0,270000.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
232918.0,270000.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
232918.0,270000.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
232918.0,270000.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
235235.0,90000.0,2.0,3.0,64.0,Phnom Penh,Dangkao,Prey Sa,Flat,False,residential,11.500658,104.856173,POINT (104.856173 11.500658),54676.0,2310.0
235235.0,90000.0,2.0,3.0,64.0,Phnom Penh,Dangkao,Prey Sa,Flat,False,residential,11.500658,104.856173,POINT (104.856173 11.500658),54676.0,2310.0
216151.0,235000.0,4.0,3.0,64.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
216151.0,235000.0,4.0,3.0,64.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
216151.0,235000.0,4.0,3.0,64.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
216151.0,235000.0,4.0,3.0,64.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
207085.0,75000.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Kamboul,Flat,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
207085.0,75000.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Kamboul,Flat,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
209707.0,99000.0,2.0,2.0,64.0,Phnom Penh,Chamkarmon,BKK 3,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
209707.0,99000.0,2.0,2.0,64.0,Phnom Penh,Chamkarmon,BKK 3,Condo,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
227743.0,180000.0,2.0,3.0,64.0,Phnom Penh,Russey Keo,Chrang Chamres I,Unit,False,residential,11.59015,104.909641,POINT (104.909641 11.59015),54161.0,29575.0
230223.0,250000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
230223.0,250000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
230223.0,250000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
230223.0,250000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
230223.0,250000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
230223.0,250000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224471.0,55980.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224471.0,55980.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224471.0,55980.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224471.0,55980.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224471.0,55980.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
224471.0,55980.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
188300.0,115000.0,3.0,4.0,64.0,Phnom Penh,Meanchey,Stueng Mean chey,House,False,residential,11.53,104.91,POINT (104.91 11.53),53899.0,24762.0
146462.0,420000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
146462.0,420000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
146462.0,420000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
146462.0,420000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
146462.0,420000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
146462.0,420000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
207635.0,799900.0,4.0,4.0,64.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
207635.0,799900.0,4.0,4.0,64.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
207635.0,799900.0,4.0,4.0,64.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
207635.0,799900.0,4.0,4.0,64.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
207635.0,799900.0,4.0,4.0,64.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
207635.0,799900.0,4.0,4.0,64.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
187697.0,148000.0,3.0,3.0,64.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
187697.0,148000.0,3.0,3.0,64.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
187697.0,148000.0,3.0,3.0,64.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
187697.0,148000.0,3.0,3.0,64.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
187585.0,100000.0,4.0,5.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
187585.0,100000.0,4.0,5.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
187586.0,130000.0,2.0,2.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
187586.0,130000.0,2.0,2.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
187301.0,160000.0,5.0,4.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
187301.0,160000.0,5.0,4.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
