address_subdivision,address_locality,address_line_2,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,geometry,population,h_id,mean_price_per_m2,max_price_per_m2,median_price_per_m2,min_price_per_m2
Phnom Penh,Doun Penh,Srah Chak,3653.89,96.0,350773.44,104.90419103095616,11.583185950794974,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,11,0,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,8,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,171,1,14,24,49,83,151,2,15,27,41,66,112,0,1,17,50,44,90,1,2,8,34,45,106,0,5,13,39,49,94,4,6,13,17,54,74,2,2,15,19,36,68,1,2,18,11,36,106,0,3,35,29,39,33,0,1,6,9,17,115,0,1,6,54,54,92,0,7,12,28,45,23,1,0,4,5,13,169,5,5,14,85,60,800,10,15,99,365,311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,POINT (104.9041910309562 11.58318595079497),36545.0,8865846aa7fffff,3389.313104394305,5103.99,3617.02,1300.0
Phnom Penh,Saensokh,Phnom Penh Thmei,3406.97,236.0,804044.9199999999,104.89863771599376,11.592929501282889,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,138,2,4,19,35,78,133,2,6,29,24,72,92,0,0,1,11,80,74,0,1,3,6,64,88,2,1,10,8,67,65,1,5,20,7,32,62,2,0,11,12,37,55,0,0,13,9,33,94,4,0,5,43,42,25,0,3,0,7,15,95,0,0,2,3,90,72,2,3,6,11,50,24,0,2,6,5,11,163,0,0,20,2,141,670,10,5,40,73,542,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,POINT (104.8986377159938 11.59292950128289),3083.0,88658468c1fffff,3161.609085447263,4293.99,3028.79,1672.8971962616822
Phnom Penh,Doun Penh,Srah Chak,3801.66,158.0,600662.28,104.92454927744564,11.589793767756856,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,143,3,4,22,30,84,114,2,2,12,26,72,103,0,0,12,27,64,85,0,1,15,48,21,99,1,3,14,23,58,76,0,1,3,14,58,60,0,5,8,14,33,49,0,3,3,7,36,84,0,1,5,9,69,28,1,0,1,10,16,113,0,0,32,52,29,82,2,2,3,28,47,18,0,0,1,1,16,159,0,5,1,69,84,745,10,15,129,283,308,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.9245492774456 11.58979376775686),11327.0,8865846819fffff,1951.915155626985,4888.888888888889,1843.75,3.5
Phnom Penh,Doun Penh,Srah Chak,3664.13,130.0,476336.9,104.90835032914144,11.585752127099717,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,8,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,163,1,5,33,49,75,139,3,5,32,37,62,111,0,0,14,51,46,90,1,1,11,42,35,105,1,4,13,36,51,88,1,3,17,19,48,71,2,2,13,19,35,64,0,2,13,16,33,102,1,0,18,44,39,30,0,0,6,10,14,114,0,0,6,68,40,91,1,3,13,31,43,20,1,0,2,7,10,164,0,5,13,96,50,785,5,25,97,402,256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.9083503291414 11.58575212709972),36545.0,8865846aa7fffff,3389.313104394305,5103.99,3617.02,1300.0
Phnom Penh,Chamkar Mon,Phsar Daeum Thkov,4035.13,208.0,839307.04,104.91980407946308,11.531740769937803,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,8,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,154,2,10,15,39,88,114,1,11,14,22,66,100,0,0,8,21,71,79,1,1,3,11,63,86,0,2,5,26,53,68,1,5,16,23,23,60,1,5,5,15,34,60,1,3,11,11,34,64,0,1,3,11,49,33,0,4,3,4,22,113,1,3,3,18,88,79,2,2,9,23,43,30,0,0,2,4,24,148,0,5,10,14,119,682,0,15,45,125,497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.9198040794631 11.5317407699378),27484.0,8865846acbfffff,4072.8225,4704.3,4347.84,2891.31
Phnom Penh,Tuol Kouk,Phsar Depou Ti Muoy,4055.03,44.0,178421.32,104.90215232974792,11.57885436424391,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,179,1,15,31,39,93,156,6,10,34,35,71,112,0,2,24,51,35,93,0,4,5,36,48,108,2,5,17,39,45,102,5,9,16,13,59,78,2,1,20,16,39,74,3,4,12,17,38,113,1,8,45,24,35,35,0,3,5,8,19,118,0,1,6,54,57,99,0,8,11,32,48,23,0,1,3,7,12,174,5,5,46,79,39,810,5,41,131,357,276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.9021523297479 11.57885436424391),7618.0,8865846aa3fffff,4095.9029037263617,4944.52,4214.48087431694,1982.5072886297376
Phnom Penh,Chamkar Mon,Boeng Trabaek,3563.24,200.0,712648.0,104.92574956789989,11.538963745971635,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,157,5,5,42,26,79,121,1,5,28,15,72,110,0,4,13,42,51,86,0,4,11,12,59,93,0,3,18,26,46,68,2,10,21,17,18,62,0,3,15,18,26,59,2,4,11,10,32,72,1,1,8,11,51,33,1,2,6,5,19,118,0,3,21,13,81,82,0,4,24,18,36,25,0,0,0,7,18,149,10,5,8,33,93,735,0,20,115,153,447,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.9257495678999 11.53896374597164),18375.0,8865846ac1fffff,2985.1636959820307,6250.0,3178.9473684210525,93.75
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,3909.08,48.0,187635.84,104.88811709740646,11.57955572697754,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,162,2,3,27,31,99,162,4,5,32,35,86,98,0,1,5,17,75,83,1,0,5,5,72,96,1,2,12,15,66,77,4,8,15,14,36,73,2,3,8,11,49,73,1,7,11,12,42,107,2,7,47,16,35,31,0,1,6,4,20,101,1,1,0,1,98,87,1,4,9,13,60,29,1,2,5,2,19,168,0,0,10,22,136,725,5,5,65,61,589,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8881170974065 11.57955572697754),4071.0,8865846ab7fffff,3352.68549900392,5263.1578947368425,3760.25,598.2905982905983
Phnom Penh,Mean Chey,Boeng Tumpun,3516.61,200.0,703322.0,104.90865111261591,11.543251442708144,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,171,5,9,28,48,81,150,5,7,28,37,73,114,0,6,18,55,35,93,0,0,5,16,72,102,1,6,22,26,47,90,5,6,16,33,30,73,2,5,12,29,25,81,0,6,16,25,34,104,3,1,10,28,62,33,1,2,8,7,15,120,1,2,6,25,86,100,1,8,14,28,49,24,0,0,1,9,14,164,0,0,22,74,68,785,5,30,90,243,417,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,POINT (104.9086511126159 11.54325144270814),21669.0,8865846a89fffff,4506.0365287227605,6053.12,4881.58,813.0081300813008
Phnom Penh,Mean Chey,Stueng Mean Chey,3319.41,192.0,637326.72,104.8944897690318,11.527778046911877,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,8,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,119,0,1,8,24,86,111,0,4,18,26,63,77,0,0,0,6,71,19,0,0,0,0,19,56,0,0,0,11,45,63,0,0,5,13,45,50,0,0,6,11,33,65,1,4,4,14,42,79,0,1,6,5,67,25,0,0,3,6,16,31,0,0,0,6,25,53,0,0,4,11,38,36,0,1,8,7,20,101,0,0,0,0,101,338,0,0,5,50,283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.8944897690318 11.52777804691188),20104.0,8865846adbfffff,2431.6986868686868,3368.3,1949.8181818181813,1815.03
Phnom Penh,Mean Chey,Stueng Mean Chey,3730.32,126.0,470020.32,104.89824696259488,11.538429973467078,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,166,0,3,24,27,112,145,0,9,26,34,76,106,0,3,3,19,81,80,0,0,0,6,74,89,0,0,12,21,56,86,1,0,15,19,51,69,1,2,8,17,41,84,1,2,15,19,47,106,1,3,8,16,78,33,0,1,6,8,18,99,0,0,3,4,92,95,0,2,8,14,71,30,0,0,7,7,16,159,0,0,0,27,132,691,0,15,35,70,571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.8982469625949 11.53842997346708),25121.0,8865846ad7fffff,3226.0750000000003,3730.32,3392.33,2738.12
Phnom Penh,Saensokh,Phnom Penh Thmei,3255.68,64.0,208363.52,104.88360849938208,11.571405936273374,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,10,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,160,0,2,25,31,102,169,5,2,24,44,94,100,0,2,5,12,81,74,0,1,3,8,62,94,0,1,11,18,64,76,1,1,21,19,34,69,0,0,16,9,44,84,0,3,21,19,41,105,4,17,39,17,28,28,1,0,4,5,18,89,0,0,2,0,87,87,1,2,9,12,63,31,1,0,4,8,18,163,0,0,5,16,142,671,5,5,50,40,571,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8836084993821 11.57140593627337),4119.0,8865846ab3fffff,2645.2619047619046,3255.68,3014.51,1200.0
Phnom Penh,Tuol Kouk,Boeng Salang,3987.8,30.0,119634.0,104.90039277512932,11.566280653539314,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,193,2,13,34,59,85,171,2,14,36,46,73,114,4,6,38,46,20,97,0,1,5,42,49,110,4,7,19,49,31,104,1,5,24,23,51,84,3,2,17,28,34,87,5,2,21,21,38,115,7,25,25,35,23,37,0,5,4,8,20,119,0,0,4,50,65,105,1,3,16,43,42,26,0,0,3,6,17,184,0,1,61,65,57,830,10,20,151,365,284,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,POINT (104.9003927751293 11.56628065353931),20882.0,8865846a87fffff,3467.0865156345035,5833.333333333333,3272.6423902894494,855.1198257080611
Phnom Penh,Tuol Kouk,Tuek L'ak Ti Muoy,3957.06,94.0,371963.64,104.895299420088,11.567915574922672,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,191,10,4,27,56,94,177,2,8,34,57,76,114,1,5,20,45,43,94,0,1,5,14,74,108,3,7,17,27,54,101,1,5,25,15,55,84,1,6,14,14,49,88,1,8,17,20,42,113,22,17,22,29,23,37,3,1,4,9,20,119,0,0,2,15,102,105,0,3,15,30,57,29,0,0,3,9,17,179,0,0,55,69,55,825,5,25,115,263,417,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,POINT (104.895299420088 11.56791557492267),15107.0,8865846abdfffff,3911.042595612261,6370.37037037037,3952.21,476.9230769230769
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,3760.25,242.0,909980.5,104.88406303512068,11.58075467213762,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,145,0,3,28,31,83,161,0,10,26,35,90,87,0,0,5,8,74,61,0,1,6,4,50,86,1,1,10,13,61,73,0,5,21,13,34,67,1,2,6,14,44,72,0,3,12,13,44,104,0,6,41,23,34,27,0,1,5,5,16,69,0,1,1,0,67,70,1,3,10,13,43,31,1,1,6,3,20,157,0,0,15,11,131,633,5,5,45,51,527,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8840630351207 11.58075467213762),4071.0,8865846ab7fffff,3352.68549900392,5263.1578947368425,3760.25,598.2905982905983
Phnom Penh,Chamkar Mon,Tonle Basak,4619.75,158.0,729920.5,104.9561162885912,11.56001620374134,1,0,1,0,0,0,5,0,0,0,0,1,2,0,0,1,0,0,9,0,0,0,0,1,9,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,12,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,103,0,0,7,18,78,55,0,0,5,2,48,87,0,0,0,6,81,83,0,0,0,17,66,67,0,0,1,5,61,46,0,0,0,6,40,40,0,0,0,6,34,27,0,0,0,1,26,27,0,0,0,4,23,22,0,0,3,3,16,116,0,0,0,11,105,64,0,0,0,9,55,13,0,0,0,2,11,148,0,0,0,0,148,638,0,0,5,40,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.9561162885912 11.56001620374134),8.0,8865846a39fffff,4968.196666666667,5442.34,4842.5,4619.75
Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,4009.66,158.0,633526.28,104.88599191670517,11.585413909676513,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,142,1,2,26,30,83,155,1,12,22,37,83,87,0,0,2,10,75,61,0,1,6,4,50,82,1,1,7,13,60,63,0,6,20,10,27,64,1,1,9,9,44,69,0,2,12,10,45,100,0,2,29,33,36,27,0,0,5,6,16,68,0,1,1,0,66,69,0,3,11,8,47,28,1,2,6,3,16,156,0,0,25,1,130,614,5,0,35,72,502,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.8859919167052 11.58541390967651),4251.0,88658468cbfffff,3599.643483965014,4532.53,3508.665,2011.661807580175
Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,4139.81,216.0,894198.9600000001,104.8941600894685,11.567525336746002,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,192,10,4,25,51,102,178,2,9,37,53,77,114,2,3,21,39,49,94,0,1,4,12,77,107,3,6,17,25,56,101,1,5,24,16,55,84,0,7,11,17,49,89,0,9,19,18,43,113,18,20,27,25,23,38,3,1,4,7,23,119,0,0,2,13,104,104,0,3,11,31,59,28,0,0,4,9,15,174,0,0,54,53,67,820,5,25,87,253,450,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,POINT (104.8941600894685 11.567525336746),15107.0,8865846abdfffff,3911.042595612261,6370.37037037037,3952.21,476.9230769230769
Phnom Penh,Mean Chey,Stueng Mean Chey,3743.98,186.0,696380.28,104.9017357129374,11.542823133033714,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,7,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,177,1,3,27,55,91,154,1,10,22,43,78,113,3,2,5,49,54,93,0,0,1,8,84,101,0,1,26,22,52,92,0,5,18,27,42,72,2,2,17,15,36,86,0,4,19,25,38,108,1,4,13,24,66,34,0,2,7,11,14,120,0,0,6,14,100,98,1,4,12,24,57,25,0,0,5,10,10,164,0,0,5,89,70,775,10,15,50,225,475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.9017357129374 11.54282313303371),26582.0,8865846ad5fffff,3395.0085714285715,3743.98,3467.63,2968.87
