id,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude
141333.0,90000.0,1.0,1.0,71.0,Phnom Penh,Toul Kork,Boeung Kak 1,Apartment,False,residential,11.57,104.89
217975.0,199000.0,5.0,4.0,70.5,Phnom Penh,Toul Kork,Tuek L'ak 2,Retreat,False,residential,11.562248,104.898461
156387.0,330000.0,2.0,2.0,70.48,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55067274,104.9277684
221816.0,299000.0,,,70.17,Phnom Penh,Daun Penh,Chey Chumneah,Retreat,False,residential,11.57561,104.92025
207617.0,61000.0,2.0,3.0,70.0,Phnom Penh,Chbar Ampov,Preaek Pra,Flat,False,residential,11.52,104.95
214067.0,450000.0,4.0,5.0,70.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.55,104.93
208630.0,127000.0,3.0,5.0,70.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
215538.0,62000.0,1.0,1.0,70.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Apartment,False,residential,11.58,104.93
229666.0,200000.0,2.0,2.0,70.0,Phnom Penh,Daun Penh,Phsar Kandal I,Apartment,False,residential,11.569135,104.9248
207031.0,150000.0,2.0,2.0,70.0,Phnom Penh,Chbar Ampov,Chbar Ampov I,Apartment,False,residential,11.52609041,104.9305015
229976.0,125000.0,4.0,5.0,70.0,Phnom Penh,Dangkao,Prey Sa,Unit,False,residential,11.500658,104.856173
215893.0,270000.0,5.0,6.0,70.0,Phnom Penh,Sen Sok,Tuek Thla,Flat,False,residential,11.55,104.89
229189.0,125000.0,2.0,1.0,70.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5445,104.913586
247640.0,60000.0,2.0,2.0,70.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Flat,False,residential,11.52526763,104.9811755
252063.0,79000.0,3.0,4.0,70.0,Phnom Penh,Russey Keo,Russey Keo,Shophouse,False,residential,11.630107,104.9043
223862.0,175000.0,5.0,4.0,70.0,Phnom Penh,Toul Kork,Tuek L'ak 3,Retreat,False,residential,11.562248,104.898461
219846.0,550000.0,6.0,5.0,70.0,Phnom Penh,Toul Kork,Tuek L'ak 2,Shophouse,False,residential,11.56412721,104.8972722
227963.0,180000.0,2.0,2.0,70.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.569135,104.9248
185539.0,680000.0,4.0,5.0,70.0,Phnom Penh,Chamkarmon,BKK 3,House,False,residential,11.55,104.93
206984.0,150000.0,2.0,2.0,70.0,Phnom Penh,Chbar Ampov,Chbar Ampov I,Apartment,False,residential,11.52609041,104.9305015
244454.0,38500000.0,,,70.0,Phnom Penh,Meanchey,Chak Angrae Kraom,Land/Development,False,residential,11.50720032,104.9286777
182880.0,100000.0,2.0,2.0,70.0,Phnom Penh,Meanchey,Chak Angrae Kraom,Condo,False,residential,11.504046,104.9330448
186899.0,330000.0,4.0,5.0,70.0,Phnom Penh,Sen Sok,Tuek Thla,Villa,False,residential,11.55,104.89
249448.0,70000.0,2.0,2.0,70.0,Phnom Penh,7 Makara,Monourom,Apartment,False,residential,11.537783,104.920235
247895.0,430000.0,3.0,4.0,70.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Flat,False,residential,11.537783,104.920232
248173.0,200000.0,2.0,2.0,70.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.537783,104.920232
217115.0,116000.0,3.0,4.0,69.87,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.59,104.9
219254.0,107000.0,2.0,3.0,69.87,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.59,104.9
218193.0,105000.0,2.0,3.0,69.87,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.59,104.9
223151.0,125000.0,1.0,2.0,69.7,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55557855,104.8445457
223985.0,76000.0,1.0,1.0,69.7,Phnom Penh,Por Sen Chey,Kakab 2,Apartment,False,residential,11.55856945,104.8489829
223768.0,195000.0,4.0,5.0,69.3,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.569135,104.9248
247227.0,340000.0,2.0,1.0,69.0,Phnom Penh,7 Makara,Mittapheap,Shophouse,False,residential,11.56866176,104.9157656
200575.0,139999.0,1.0,1.0,69.0,Phnom Penh,Chamkarmon,Olympic,Condo,False,residential,11.55,104.93
247054.0,189000.0,5.0,6.0,69.0,Phnom Penh,Dangkao,Dangkao,House,False,residential,11.51060501,104.8876217
190516.0,125000.0,4.0,5.0,69.0,Phnom Penh,Meanchey,Stueng Mean chey,Shophouse,False,residential,11.53,104.91
252399.0,130000.0,3.0,4.0,68.9,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.522551,104.96247
249310.0,950000.0,5.0,2.0,68.85,Phnom Penh,7 Makara,Ou Ruessei 2,Shophouse,False,residential,11.54946688,104.9184467
215505.0,190000.0,,,68.65,Phnom Penh,Chamkarmon,Tonle Bassac,Offices,False,commercial,11.5536251,104.9383169
239922.0,320000.0,2.0,2.0,68.36,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55046676,104.927617
248829.0,120000.0,1.0,1.0,68.18,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.537783,104.920235
195153.0,160000.0,2.0,2.0,68.0,Phnom Penh,Chamkarmon,BKK 3,Condo,False,residential,11.55,104.93
222962.0,230000.0,3.0,4.0,68.0,Phnom Penh,Meanchey,Stueng Mean chey,House,False,residential,11.530293,104.898903
250433.0,36000.0,2.0,3.0,68.0,Phnom Penh,Por Sen Chey,Kakab 1,Retreat,False,residential,11.56872797,104.8368576
186059.0,4488.0,1.0,1.0,68.0,Phnom Penh,Daun Penh,Phsar Chas,Condo,False,residential,11.57561,104.92025
244518.0,550000.0,4.0,5.0,68.0,Phnom Penh,Russey Keo,Tuol Sangkae 2,Shophouse,False,residential,11.59413207,104.8995409
58780.0,115000.0,,,68.0,Phnom Penh,7 Makara,Veal Vong,condo,True,residential,11.56180381,104.9125771
229607.0,220000.0,4.0,5.0,68.0,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.53054719,104.9368366
186992.0,255000.0,4.0,5.0,68.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.55,104.89
147292.0,115000.0,1.0,1.0,67.72,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55,104.93
207940.0,58000.0,2.0,3.0,67.65,Phnom Penh,Prek Pnov,Kouk Roka,Villa,False,residential,11.55,104.93
209544.0,165000.0,5.0,6.0,67.5,Phnom Penh,Meanchey,Stueng Mean chey 3,Retreat,False,residential,11.53638984,104.8776242
223394.0,108000.0,3.0,4.0,67.5,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52928,104.941454
236350.0,350000.0,4.0,5.0,67.5,Phnom Penh,Chamkarmon,BKK 1,residential,False,residential,11.54988257,104.9288655
223146.0,230000.0,4.0,5.0,67.2,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.589674,104.925654
151856.0,210000.0,6.0,7.0,67.2,Phnom Penh,Meanchey,Chak Angrae Leu,House,False,residential,11.55,104.93
224212.0,550000.0,3.0,2.0,67.2,Phnom Penh,Chamkarmon,BKK 3,Shophouse,False,residential,11.5445,104.913586
221494.0,180000.0,8.0,7.0,67.2,Phnom Penh,Sen Sok,Ou Baek K'am,House,False,residential,11.55,104.89
244506.0,56000.0,,,67.2,Phnom Penh,Prek Pnov,Ponhea Pon,Unit,False,residential,11.590554,104.813385
223598.0,140000.0,5.0,4.0,67.2,Phnom Penh,Dangkao,Spean Thma,Shophouse,False,residential,11.46037342,104.8718766
224340.0,185000.0,4.0,5.0,67.2,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.589674,104.925654
224341.0,180000.0,4.0,5.0,67.2,Phnom Penh,Sen Sok,Phnom Penh Thmey,Apartment,False,residential,11.569135,104.9248
249809.0,85000.0,4.0,5.0,67.2,Phnom Penh,Sen Sok,Phnom Penh Thmey,Shophouse,False,residential,11.575837,104.9201
158140.0,170000.0,4.0,5.0,67.2,Phnom Penh,Chbar Ampov,Nirouth,Retreat,False,residential,11.5350504,104.9576372
241401.0,110000.0,0.0,0.0,67.2,Phnom Penh,Meanchey,Chak Angrae Kraom,Retreat,False,residential,11.49992104,104.9351025
246139.0,83000.0,3.0,4.0,67.2,Phnom Penh,Chbar Ampov,Nirouth,Unit,False,residential,11.52154163,104.9516576
190115.0,255000.0,4.0,5.0,67.2,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
220671.0,390000.0,5.0,5.0,67.2,Phnom Penh,Sen Sok,Tuek Thla,Shophouse,False,residential,11.55,104.89
215147.0,250000.0,5.0,6.0,67.2,Phnom Penh,Meanchey,Stueng Mean chey,Flat,False,residential,11.53,104.91
213343.0,81000.0,,,67.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.52437654,104.927516
187589.0,105000.0,2.0,2.0,67.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9
187587.0,130000.0,2.0,2.0,67.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9
202151.0,90000.0,1.0,1.0,67.0,Phnom Penh,Russey Keo,Tuol Sangke,Condo,False,residential,11.59,104.9
195164.0,135000.0,1.0,1.0,67.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.52128572,104.919595
184866.0,85000.0,2.0,1.0,67.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5183199,104.9242843
223372.0,565000.0,11.0,,67.0,Phnom Penh,Russey Keo,Tuol Sangkae 1,House,False,residential,11.5445,104.913586
228907.0,85000.0,2.0,1.0,67.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5445,104.913586
218038.0,88000.0,1.0,2.0,67.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5445,104.913586
229081.0,85000.0,2.0,1.0,67.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5445,104.913586
184882.0,85000.0,2.0,1.0,67.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5445,104.913586
229568.0,82000.0,1.0,1.0,66.77,Phnom Penh,Russey Keo,Tuol Sangkae 1,Condo,False,residential,11.58857899,104.9068402
248648.0,160000.0,2.0,1.0,66.64,Phnom Penh,Daun Penh,Srah Chak,Condo,False,residential,11.575837,104.9201
247306.0,175685.0,2.0,1.0,66.55,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.658559,104.913169
232200.0,135000.0,1.0,1.0,66.36,Phnom Penh,Chroy Changvar,Chroy Changvar,Apartment,False,residential,11.58926326,104.9283776
208731.0,77000.0,2.0,3.0,66.36,Phnom Penh,Por Sen Chey,Kakap,Flat,False,residential,11.55,104.93
213796.0,59000.0,2.0,3.0,66.36,Phnom Penh,Sen Sok,Krang Thnong,Flat,False,residential,11.55,104.89
214082.0,560000.0,6.0,4.0,66.0,Phnom Penh,Daun Penh,Srah Chak,Shophouse,False,residential,11.57561,104.92025
207915.0,79000.0,2.0,3.0,66.0,Phnom Penh,Russey Keo,Russey Keo,Flat,False,residential,11.59,104.9
218674.0,99900.0,4.0,4.0,66.0,Phnom Penh,Dangkao,Dangkao,Flat,False,residential,11.48,104.9
202310.0,85000.0,5.0,4.0,66.0,Phnom Penh,Dangkao,Preaek Kampues,Unit,False,residential,11.43864393,104.8905626
149838.0,240000.0,2.0,1.0,66.0,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,False,residential,11.5852487,104.9005939
148591.0,240000.0,2.0,1.0,66.0,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,False,residential,11.5852487,104.9005939
215775.0,110000.0,3.0,2.0,66.0,Phnom Penh,Chbar Ampov,Veal Sbov,Unit,False,residential,11.52559312,104.969486
215776.0,110000.0,3.0,2.0,66.0,Phnom Penh,Chbar Ampov,Veal Sbov,Unit,False,residential,11.52559312,104.969486
215777.0,110000.0,3.0,2.0,66.0,Phnom Penh,Chbar Ampov,Veal Sbov,Unit,False,residential,11.52559312,104.969486
214063.0,119900.0,4.0,5.0,66.0,Phnom Penh,Sen Sok,Tuek Thla,Flat,False,residential,11.55,104.89
223685.0,250000.0,4.0,5.0,66.0,Phnom Penh,Chamkarmon,BKK 3,Flat,False,residential,11.5445,104.913586
224359.0,260000.0,5.0,,66.0,Phnom Penh,Chamkarmon,BKK 2,Flat,False,residential,11.5445,104.913586
223867.0,85000.0,2.0,2.0,66.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Condo,False,residential,11.5445,104.913586
245930.0,50000.0,2.0,2.0,66.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.53172969,104.9113111
218436.0,120000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55437278,104.9233052
210234.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakab 1,Condo,False,residential,11.55,104.93
203788.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakap,Condo,False,residential,11.55,104.93
202519.0,130000.0,1.0,1.0,65.8,Phnom Penh,Por Sen Chey,Kakab 1,Condo,False,residential,11.55,104.93
155907.0,114000.0,1.0,1.0,65.76,Phnom Penh,Chbar Ampov,Nirouth,Condo,False,residential,11.52,104.95
247305.0,153157.0,1.0,1.0,65.64,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.658559,104.913169
200571.0,110000.0,1.0,1.0,65.0,Phnom Penh,Chamkarmon,Olympic,Apartment,False,residential,11.55,104.93
185538.0,600000.0,1.0,1.0,65.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.57561,104.92025
190024.0,420000.0,5.0,6.0,65.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93
224044.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56518757,104.9326187
225967.0,43000.0,1.0,2.0,65.0,Phnom Penh,Daun Penh,Chakto Mukh,Retreat,False,residential,11.56602845,104.9330478
207611.0,179000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93
218216.0,200000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93
185535.0,420000.0,3.0,3.0,65.0,Phnom Penh,Chamkarmon,Olympic,House,False,residential,11.55,104.93
197829.0,220000.0,,,65.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54694021,104.938164
231498.0,170000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.5453186,104.9238144
217172.0,166748.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586
221322.0,150000.0,2.0,1.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586
247966.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.537783,104.920232
248614.0,180000.0,2.0,2.0,65.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.537783,104.920232
230146.0,75000.0,1.0,1.0,64.79,Phnom Penh,7 Makara,Boeung Prolit,Condo,False,residential,11.55647244,104.9181965
223542.0,175000.0,1.0,1.0,64.67,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54835212,104.9376812
227685.0,150000.0,1.0,1.0,64.67,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54827686,104.9376787
240220.0,157138.0,2.0,1.0,64.59,Phnom Penh,Sen Sok,Tuek Thla,Condo,False,residential,11.559712,104.878121
216230.0,85000.0,2.0,3.0,64.37,Phnom Penh,Dangkao,Preaek Kampues,Retreat,False,residential,11.48,104.9
212923.0,580000.0,3.0,4.0,64.0,Phnom Penh,7 Makara,Ou Ruessei 1,Flat,False,residential,11.55,104.93
232918.0,270000.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.5445,104.913586
235235.0,90000.0,2.0,3.0,64.0,Phnom Penh,Dangkao,Prey Sa,Flat,False,residential,11.500658,104.856173
216151.0,235000.0,4.0,3.0,64.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.57,104.89
207085.0,75000.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Kamboul,Flat,False,residential,11.55,104.93
209707.0,99000.0,2.0,2.0,64.0,Phnom Penh,Chamkarmon,BKK 3,Condo,False,residential,11.55,104.93
227743.0,180000.0,2.0,3.0,64.0,Phnom Penh,Russey Keo,Chrang Chamres I,Unit,False,residential,11.59015,104.909641
230223.0,250000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586
230220.0,110000.0,6.0,7.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Retreat,False,residential,11.569135,104.9248
224471.0,55980.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586
188300.0,115000.0,3.0,4.0,64.0,Phnom Penh,Meanchey,Stueng Mean chey,House,False,residential,11.53,104.91
146462.0,420000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025
207635.0,799900.0,4.0,4.0,64.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025
187697.0,148000.0,3.0,3.0,64.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.55,104.89
187585.0,100000.0,4.0,5.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9
187586.0,130000.0,2.0,2.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9
187301.0,160000.0,5.0,4.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9
187693.0,350000.0,2.0,1.0,64.0,Phnom Penh,Daun Penh,Phsar Thmei I,Shophouse,False,residential,11.57561,104.92025
185959.0,290000.0,4.0,5.0,64.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.58,104.93
187323.0,430000.0,6.0,6.0,64.0,Phnom Penh,Toul Kork,Boeung Kak 1,House,False,residential,11.55,104.93
187946.0,220000.0,4.0,6.0,64.0,Phnom Penh,Russey Keo,Russey Keo,Shophouse,False,residential,11.59,104.9
202576.0,275000.0,7.0,5.0,64.0,Phnom Penh,Dangkao,Prey Sa,House,False,residential,11.49319658,104.8620431
187949.0,250000.0,4.0,6.0,64.0,Phnom Penh,Russey Keo,Russey Keo,Shophouse,False,residential,11.59,104.9
187956.0,135000.0,4.0,5.0,64.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9
187372.0,800000.0,6.0,6.0,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.57561,104.92025
228118.0,85000.0,1.0,1.0,64.0,Phnom Penh,Daun Penh,Phsar Kandal I,Apartment,False,residential,11.569135,104.9248
224191.0,170000.0,2.0,3.0,64.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.562248,104.898461
201654.0,380000.0,,,64.0,Phnom Penh,Daun Penh,Phsar Thmei III,House,False,residential,11.57561,104.92025
215364.0,96000.0,1.0,1.0,64.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58336333,104.9377248
187827.0,255000.0,6.0,7.0,64.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93
187963.0,200000.0,4.0,5.0,64.0,Phnom Penh,Por Sen Chey,Kakap,Shophouse,False,residential,11.55,104.93
186904.0,320000.0,5.0,4.0,64.0,Phnom Penh,Chamkarmon,Toul Svay Prey 1,House,False,residential,11.55,104.93
187961.0,350000.0,4.0,5.0,64.0,Phnom Penh,Por Sen Chey,Kakap,Shophouse,False,residential,11.55,104.93
187959.0,126000.0,4.0,4.0,64.0,Phnom Penh,Por Sen Chey,Kakap,Shophouse,False,residential,11.55,104.93
186480.0,360000.0,5.0,6.0,64.0,Phnom Penh,Russey Keo,Tuol Sangkae 1,House,False,residential,11.55,104.93
182692.0,250000.0,,2.0,64.0,Phnom Penh,Chamkarmon,Boeung Trabek,House,False,residential,11.55,104.93
186211.0,220000.0,3.0,3.0,64.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.55,104.93
186908.0,350000.0,4.0,5.0,64.0,Phnom Penh,Chamkarmon,Toul Svay Prey 1,House,False,residential,11.55,104.93
186905.0,290000.0,7.0,7.0,64.0,Phnom Penh,Chamkarmon,Toul Svay Prey 1,House,False,residential,11.55,104.93
185532.0,500000.0,2.0,2.0,64.0,Phnom Penh,Chamkarmon,Olympic,Condo,False,residential,11.55,104.93
156725.0,148000.0,2.0,2.0,64.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93
188745.0,210000.0,6.0,7.0,64.0,Phnom Penh,Chbar Ampov,Preaek Pra,House,False,residential,11.52,104.95
190106.0,240000.0,4.0,5.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
190126.0,85000.0,2.0,2.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
187698.0,168000.0,3.0,3.0,64.0,Phnom Penh,Sen Sok,Krang Thnong,House,False,residential,11.55,104.89
211274.0,120000.0,5.0,6.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
190118.0,235000.0,4.0,5.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
211285.0,170000.0,5.0,6.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
211280.0,200000.0,5.0,6.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
190121.0,770000.0,4.0,5.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89
214896.0,290000.0,2.0,1.0,64.0,Phnom Penh,Chamkarmon,Toul Svay Prey 2,House,False,residential,11.55379192,104.9083563
223858.0,99900.0,4.0,5.0,64.0,Phnom Penh,Por Sen Chey,Samraong Kraom,Flat,False,residential,11.5445,104.913586
228950.0,360000.0,2.0,1.0,64.0,Phnom Penh,Chamkarmon,Olympic,Flat,False,residential,11.5445,104.913586
230219.0,280000.0,7.0,8.0,64.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Retreat,False,residential,11.5445,104.913586
223578.0,75000.0,2.0,3.0,64.0,Phnom Penh,Por Sen Chey,Kantaok,Retreat,False,residential,11.5445,104.913586
241514.0,60000.0,1.0,1.0,64.0,Phnom Penh,Chamkarmon,BKK 3,Condo,False,residential,11.5445,104.913586
244024.0,160000.0,1.0,1.0,64.0,Phnom Penh,Chamkarmon,BKK 2,House,False,residential,11.54989392,104.9205784
250452.0,69000.0,4.0,5.0,64.0,Phnom Penh,Meanchey,Stueng Mean chey 1,Retreat,False,residential,11.530254,104.8976
245956.0,319999.0,3.0,4.0,64.0,Phnom Penh,Chamkarmon,Tumnob Tuek,House,False,residential,11.5401384,104.9168014
240714.0,660000.0,9.0,11.0,64.0,Phnom Penh,Toul Kork,Tuek L'ak 2,other,False,commercial,11.562248,104.898461
247936.0,73000.0,1.0,1.0,63.7,Phnom Penh,Chroy Changvar,Chroy Changvar,Apartment,False,residential,11.658559,104.913169
248059.0,74000.0,1.0,1.0,63.7,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.658559,104.913169
245628.0,175000.0,5.0,5.0,63.55,Phnom Penh,Prek Pnov,Kouk Roka,Unit,False,residential,11.65336551,104.8631251
245227.0,145000.0,6.0,6.0,63.55,Phnom Penh,Chbar Ampov,Nirouth,Retreat,False,residential,11.52894397,104.9468455
245696.0,200000.0,4.0,4.0,63.45,Phnom Penh,Toul Kork,Phsar Daeum Kor,House,False,residential,11.55735171,104.9097558
190229.0,110000.0,4.0,5.0,63.0,Phnom Penh,Por Sen Chey,Kakab 1,House,False,residential,11.55,104.93
190222.0,110000.0,4.0,5.0,63.0,Phnom Penh,Sen Sok,Krang Thnong,House,False,residential,11.55,104.89
208615.0,1099000.0,4.0,5.0,63.0,Phnom Penh,Daun Penh,Phsar Chas,Flat,False,residential,11.57561,104.92025
247901.0,70000.0,1.0,1.0,63.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Apartment,False,residential,11.658559,104.913169
247891.0,70000.0,1.0,1.0,63.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.5893334,104.9272934
247892.0,70000.0,1.0,1.0,63.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58755213,104.9266613
231147.0,72000.0,1.0,1.0,63.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58933792,104.9308001
188900.0,270000.0,4.0,5.0,63.0,Phnom Penh,Chbar Ampov,Veal Sbov,Shophouse,False,residential,11.55,104.96
188899.0,280000.0,4.0,5.0,63.0,Phnom Penh,Chbar Ampov,Veal Sbov,Shophouse,False,residential,11.55,104.96
190225.0,92000.0,4.0,5.0,63.0,Phnom Penh,Sen Sok,Krang Thnong,House,False,residential,11.55,104.89
190227.0,110000.0,4.0,5.0,63.0,Phnom Penh,Sen Sok,Krang Thnong,House,False,residential,11.55,104.89
241852.0,107000.0,2.0,2.0,63.0,Phnom Penh,Meanchey,Chak Angrae Kraom,Condo,False,residential,11.530293,104.898903
190504.0,165000.0,5.0,6.0,63.0,Phnom Penh,Meanchey,Stueng Mean chey,Shophouse,False,residential,11.53,104.91
251228.0,169000.0,2.0,2.0,63.0,Phnom Penh,Chamkarmon,Boeung Trabek,Condo,False,residential,11.537783,104.920235
231195.0,228000.0,2.0,1.0,62.99,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54968259,104.9311764
252433.0,135000.0,2.0,1.0,62.9,Phnom Penh,Daun Penh,Phsar Chas,Retreat,False,residential,11.575837,104.9201
243431.0,50000.0,2.0,1.0,62.78,Phnom Penh,7 Makara,Veal Vong,House,False,residential,11.56050722,104.9154228
145173.0,146648.0,1.0,1.0,62.67,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58,104.93
207903.0,343000.0,1.0,2.0,62.4,Phnom Penh,Chamkarmon,Tonle Bassac,Flat,False,residential,11.55,104.93
240567.0,89000.0,1.0,1.0,62.3,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.589674,104.925654
241441.0,150000.0,1.0,1.0,62.18,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5445,104.913586
231189.0,124500.0,,,62.12,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54595996,104.9380456
212653.0,85000.0,2.0,2.0,62.0,Phnom Penh,Meanchey,Boeung Tumpun,Flat,False,residential,11.55,104.93
231563.0,180000.0,1.0,1.0,62.0,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.55355231,104.9386326
202801.0,250000.0,1.0,1.0,62.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93
246975.0,64000.0,1.0,1.0,62.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Apartment,False,residential,11.658559,104.913169
