address_subdivision,address_locality,address_line_2,h_id,category_name,type,price_per_m2,land_area,price,longitude,latitude,population
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Land/Development,residential,600.0,52.0,31200.0,104.963566288516,11.528851547538135,1701.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,Land/Development,residential,332.75,102.0,33940.5,104.9880650230449,11.518768585309378,3031.0
Phnom Penh,Chroy Changvar,Preaek Ta Sek,8865846999fffff,Twin Villa,residential,1568.05,52.0,81538.59999999999,104.89967705891804,11.645353810116337,107.0
Phnom Penh,Sen Sok,Khmuonh,88658468bbfffff,Shophouse,residential,1100.0,76.0,83600.0,104.8587405370331,11.61838406131788,5035.0
Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f11fffff,Shophouse,residential,1785.71,32.0,57142.72,104.82001066638377,11.558379036947716,506.0
Phnom Penh,Chroy Changvar,Preaek Ta Sek,8865846999fffff,Shophouse,residential,2153.85,100.0,215385.0,104.89436138014392,11.6485154120666,107.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,96.0,67200.0,104.83087077893543,11.588664145168934,1887.0
Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846153fffff,Land/Development,residential,1500.0,88.0,132000.0,104.91355218852507,11.478902190700913,118.0
Phnom Penh,Prek Pnov,Kouk Roka,886580d243fffff,Unit,residential,2753.74,60.0,165224.4,104.8560989750444,11.65106208315242,2626.0
Phnom Penh,Dangkao,Prey Sa,886584618bfffff,Twin Villa,residential,3333.33,118.0,393332.94,104.86038904297124,11.500216829901122,1519.0
Phnom Penh,Dangkao,Spean Thma,886584603bfffff,Shophouse,residential,2127.89,44.0,93627.16,104.86834625148886,11.451165490110755,557.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f2dfffff,House,residential,1829.27,36.0,65853.72,104.86188007487192,11.58729205558056,4051.0
Phnom Penh,Por Sen Chey,Chaom Chau 2,8865846f59fffff,Shophouse,residential,5078.12,92.0,467187.04,104.84102961849273,11.532406136964283,11342.0
Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f53fffff,Villa,residential,1362.4,86.0,117166.4,104.8267134640589,11.541868415267867,8517.0
Phnom Penh,Russey Keo,Tuol Sangkae 2,88658468e7fffff,House,residential,1050.0,80.0,84000.0,104.8969121529171,11.621755577582215,2904.0
Phnom Penh,Chbar Ampov,Veal Sbov,88658478b7fffff,Unit,residential,1640.27,42.0,68891.34,104.97669005751337,11.516057123075534,490.0
Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846a19fffff,Retreat,residential,2066.12,36.0,74380.31999999999,104.9529456237875,11.53876413141748,3794.0
Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,34.0,15300.0,104.95311363067415,11.49636373324775,5084.0
Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,32.0,57142.72,104.89730285510744,11.628829346820956,2904.0
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a4bfffff,Villa,residential,343.28,114.0,39133.92,104.97921866884046,11.524065937803776,2020.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1526.57,42.0,64115.94,104.98928416094752,11.528333441625923,3141.0
Phnom Penh,Dangkao,Prey Sa,886584618bfffff,House,residential,4296.88,72.0,309375.36,104.85831800300345,11.491860146489143,1519.0
Phnom Penh,Por Sen Chey,Kakab 1,886580d28dfffff,Unit,residential,1448.28,114.0,165103.91999999998,104.79881828425287,11.671697419900788,888.0
Phnom Penh,Por Sen Chey,Kakab 1,8865846f45fffff,Retreat,residential,1834.08,82.0,150394.56,104.86094918982572,11.55312048248357,6234.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468c3fffff,Apartment,residential,1750.0,30.0,52500.0,104.88589930218636,11.598347266450778,3303.0
Phnom Penh,Dangkao,Cheung Aek,8865846113fffff,Villa,residential,2126.67,116.0,246693.72,104.89591793716755,11.494398669333632,2496.0
Phnom Penh,Prek Pnov,Ponsang,886580d2d9fffff,Land,commercial,300.0,92.0,27600.0,104.78654611961132,11.648458277795273,3.0
Phnom Penh,Chbar Ampov,Kbal Kaoh,8865847887fffff,Land/Development,residential,360.0,78.0,28080.0,104.9946531778227,11.498024575413908,1135.0
Phnom Penh,Por Sen Chey,Chaom Chau,8865846f4bfffff,Land,commercial,700.0,54.0,37800.0,104.853151653278,11.535721846828858,10448.0
Phnom Penh,Sen Sok,Tuek Thla,8865846abbfffff,Apartment,residential,1968.25,52.0,102349.0,104.88645709385892,11.566029871874582,11443.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846983fffff,Shophouse,residential,2727.27,110.0,299999.7,104.90660095073969,11.660446524878829,673.0
Phnom Penh,Dangkao,Cheung Aek,8865846027fffff,Land/Development,residential,438.25,114.0,49960.5,104.8988418138146,11.477300668544052,520.0
Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,36.0,59375.16,104.90765634753193,11.526538704599304,24682.0
Phnom Penh,Chroy Changvar,Preaek Lieb,88658469b9fffff,Villa,residential,1557.97,46.0,71666.62,104.90098246275086,11.67656167781881,5.0
Phnom Penh,Russey Keo,Chrang Chamres I,88658468abfffff,Villa,residential,3142.86,36.0,113142.96,104.87841130692584,11.622918608322513,5723.0
Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,56.0,11760.0,104.92872526849834,11.6805600312404,443.0
Phnom Penh,Por Sen Chey,Phleung Chheh Roteh,8865846e67fffff,Flat,residential,892.86,64.0,57143.04,104.82055489926358,11.51981131680171,12502.0
Phnom Penh,Por Sen Chey,Boeung Thum,886584653bfffff,Land/Development,residential,130.0,76.0,9880.0,104.7435783849814,11.470888337373422,217.0
Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,112.0,291200.0,104.94530122713716,11.570703389333309,58.0
Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Villa,residential,5000.0,54.0,270000.0,104.9381017889274,11.544237372164329,3446.0
Phnom Penh,Por Sen Chey,Kakab 1,8865846f09fffff,Villa,residential,1229.17,82.0,100791.94,104.84490988776132,11.54770404668952,3331.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846859fffff,Land,commercial,1700.0,88.0,149600.0,104.94348147143086,11.57298681986272,2125.0
Phnom Penh,Chbar Ampov,Nirouth,8865846a09fffff,Villa,residential,6435.64,82.0,527722.48,104.97407964214048,11.535882666774592,1781.0
Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,48.0,80842.08,104.91663980984836,11.52530704124798,27484.0
Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,48.0,4800.0,104.85118351434431,11.446371476255996,751.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1875.6,42.0,78775.2,104.9772976128069,11.529159597057106,3164.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f23fffff,Villa,residential,2400.0,76.0,182400.0,104.83698179548055,11.586528882751573,1460.0
Phnom Penh,Meanchey,Boeung Tumpun,8865846acbfffff,Condo,residential,1153.85,80.0,92308.0,104.91436478983636,11.531833357989134,27484.0
Phnom Penh,Dangkao,Cheung Aek,886584602dfffff,Land/Development,residential,1300.0,100.0,130000.0,104.91317811486972,11.466552003675067,567.0
Phnom Penh,Chroy Changvar,Chroy Changvar,886584698dfffff,Condo,residential,1101.69,44.0,48474.36,104.92344082602204,11.659768839730194,1147.0
Phnom Penh,Por Sen Chey,Chaom Chau,88658461abfffff,Apartment,residential,2166.67,94.0,203666.98,104.865467347771,11.518540851314436,12029.0
Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,104.0,20569.12,104.78099625807792,11.561574589157566,735.0
Phnom Penh,Sen Sok,Kouk Khleang,8865846f21fffff,Land/Development,residential,749.6,36.0,26985.6,104.84992044694415,11.579080446933007,2709.0
Phnom Penh,Prek Pnov,Kouk Roka,8865846f37fffff,Shophouse,residential,1756.76,34.0,59729.84,104.82505837041376,11.58612502295743,2058.0
Phnom Penh,Por Sen Chey,Chaom Chau 3,88658461b9fffff,Flat,residential,1445.58,102.0,147449.16,104.85688355104536,11.512291010707033,10596.0
Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,86.0,156363.48,104.89632795483725,11.564766820592853,15901.0
Phnom Penh,Por Sen Chey,Chaom Chau,8865846f4bfffff,Land,commercial,700.0,98.0,68600.0,104.85569096445693,11.539829257037578,10448.0
Phnom Penh,Por Sen Chey,Kamboul,8865846c59fffff,CommercialShophouse,commercial,952.28,78.0,74277.84,104.77544951846308,11.536918425200746,672.0
Phnom Penh,Chbar Ampov,Nirouth,8865846a09fffff,Villa,residential,6435.64,52.0,334653.28,104.9754539380525,11.540174540653975,1781.0
Phnom Penh,Chroy Changvar,Chroy Changvar,886584698dfffff,Land/Development,residential,1050.0,52.0,54600.0,104.92465141166676,11.659431999668136,1147.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846855fffff,Condo,residential,1559.32,114.0,177762.47999999998,104.9399768182689,11.584676556898485,1037.0
Phnom Penh,Meanchey,Chak Angrae Kraom,8865846101fffff,Twin Villa,residential,2641.49,84.0,221885.16,104.93262022484484,11.500638472649896,2439.0
Phnom Penh,Sen Sok,Khmuonh,8865846899fffff,Shophouse,residential,3241.76,64.0,207472.64,104.85741122644065,11.596826057372692,2868.0
Phnom Penh,Meanchey,Chak Angrae Leu,8865846121fffff,Villa,residential,2040.82,44.0,89796.08,104.9423421451724,11.517997355764946,8422.0
Phnom Penh,Por Sen Chey,Kamboul,8865846c59fffff,Land/Development,residential,146.06,94.0,13729.64,104.7712693099512,11.538737892499006,672.0
Phnom Penh,Por Sen Chey,Snaor,8865846f1bfffff,Villa,residential,157.41,80.0,12592.8,104.81627303670224,11.546785006374906,4190.0
Phnom Penh,Sen Sok,Kouk Khleang,88658468d3fffff,Villa,residential,1039.26,90.0,93533.4,104.86371018543426,11.593289267540577,3707.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846f67fffff,Land/Development,residential,729.8,90.0,65682.0,104.85657444635405,11.572992241519492,4408.0
Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846153fffff,Land/Development,residential,1500.0,88.0,132000.0,104.91229438635342,11.472161621410953,118.0
Phnom Penh,Por Sen Chey,Snaor,8865846f55fffff,Villa,residential,386.9,34.0,13154.6,104.8419399004164,11.549474488095749,2329.0
Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,82.0,135243.41999999998,104.91140848723778,11.524728567141544,24682.0
Phnom Penh,Por Sen Chey,Kamboul,8865846e23fffff,House,residential,885.05,70.0,61953.5,104.80305969870672,11.537365169543296,5043.0
Phnom Penh,Toul Kork,Boeung Kak 2,88658468cbfffff,Villa,residential,2011.66,62.0,124722.92,104.89172835558628,11.586672712622793,4251.0
Phnom Penh,Meanchey,Stueng Mean chey 3,8865846a99fffff,Flat,residential,5000.0,110.0,550000.0,104.88434037465684,11.5392360043715,26319.0
Phnom Penh,Dangkao,Prey Sa,8865846195fffff,Flat,residential,119.3,56.0,6680.8,104.85369210358614,11.506358885182577,5794.0
Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846a19fffff,Retreat,residential,2066.12,66.0,136363.91999999998,104.94623520961972,11.52927255982218,3794.0
Phnom Penh,Dangkao,Prey Veaeng,88658460a9fffff,House,residential,884.62,104.0,92000.48,104.8390881805118,11.463673187981284,1846.0
Phnom Penh,Chroy Changvar,Chroy Changvar,886586a699fffff,Villa,residential,341.33,104.0,35498.32,104.93046380500122,11.697828310602349,1681.0
Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846f35fffff,Land/Development,residential,500.0,82.0,41000.0,104.82636917476876,11.585803312666188,1887.0
Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Land/Development,residential,2500.0,86.0,215000.0,104.90509787761702,11.603272722806688,4612.0
Phnom Penh,Chroy Changvar,Bak Kaeng,886586a69bfffff,Unit,residential,1080.4,52.0,56180.8,104.92600776301089,11.69898522669261,67.0
Phnom Penh,Sen Sok,Kouk Khleang,8865846d65fffff,Land/Development,residential,459.77,104.0,47816.08,104.84060905260058,11.632218553623876,1383.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846f25fffff,Land/Development,residential,460.34,94.0,43271.96,104.85161945437916,11.588184671066122,2842.0
Phnom Penh,Por Sen Chey,Kamboul,8865846e29fffff,Villa,residential,535.71,90.0,48213.9,104.81536765463352,11.521602911293444,557.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f2dfffff,House,residential,1829.27,62.0,113414.74,104.85744440015664,11.579315307980725,4051.0
Phnom Penh,Por Sen Chey,Kakap,8865846f01fffff,Apartment,residential,804.6,62.0,49885.2,104.84414446609055,11.565537067842618,6724.0
Phnom Penh,Chbar Ampov,Kbal Kaoh,8865847887fffff,Land/Development,residential,360.0,38.0,13680.0,104.98760123374907,11.49589570436797,1135.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468d3fffff,House,residential,1611.11,66.0,106333.26,104.8672398021222,11.587691937194732,3707.0
Phnom Penh,Meanchey,Boeung Tumpun 1,8865846ad5fffff,Studio,residential,1160.0,62.0,71920.0,104.90378026898551,11.540827770470246,26582.0
Phnom Penh,Por Sen Chey,Kantaok,8865846019fffff,Land/Development,residential,550.0,56.0,30800.0,104.87478527315774,11.43111706890638,994.0
Phnom Penh,Dangkao,Dangkao,88658461a1fffff,Retreat,residential,1839.08,54.0,99310.32,104.86991350691008,11.52789551561173,12462.0
Phnom Penh,Sen Sok,Khmuonh,8865846d45fffff,Warehouse,commercial,461.24,36.0,16604.64,104.83740278253993,11.603213263983497,66.0
Phnom Penh,Dangkao,Dangkao,88658461e5fffff,Warehouse,commercial,1398.6,76.0,106293.6,104.89830951597854,11.513026946942608,4237.0
Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,Land/Development,residential,280.3,110.0,30833.0,104.97452633251665,11.50301005558766,314.0
Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Villa,residential,5000.0,42.0,210000.0,104.9349384658616,11.5432988724388,3446.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4bfffff,Flat,residential,857.14,40.0,34285.6,104.97463344158564,11.521455852710416,2020.0
Phnom Penh,Meanchey,Chak Angrae Kraom,886584610dfffff,Land/Development,residential,1674.6,84.0,140666.4,104.93850355262722,11.496343978170849,5303.0
Phnom Penh,Chbar Ampov,Nirouth,8865846165fffff,Land/Development,residential,2007.69,108.0,216830.52,104.95620383241778,11.50554752349379,665.0
Phnom Penh,Dangkao,Preaek Kampues,886584600bfffff,Unit,residential,1287.88,104.0,133939.52000000002,104.88764609001592,11.433548944898584,730.0
Phnom Penh,Prek Pnov,Kouk Roka,8865846d5bfffff,Land/Development,residential,500.0,116.0,58000.0,104.80221480755884,11.590466170818004,1775.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,Land/Development,residential,331.87,52.0,17257.24,104.98983627104958,11.521520344655304,3031.0
Phnom Penh,Chroy Changvar,Chroy Changvar,88658469b9fffff,Twin Villa,residential,2967.17,58.0,172095.86000000002,104.90600768792392,11.673023933622035,5.0
Phnom Penh,Por Sen Chey,Snaor,8865846c07fffff,Villa,residential,347.5,60.0,20850.0,104.77850230445006,11.571340439207177,499.0
Phnom Penh,Sen Sok,Tuek Thla,8865846abbfffff,Apartment,residential,1968.25,70.0,137777.5,104.88515852068583,11.562552421649858,11443.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f05fffff,Villa,residential,897.44,118.0,105897.92,104.84848239646122,11.563638260528572,2987.0
Phnom Penh,Chroy Changvar,Chroy Changvar,886584681dfffff,Shophouse,residential,4237.5,116.0,491550.0,104.9266438047826,11.603656126803134,4075.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Unit,residential,1185.19,100.0,118519.0,104.98736934229753,11.527715556358393,3141.0
Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f5bfffff,Land/Development,residential,698.78,70.0,48914.6,104.8254851950459,11.532760913013956,11948.0
Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,112.0,203636.16,104.89326315684649,11.561231613104354,15901.0
Phnom Penh,Chroy Changvar,Preaek Ta Sek,8865846999fffff,Twin Villa,residential,1568.05,36.0,56449.8,104.89187067661643,11.64963620900777,107.0
Phnom Penh,Por Sen Chey,Chaom Chau 1,8865846e67fffff,Flat,residential,1129.03,88.0,99354.64,104.8199903344953,11.527033918208163,12502.0
Phnom Penh,Russey Keo,Tuol Sangkae 2,88658468e7fffff,House,residential,1050.0,108.0,113400.0,104.89977850741664,11.624190008115349,2904.0
Phnom Penh,Dangkao,Preaek Kampues,8865846005fffff,Land/Development,residential,295.14,54.0,15937.56,104.89477457592191,11.456009914837818,878.0
Phnom Penh,Por Sen Chey,Chaom Chau 1,8865846e6dfffff,Flat,residential,733.33,56.0,41066.48,104.83257112952376,11.5158692993965,8396.0
Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846e23fffff,Retreat,residential,2470.9,66.0,163079.4,104.798691389868,11.532394057809816,5043.0
Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Villa,residential,1984.13,78.0,154762.14,104.7843175932392,11.55536725561349,735.0
Phnom Penh,Dangkao,Prey Sa,886584618bfffff,House,residential,4296.88,72.0,309375.36,104.85870817452084,11.493784861948376,1519.0
Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,80.0,134736.8,104.91836594374504,11.53009688362754,27484.0
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Land/Development,residential,600.0,38.0,22800.0,104.9684243467317,11.531820470282003,1701.0
Phnom Penh,Por Sen Chey,Kamboul,8865846e6bfffff,Shophouse,residential,2195.9,106.0,232765.4,104.82136937468118,11.50896147091755,2493.0
Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,House,residential,1813.37,100.0,181337.0,104.8832797913924,11.492934543417904,531.0
Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,66.0,117856.86,104.89818577470987,11.626620667152434,2904.0
Phnom Penh,Dangkao,Prey Sa,88658460e5fffff,House,residential,1109.59,74.0,82109.65999999999,104.86117699914976,11.463692795612584,233.0
Phnom Penh,Prek Pnov,Preaek Pnov,8865846d49fffff,Villa,residential,1822.47,70.0,127572.9,104.8389228281257,11.593002038979437,851.0
Phnom Penh,Dangkao,Cheung Aek,8865846153fffff,Villa,residential,2920.7,118.0,344642.6,104.91537254017442,11.479313813944485,118.0
Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,8865846817fffff,Villa,residential,725.0,106.0,76850.0,104.91764788555736,11.60953258847838,5147.0
Phnom Penh,Por Sen Chey,Kakab 2,8865846f01fffff,Land/Development,residential,1666.67,74.0,123333.58,104.83720533462208,11.563867741488904,6724.0
Phnom Penh,Por Sen Chey,Chaom Chau,88658461b1fffff,House,residential,901.44,112.0,100961.28,104.85125413730135,11.518886632562896,5671.0
Phnom Penh,Meanchey,Chak Angrae Leu,8865846137fffff,Villa,residential,2471.59,84.0,207613.56,104.90955382216848,11.518435047416522,24682.0
Phnom Penh,Sen Sok,Khmuonh,88658468bbfffff,Land/Development,residential,791.67,78.0,61750.26,104.85931840879644,11.617398661006304,5035.0
Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f53fffff,Villa,residential,1362.4,104.0,141689.6,104.82821416312215,11.536693738057558,8517.0
Phnom Penh,Por Sen Chey,Kamboul,8865846e31fffff,Land,commercial,195.65,112.0,21912.8,104.78583256653566,11.527666645297804,762.0
Phnom Penh,Chbar Ampov,Preaek Aeng,88658478a3fffff,Land/Development,residential,550.39,30.0,16511.7,104.99152233284948,11.514365668535213,1936.0
Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,56.0,5600.0,104.84758769487772,11.441888835080505,751.0
Phnom Penh,Por Sen Chey,Snaor,8865846c07fffff,Retreat,residential,1395.0,116.0,161820.0,104.77845037648096,11.574578328477648,499.0
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a4bfffff,Villa,residential,343.28,68.0,23343.04,104.98263680337293,11.522331198712374,2020.0
Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Condo,residential,2500.0,70.0,175000.0,104.9028516853996,11.599172609305482,4612.0
Phnom Penh,Por Sen Chey,Kakap,8865846f45fffff,Land/Development,commercial,168.0,88.0,14784.0,104.85943317287476,11.55013450975946,6234.0
Phnom Penh,Por Sen Chey,Samraong Kraom,8865846c6dfffff,Land/Development,residential,192.78,112.0,21591.36,104.8061001180794,11.56777440066621,874.0
Phnom Penh,Dangkao,Prey Sa,886584618bfffff,Twin Villa,residential,3333.33,64.0,213333.12,104.86646762011762,11.498974528453472,1519.0
Phnom Penh,Por Sen Chey,Chaom Chau 2,8865846f59fffff,Shophouse,residential,5078.12,48.0,243749.76,104.83941005076528,11.526636612119049,11342.0
Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,Villa,residential,1645.79,66.0,108622.14,104.9007213916572,11.462705730050043,277.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f23fffff,Villa,residential,2400.0,66.0,158400.0,104.8375392099219,11.585441747416466,1460.0
Phnom Penh,Prek Pnov,Ponsang,886580d2d9fffff,Land,commercial,300.0,68.0,20400.0,104.79041652173262,11.644858569076336,3.0
Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f17fffff,Land/Development,residential,250.0,76.0,19000.0,104.81893017994602,11.566096277340534,188.0
Phnom Penh,Por Sen Chey,Ovlaok,8865846c33fffff,Land/Development,residential,150.0,92.0,13800.0,104.7572340272306,11.586651631861184,94.0
Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,110.0,21755.8,104.78509503501124,11.56183314763328,735.0
Phnom Penh,Sen Sok,Khmuonh,8865846891fffff,Land/Development,residential,693.37,78.0,54082.86,104.85687958926152,11.608522304653574,1452.0
Phnom Penh,Meanchey,Chak Angrae Kraom,886584612bfffff,Retreat,residential,1451.22,30.0,43536.6,104.92967420695804,11.517211352417752,12487.0
Phnom Penh,Sen Sok,Khmuonh,88658468bbfffff,Shophouse,residential,1100.0,32.0,35200.0,104.85527810760998,11.622383202179108,5035.0
Phnom Penh,Por Sen Chey,Chaom Chau 3,88658461b9fffff,Flat,residential,1445.58,118.0,170578.44,104.85186661054006,11.51685675887457,10596.0
Phnom Penh,Meanchey,Chak Angrae Kraom,8865846101fffff,Shophouse,residential,2666.67,90.0,240000.3,104.93054126549733,11.498271363779654,2439.0
Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,Villa,residential,1813.37,96.0,174083.52,104.88240803862016,11.491731599696443,531.0
Phnom Penh,Sen Sok,Ou Baek K'am,88658461a7fffff,Land/Development,residential,1200.0,56.0,67200.0,104.8699602746174,11.53810320386915,10208.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468c3fffff,Hotel,commercial,3371.65,40.0,134866.0,104.89006262964824,11.595839420626143,3303.0
Phnom Penh,Por Sen Chey,Chaom Chau 1,8865846f19fffff,Retreat,residential,785.91,96.0,75447.36,104.81954831632916,11.549006792754833,3163.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865847993fffff,Villa,residential,1261.56,88.0,111017.28,104.99808585130404,11.533799623908813,1672.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846859fffff,other,commercial,5357.14,114.0,610713.9600000001,104.9347205905209,11.574200858578571,2125.0
Phnom Penh,Por Sen Chey,Kakap,8865846c69fffff,Land/Development,residential,575.15,60.0,34509.0,104.8016855183297,11.56500104916325,2126.0
Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f11fffff,Shophouse,residential,1785.71,38.0,67856.98,104.81995020600158,11.551611135444231,506.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846d69fffff,Villa,residential,2564.29,112.0,287200.48,104.84658141638988,11.618635404948344,4427.0
Phnom Penh,Por Sen Chey,Kamboul,8865846c5dfffff,House,residential,432.1,116.0,50123.600000000006,104.7769177892116,11.548529911014985,537.0
Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Twin Villa,residential,1870.39,66.0,123445.74,104.8754804390593,11.637167990342949,2082.0
Phnom Penh,Meanchey,Stueng Mean chey 1,88658461a5fffff,House,residential,2416.67,38.0,91833.46,104.88256185045918,11.531316249309016,16670.0
Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,88.0,39600.0,104.94888099014904,11.496994215503982,5084.0
Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,116.0,24360.0,104.9292344416094,11.684086257884983,443.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846859fffff,Land,commercial,1700.0,118.0,200600.0,104.94225521996763,11.573431050452852,2125.0
Phnom Penh,Russey Keo,Tuol Sangke,8865846aa5fffff,Condo,residential,2649.2,112.0,296710.4,104.92017191745936,11.581673244382053,29835.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1833.34,42.0,77000.28,104.97639869210172,11.53435507020369,3164.0
Phnom Penh,Por Sen Chey,Phleung Chheh Roteh,8865846e67fffff,Flat,residential,892.86,108.0,96428.88,104.82600691474984,11.522833290453256,12502.0
Phnom Penh,Meanchey,Boeung Tumpun,8865846ad9fffff,Warehouse,commercial,817.61,36.0,29433.96,104.90586202302804,11.518532129570396,18627.0
Phnom Penh,Sen Sok,Kouk Khleang,8865846815fffff,Retreat,residential,1666.67,114.0,190000.38,104.92807221144564,11.604623882859194,991.0
Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Shophouse,residential,945.23,76.0,71837.48,104.87836521007868,11.633149498783002,2082.0
Phnom Penh,Por Sen Chey,Ovlaok,8865846c1bfffff,Land/Development,residential,179.86,70.0,12590.2,104.74467341676475,11.556998643465215,483.0
Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Condo,residential,2004.19,48.0,96201.12,104.9370204359148,11.539373637847447,3446.0
Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,74.0,192400.0,104.94698449945096,11.563727382439946,58.0
Phnom Penh,Dangkao,Dangkao,8865846001fffff,House,residential,1000.0,64.0,64000.0,104.89603509351016,11.444894625587011,1133.0
Phnom Penh,Sen Sok,Khmuonh,8865846adbfffff,Land/Development,residential,1949.82,72.0,140387.04,104.89155836474409,11.527731292573009,20104.0
Phnom Penh,Por Sen Chey,Kantaok,886584600dfffff,Land/Development,residential,550.0,46.0,25300.0,104.89953275739848,11.4455818175407,1188.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,46.0,32200.0,104.83297412526623,11.582385616822348,1887.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846831fffff,Shophouse,residential,3787.88,70.0,265151.60000000003,104.9290629916454,11.617515445959857,1971.0
Phnom Penh,Dangkao,Preaek Kampues,88658461cdfffff,Villa,residential,1637.17,44.0,72035.48000000001,104.89235959159906,11.481396700182296,1076.0
Phnom Penh,Por Sen Chey,Chaom Chau 2,8865846e6dfffff,House,residential,848.65,40.0,33946.0,104.83450329603394,11.510464528808797,8396.0
Phnom Penh,Sen Sok,Krang Thnong,8865846d49fffff,Villa,residential,377.6,78.0,29452.800000000003,104.83963561028725,11.596956340289838,851.0
