id,price,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,price_per_m2,information,price_display,geometry,index_right,population,h_id,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km
242676.0,280000.0,2.0,8.0,213.0,Phnom Penh,Dangkao,Dangkao,Shophouse,False,residential,11.500658,104.856173,1314.5539906103286,"[Corner business house for sale] ??Price: $ 280,000 (Negotiable) ??Location: New World Borey Chamkar Dong  Code: F-S881 - Land size: 9.7mx 22m - House size: 9.7mx 16m - Bedrooms: 02 - Rooms Water: 08 - Good location for doing business","$280,000",POINT (104.856173 11.500658),54676.0,2310.0,8865846183fffff,0,0,2,0,15,1,1,4,2,28,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,3,9,0,0,0,0,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,3,1,2,7,6,16,0,0,0,0,0,0,0,0,0,0
218038.0,88000.0,1.0,2.0,67.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5445,104.913586,1313.4328358208954,"? 2 bedrooms for sale urgently, installment price> Buy immediately, move in immediately (Can move in) 1 ? 1bedroom (C1116) -Price: 85,000 $ -Size: 67m2 gross> net 50m2 -Floor: 11 ??2bedroom 88,000 $ / 67m2 2 ?2bedroom -Price: 110,000 $ -Size: 93m2 gross> net 70m2 -Floor: 18 ??Location: 60m Street ? Hun Sen Blvd, Nearly Aeon 3. ???? Visit now: ???????????? ","$88,000",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
242972.0,1300000.0,,,990.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Land/Development,False,residential,11.66027754,104.9096444,1313.1313131313132,"Land for sale of repair prices: ? Land size: 18m x 55m Location: ? ?: ? ? PRICE: $ 1,300,000 Location: Bak Keng 18m x 55m  ??: ??: : ??? :---------------------------------------------------------------------","$1,300,000",POINT (104.9096444 11.66027754),54034.0,673.0,8865846983fffff,0,0,1,1,7,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0
242970.0,1300000.0,,,990.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Land/Development,False,residential,11.66027754,104.9096444,1313.1313131313132,"Land for sale of repair prices: ? Land size: 18m x 55m Location: ? ?: ? ? PRICE: $ 1,300,000 Location: Bak Keng 18m x 55m  ??: : ??: ???: ???: ???, Bak Khenh, Phnom Penh (Next to River)  ??, ??, ??, ??, ??, ??, ?","$1,300,000",POINT (104.9096444 11.66027754),54034.0,673.0,8865846983fffff,0,0,1,1,7,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0
248999.0,105000.0,1.0,1.0,80.0,Phnom Penh,Sen Sok,Tuek Thla,Condo,False,residential,11.578108,104.87022,1312.5,"Condo for sale Property code: ACD25-014 Price Price: 105,000$ (Can negotiation) Gross size Common area: 80m² Net size Interior area: 60.60m² Property type Listing type: 1 Bedroom Bathroom Bathroom: 1 Location Address: Sen Sok district, Phnom Penh","$105,000",POINT (104.87022 11.578108),53548.0,3626.0,8865846f65fffff,0,3,13,24,59,0,4,26,23,82,0,1,0,5,26,1,2,1,6,8,0,1,2,3,34,1,1,5,19,27,0,1,7,9,24,2,1,5,20,34,0,5,14,25,41,0,1,2,7,8,0,0,0,2,3,0,1,6,8,22,0,2,2,9,15,0,0,1,2,9,0,1,2,6,31
247205.0,62000.0,2.0,3.0,47.25,Phnom Penh,Por Sen Chey,Chaom Chau 3,Retreat,False,residential,11.554667,104.826843,1312.1693121693122,"This semi-furnished flathouse offers a practical layout for living or investment. With a house size of 4.5m x 10.5m and a land size of 4.5m x 16.5m , it provides ample indoor and outdoor space. The property features two floors , including two bedrooms, three bathrooms, a kitchen, and a living room, ensuring comfort and functionality. It comes with a hard title , giving buyers full ownership and peace of mind. Whether you're looking for a home or a rental property, this flathouse is a solid choice. Contact us to schedule a viewing today! Key Features: House size: 4.5m x 10.5m Land size: 4.5m x 16.5m Two floors Semi-furnished Two bedrooms, three bathrooms Includes kitchen and living room Hard title ownership","$62,000",POINT (104.826843 11.554667),53579.0,2554.0,8865846f1dfffff,0,0,6,6,15,0,1,8,9,36,0,0,0,0,1,0,0,2,2,7,0,0,0,0,1,0,0,0,0,5,0,0,0,2,7,0,0,4,3,15,0,0,0,0,8,0,0,1,3,5,0,0,0,0,0,0,0,0,0,5,0,0,3,1,14,0,0,0,0,0,0,0,0,0,1
217457.0,110000.0,4.0,5.0,84.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.58,104.93,1309.5238095238096,"Business house (SHB) in Borey, Vimean Phnom Penh (Plan 9, Khan Chroy Chongva need to sell urgently * Price only: $ 110,000 / flat (negotiable) *This price includes the transfer of ownership * Land size: 4.2m x 20m * House size: 4.2m x 14m * Front land left 4m, back land 2m * house facing direction: east * 4 Bedrooms & 5 Bathrooms *70 percent construction completed => Civilized lifestyle, safe, comfortable and full of big plans => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.","$110,000",POINT (104.93 11.58),54133.0,5351.0,886584685bfffff,0,6,27,37,87,0,0,17,26,63,1,4,20,54,30,0,20,40,12,15,2,7,25,17,53,0,1,5,18,60,0,2,14,17,32,0,0,9,10,33,0,1,8,10,64,0,0,7,4,20,0,35,49,18,16,0,4,23,26,34,0,0,0,4,10,0,1,7,11,6,2,24,68,47,36
216623.0,275000.0,4.0,5.0,210.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Twin Villa,False,residential,11.58,104.93,1309.5238095238096,"Twin Plumeria Grand in Orchid Villa, National Road 6A (Chroy Changvar) is urgently needed for sale * Price only: $ 275,000 (Negotiable) * This price includes transfer of ownership * Land size: 10m x 21 M * House size: 7m x 12.5m * Front land 6.5m, back land 2m and side land 3m * House facing north * 4 bedrooms and 5 bathrooms * House under construction 60% Location: 10 minutes from Chroy Changvar Bridge and on National Road 6A % Of the house price in advance.","$275,000",POINT (104.93 11.58),54133.0,5351.0,886584685bfffff,0,6,27,37,87,0,0,17,26,63,1,4,20,54,30,0,20,40,12,15,2,7,25,17,53,0,1,5,18,60,0,2,14,17,32,0,0,9,10,33,0,1,8,10,64,0,0,7,4,20,0,35,49,18,16,0,4,23,26,34,0,0,0,4,10,0,1,7,11,6,2,24,68,47,36
182977.0,110000.0,1.0,1.0,84.0,Phnom Penh,Chamkarmon,Toul Svay Prey 2,House,False,residential,11.55,104.93,1309.5238095238096,"Town House For Sale Now In Business Area at Tul Tumpung Phnom Penh. ??Property ID : TS-048 ??Room Type: 1 Bedroom ??Bathroom : 1 ?? Price : 110,000USD ?? Land Size : 84? ?? House Size : 72? Location : Tul Tumpung Area","$110,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
191493.0,110000.0,4.0,5.0,84.0,Phnom Penh,Dangkao,Dangkao,House,False,residential,11.48,104.9,1309.5238095238096,"Town House for Sale In Dang Kao Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-475 Room Type : 4 Bedrooms /  5 Bathrooms Price : 110,000USD Land Size: 4.2m × 20m Floor Size: 4.2m × 16m","$110,000",POINT (104.9 11.48),54714.0,1551.0,886584611bfffff,0,0,2,3,11,0,0,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,2,3,2,19,0,0,1,0,0,0,0,0,0,0
204008.0,109969.0,4.0,5.0,84.0,Phnom Penh,Por Sen Chey,Kakab 1,Retreat,False,residential,11.55138764,104.8621806,1309.154761904762,"Price 109969 $ Good location for living around, with the new Century Wat Phsar School, near 2004 road, the lowest market price, the owner urgently needs money to sell, size 4.2 x 16, 4 meters in front, 4 bedrooms, 4 bathrooms Receiving 3 guests facing a very good feng shui gem ?? 109969 $? ? 3 ?? ?? ??","$109,969",POINT (104.8621806 11.55138764),53562.0,6234.0,8865846f45fffff,0,1,14,15,40,1,3,16,21,76,0,0,2,3,13,2,1,2,4,8,0,0,0,3,24,1,1,2,2,31,0,2,2,4,24,0,2,11,20,36,0,0,8,14,58,0,0,2,4,9,0,0,0,0,2,0,0,5,4,15,0,0,1,8,23,0,0,1,0,2,0,0,2,2,15
209784.0,75000.0,1.0,1.0,57.3,Phnom Penh,Chamkarmon,BKK 3,Condo,False,residential,11.55,104.93,1308.9005235602094,"?? 1-Bedroom type of condominium for sale ?? ?? Selling price $ 75,000 (Negotiate)  ??  Property Information ??  1-bedroom      - One bathroom ??  1-Living room - One Kitchen ??  Unit on 13Floor ??  Size : 57.3m2 ??  Facilities : Gyms , Swimming Pool , Steam , Sauna ??  24h access and security, reception desk ??  The price is included furniture ??  Can move in and rent any times. ??  Located in Sangkat BKK3 area ??  3 minute By car to Rusian Market and only 10 minute to Olympic Market . ??  This Condominium is in the best location , Surrounded by café shop , Mini mart , supper market Ect  ??  Telegram,Whatsapp,Wechat,Line ??   Khmer , English , Chinese , Japanese Support","$75,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
245173.0,170000.0,5.0,3.0,130.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.5350916,104.9107925,1307.6923076923076,,"$170,000",POINT (104.9107925 11.5350916),53911.0,27697.0,8865846ac3fffff,2,7,25,37,85,8,4,20,26,69,0,0,12,28,69,0,0,3,8,74,0,3,10,28,52,2,5,16,20,28,2,4,9,15,34,2,2,13,15,42,0,0,10,11,65,1,2,6,6,17,0,5,1,19,93,2,5,8,20,54,0,0,2,7,14,0,0,2,9,14,2,2,10,22,131
193796.0,115000.0,2.0,3.0,88.0,Phnom Penh,Dangkao,Dangkao,House,False,residential,11.48,104.9,1306.8181818181818,"Town House for Sale In Dang Kor Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-542 Room Type : 2 Bedrooms / 3 Bathrooms Price : 115,000 USD Land Size: 4m × 22m Floor Size: 4m × 16m","$115,000",POINT (104.9 11.48),54714.0,1551.0,886584611bfffff,0,0,2,3,11,0,0,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,2,3,2,19,0,0,1,0,0,0,0,0,0,0
209746.0,230000.0,3.0,2.0,176.0,Phnom Penh,Daun Penh,Phsar Thmei III,Condo,False,residential,11.57561,104.92025,1306.8181818181818,"Renovated House For Sale Phsar Thmey-3. Rentex Property id: R00680 Location: Closed to Central Market, Sale Price: USD 230,000 Size 8m x 22m= 176 sqm  3 Bedrooms Penthouse  2.5 bathrooms  Big Livingroom  large Veranda Feature :  Antique Khmer Décor and furniture  Fully Furniture","$230,000",POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,11,10,33,44,76,0,14,20,26,82,8,13,48,22,21,7,23,35,15,9,2,14,28,38,27,2,0,12,33,46,2,2,22,20,32,1,2,13,20,28,3,3,11,40,46,1,3,6,8,17,3,47,42,19,8,1,14,28,25,29,0,0,1,4,11,2,5,8,8,5,15,41,72,27,31
201783.0,64000.0,1.0,1.0,49.0,Phnom Penh,Meanchey,Boeung Tumpun,Apartment,False,residential,11.55,104.93,1306.1224489795918,"This gorgeous studio apartment is now up for sale, inclusive of all furniture and appliances. Measuring a total of 49 sqm., its a premium unit abode that any solo professional would love to come home to. It can also double as a rental property for the buyers additional income. The unit opens into the kitchen, where youll find a fully equipped utility counter to the left and a four-eater dining tale in front. Past that is a suede loveseat facing a tall hutch that includes a flatscreen television, while the balcony is right past the lounge. On the leftmost corner is the bedroom space, which is fitted with a large bed and wall dresser. Its also distinguished from the kitchen/living area with sprung wood flooring. The en suite bathroom, featuring a glass-enclosed hot/cold shower, is accessible from behind the kitchen, overall still allowing plenty of privacy in the personal areas of this studio unit. It is located on the fifth floor of PS Crystal Condominium, Boeung Tumpun, Khan Meanchey, Phnom Penh, five (5) minutes from Boeung Tumpun Market, the Pizza Company, the Russian Hospital, and the Point Community Mall, 10 minutes from the Royal University of Law and Economics, Chea Sim Samaky High School, and Moha Muntrei Pagoda, and 15 minutes from Aeon Mall, Orussey Market, and Midtown Community Mall.","$64,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
227976.0,188000.0,3.0,4.0,144.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Twin Villa,False,residential,11.589674,104.925654,1305.5555555555557,"- Address: Commune Preaek Lieb , District Chroy Changva , Phnom Penh - Land area :  7.2m x 20m - Built up area :5.1m x 9.5m - Floors ( s ) :2 - Price : $188,000","$188,000",POINT (104.925654 11.589674),54162.0,11327.0,8865846819fffff,4,3,19,29,86,2,2,10,26,71,0,0,12,24,67,0,1,15,47,22,1,2,15,22,58,0,1,3,11,60,1,3,9,13,35,0,2,4,6,37,0,1,5,7,70,1,0,1,9,17,0,0,32,52,29,2,2,3,27,47,0,0,1,1,15,0,1,1,9,14,2,3,35,70,60
243960.0,50000.0,1.0,1.0,38.38,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.537783,104.920235,1302.7618551328817,"SPECIAL OFFER!!!! Only 50000$/unit Studio room at R&F Condominium for Sale -On 8th Floor - size 38.38m2 - Pay 15% of the price is ready to move in - Monthly payment is only 500$/month - Pay installment for 3 years interest free +Facilities: - Rooftop Pool on F32 - Sky Bar on F32 - Gym on F25 - Garden Area - Basketball Court - Tennis and more - The Project is 100% done + Address:300m South of Intersection of Hun Sen Boulevard (60m) and Street 271, Phnom Penh, Cambodia !! Available only few units left with this price, so what are you waiting for? Please contact me and we can make an appointment to see the actual room.","$50,000",POINT (104.920235 11.537783),53912.0,18375.0,8865846ac1fffff,5,12,31,33,82,3,6,24,26,70,0,1,12,45,53,1,1,8,11,65,2,2,18,23,48,4,9,21,16,19,1,6,11,16,28,1,7,8,18,28,1,1,10,10,59,2,4,5,4,19,3,2,16,14,83,1,6,17,21,38,0,0,0,6,22,1,1,2,7,12,1,5,15,39,109
242018.0,50000.0,1.0,1.0,38.38,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5445,104.913586,1302.7618551328817,"Condo for sale Property code: ACD24-021 Sale price For sale price: 50,000$ (Can negotiation) Unit size Area: 38.38m2 Property type Listing type: Studio room Bathroom Bathroom: 1 Location Address: Meanchey district, Phnom Penh","$50,000",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
184956.0,49500.0,1.0,1.0,38.0,Phnom Penh,Toul Kork,Boeung Kak 1,Condo,False,residential,11.5818226,104.8994656,1302.6315789473683,Urgent Condo for sale at Toul kork Price 49500$ *size 37.80sqm *owner offers fully furnished Floor 13,"$49,500",POINT (104.8994656 11.5818226),54093.0,8037.0,88658468c9fffff,9,4,29,41,86,2,14,25,42,72,0,1,9,47,54,2,0,4,18,65,3,1,19,18,63,6,12,7,16,51,0,6,8,22,39,2,7,9,12,42,2,4,46,23,38,1,1,6,5,20,1,0,4,13,97,3,4,12,20,54,0,1,5,5,13,2,0,1,13,11,1,4,16,57,102
247642.0,126750.0,2.0,2.0,97.5,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,False,residential,11.572623,104.89913,1300.0,"This modern 2-bedroom unit is available for sale, offering a spacious living area of 97.5m² (net) on the 6th floor . The unit is fully furnished, making it move-in ready for buyers seeking convenience and comfort. It features 2 bedrooms , 2 bathrooms , a fully equipped kitchen, and a cozy living room, ideal for families or professionals. The property includes a strata title , ensuring ownership security. The price also includes the transfer fee , providing additional value and savings. This unit is perfect for those looking for a modern, hassle-free home or a smart investment opportunity. Contact us today to learn more! Key Features: - Fully furnished 2-bedroom, 2-bathroom unit - Spacious living room and kitchen - Unit size: 97.5m² (net) - Located on the 6th floor - Strata title included - Transfer fee included in the price","$126,750",POINT (104.89913 11.572623),53913.0,15107.0,8865846abdfffff,1,16,30,43,104,8,8,38,40,76,1,6,21,54,31,1,1,4,26,63,3,7,13,43,42,0,9,24,11,60,0,4,15,26,39,0,12,10,24,38,14,18,23,32,28,1,3,5,6,23,0,1,4,31,83,1,5,16,29,53,0,0,4,6,16,0,2,6,10,11,2,4,25,76,81
183562.0,3276000.0,,,2520.0,Phnom Penh,Dangkao,Cheung Aek,Land/Development,False,residential,11.4721064,104.9096846,1300.0,This is good land for invest or benefit next time or factory on main road especially Hard title and transfer hard title to clients *Sale price 1300$ per Sqm *Size 42x60m *Type hard title,"$3,276,000",POINT (104.9096846 11.4721064),54803.0,567.0,886584602dfffff,0,0,5,0,12,0,0,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,2,0,4,1,12,0,0,1,0,0,0,0,0,0,0
247860.0,1935700.0,6.0,6.0,1489.0,Phnom Penh,Sen Sok,Khmuonh,Land,False,commercial,11.6111735,104.8700256,1300.0,"Land and Warehouse for Sale *Total Land Size: 1,489m² (30m x 50m) * Features: Full-roof coverage, 6 bedrooms, 2 living rooms, 6 bathrooms *Price: $1,300/m² (negotiable) *Location: Hanoi Street, Khmuonh Sangkat, Sen Sok District, Phnom Penh *Note: Direct sale from the landowner.","$1,935,700",POINT (104.8700256 11.6111735),54124.0,4912.0,8865846883fffff,0,0,6,16,28,0,1,8,23,44,0,0,0,0,2,0,0,0,2,7,0,0,0,0,11,0,0,0,8,30,0,0,1,4,19,0,0,0,2,19,0,0,0,0,23,0,0,1,3,8,0,0,0,0,2,0,0,1,2,15,0,0,3,8,16,0,0,1,2,2,0,0,0,1,9
214711.0,1726400.0,,,1328.0,Phnom Penh,Toul Kork,Tuek L'ak 3,Land,False,commercial,11.57,104.89,1300.0,"?? Land for Sale Urgent ?? Sangkat Tuek La'ak 3 Khan Toul Kork Phnom Penh ?? Width 30.64m x Length 43.33m ?? Total size: 1,328 ????????? (Hard title) ?? $1,300/sqm ? Good location build Commercial Building, Condominiums or Apartments","$1,726,400",POINT (104.89 11.57),53919.0,5039.0,8865846ab1fffff,5,9,16,44,106,0,11,24,57,86,1,2,11,29,69,0,1,6,4,81,0,5,18,15,67,1,6,19,18,56,0,4,8,20,48,0,3,21,21,41,12,24,27,15,32,0,5,2,5,25,0,1,1,3,114,1,3,11,18,70,0,1,2,11,15,0,0,3,8,16,0,3,11,29,138
236298.0,1452100.0,,,1117.0,Phnom Penh,Sen Sok,Khmuonh,Land/Development,False,residential,11.59882155,104.8676857,1300.0,"In Borey Arata Street, Banlea Set Village, Sangkat Khmuonh, Khan Sen Sok, - Land dimension: 19.5m * 50m, - land area: 1,117 sqm - price per square meter 1300$ Rent 3 rooms, solid construction, one flat, pour three sheets,","$1,452,100",POINT (104.8676857 11.59882155),54087.0,4758.0,88658468d7fffff,1,3,10,8,49,3,2,12,13,76,0,0,0,0,9,0,1,2,1,9,0,0,0,2,16,0,0,4,4,35,1,0,4,1,21,0,0,1,5,28,0,0,0,3,64,0,0,1,2,13,0,0,0,0,2,0,0,1,4,17,0,1,4,7,16,0,0,2,1,2,0,0,1,2,14
191752.0,130000.0,4.0,5.0,100.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,1300.0,"Town House for Sale In Russey Keo Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-514 Room Type : 4 Bedrooms / 5 Bathrooms Price : 130,000 USD Land Size: 4m × 25m Floor Size: 4m × 18m","$130,000",POINT (104.9 11.59),54093.0,8037.0,88658468c9fffff,3,10,14,45,81,4,6,24,35,66,0,0,2,24,70,0,3,1,10,67,2,1,11,13,64,1,8,16,11,37,2,1,12,13,38,0,1,12,12,35,3,2,7,47,38,0,3,1,7,17,0,0,2,5,96,1,5,9,11,52,0,1,7,5,9,0,1,2,5,18,2,2,11,29,120
200235.0,712400.0,,,548.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Warehouse,False,commercial,11.57561,104.92025,1300.0,"Warehouse for Sale in Sen Sok Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-648 Land Size : 548sqm Hard Title Price : USD 1,300 / sqm Location : Sen Sok Area, Phnom Penh.","$1,300",POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,11,10,33,44,76,0,14,20,26,82,8,13,48,22,21,7,23,35,15,9,2,14,28,38,27,2,0,12,33,46,2,2,22,20,32,1,2,13,20,28,3,3,11,40,46,1,3,6,8,17,3,47,42,19,8,1,14,28,25,29,0,0,1,4,11,2,5,8,8,5,15,41,72,27,31
203956.0,130000.0,4.0,5.0,100.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.55,104.93,1300.0,"Townhouse for Sale Now In  Boeung Tompun Area !!!/TS HOME Real Estate Phnom Penh. Property ID : TS-710 Room Type : 4 Bedroom /  5 Bathroom Price : 130,000USD House Size: 4m × 25m = 100mqs Location :  In Boeung Tompun area","$130,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
247475.0,92625.0,1.0,1.0,71.25,Phnom Penh,Toul Kork,Boeung Kak 2,Studio,False,residential,11.572623,104.89913,1300.0,"This fully furnished studio offers a generous 71.25m² of net living space, located on the 14th floor with stunning views. The unit includes 1 bedroom , 1 bathroom , a well-equipped kitchen , and a comfortable living room . Enjoy modern amenities such as hot and cold water, a washing machine , and access to shared facilities, including a pool , gym , and elevator . The property is secured with 24-hour security , ensuring peace of mind. Utilities are affordable, with water at $0.60/m³ and electricity at $0.19/kWh . Whether youre looking to buy or rent, this studio is perfect for those seeking a blend of comfort and convenience. Contact us today to learn more or schedule a viewing! Key Features: - 71.25m² fully furnished studio on the 14th floor - 1 bedroom, 1 bathroom, kitchen, and living room - Access to pool, gym, and elevator - 24-hour security - Utilities: $0.60/m³ (water), $0.19/kWh (electricity)","$92,625",POINT (104.89913 11.572623),53913.0,15107.0,8865846abdfffff,1,16,30,43,104,8,8,38,40,76,1,6,21,54,31,1,1,4,26,63,3,7,13,43,42,0,9,24,11,60,0,4,15,26,39,0,12,10,24,38,14,18,23,32,28,1,3,5,6,23,0,1,4,31,83,1,5,16,29,53,0,0,4,6,16,0,2,6,10,11,2,4,25,76,81
180031.0,3276000.0,1.0,1.0,2520.0,Phnom Penh,Meanchey,Chak Angrae Leu,Land/Development,False,residential,11.5183199,104.9242843,1300.0,Location good for invest or Building and Villa near Aeon 3 with hard title,"$3,276,000",POINT (104.9242843 11.5183199),54711.0,9638.0,8865846123fffff,0,4,7,16,83,0,0,10,21,54,0,0,0,1,58,0,0,2,2,19,0,0,1,4,42,0,0,3,12,39,0,0,6,8,30,0,0,6,7,26,0,0,1,2,24,0,0,1,5,16,0,1,1,4,28,0,0,3,6,40,0,1,3,3,16,0,0,1,2,9,0,0,2,7,47
208042.0,4680000.0,,,3600.0,Phnom Penh,Meanchey,Stueng Mean chey,Land/Development,False,residential,11.53,104.91,1300.0,"Land with construction near Porinhehan market, Meanchey district, need to sell urgently. *Price only: 1,300$/sqm (negotiable) *this price plus transfer of title ownership *Land size: 40m x 90m * Land turns to the east: * Land with construction of football table *Income about $10,000/month - Location: Good location, can do business, down from street 371 at the gate of Potinhan pagoda, about 300m and 50m from Potinhan market","$1,300/m²",POINT (104.91 11.53),53899.0,24762.0,8865846addfffff,0,5,17,33,87,3,5,16,34,61,0,0,3,13,88,0,0,2,6,56,0,0,6,22,54,1,3,11,18,35,0,3,10,8,41,1,2,6,20,38,0,0,6,11,60,0,3,3,8,17,0,1,5,6,66,0,4,7,14,54,0,2,1,5,19,0,0,2,2,18,0,3,5,17,105
