id,headline,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,address_line_1,category_name,is_parent,type,information,latitude,longitude,price_clean
198842.0,TS-617 - Villa for Sale in Russey Keo area,"$320,000",4.0,5.0,6.0,Phnom Penh,Russey Keo,Chrang Chamres 2, ,Villa,False,residential,"Villa House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-617 Room Type : 4 Bedrooms / 5 Bathrooms Price : 320,000USD Land Size: 6m × 12m",11.59,104.9,320000.0
197859.0,TS-598 - Town House for Sale in Chbar Ampov Area,"$90,000",2.0,3.0,4.0,Phnom Penh,Chbar Ampov,Chbar Ampov I, ,House,False,residential,"Town House for Sale In Chbar Ampov area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-598 Room Type : 2 Bedrooms / 3 Bathrooms Price : 90,000 USD Land Size: 4m × 16m Floor Size: 4m × 16m",11.52,104.95,90000.0
233615.0,Corner Investment Land For Sale,$195/m²,,,2.6,Phnom Penh,Dangkao,Prey Sa, ,Land/Development,False,residential,"Corner investment land for sale at Prey Sar area and next to Borey Santepheap 2, Khan Dangkor, Phnom Penh City. • Land size: 2.6 Ha • On frontage road: 102 m • Price: $195/Sq.m It's very good for real estate investment or develop into build commpund villa, twin villa, flat houses, warehouse, factory and for all kinds of business activities.",11.500658,104.856173,507.0
185465.0,TS-100 - House for Sale in Boeng Prolit Area,"$390,000",5.0,5.0,128.0,Phnom Penh,7 Makara,Boeung Prolit, ,House,False,residential,"House for Sale Now In Phnom Penh !!!/T'S HOME Real Estate Phnom Penh. ??Property ID : TS-100 ??Room Type : 5 Bedroom / 5 Bathroom ?? Price : 390,000USD ?? Land Size : 128? Location : Boeng Prolit Area, Phnom Penh",11.55,104.93,390000.0
184575.0,TS-069 - House for Sale in Koh Pich Area,"$3,500,000",9.0,10.0,142.0,Phnom Penh,Chamkarmon,Tonle Bassac,  ,House,False,residential,"Town House for Sale Now/T'S HOME Real Estate Phnom Penh ??Property ID : TS-069 ??Room Type : 9 Bedroom / 10 Bathroom ?? Price : 350,000USD ?? Land Size : 142? Location : Koh Pich Area",11.55,104.93,3500000.0
164663.0,Villa for Sale in Borey Bassac,"$1,500,000",3.0,5.0,280.0,Phnom Penh,Chamkarmon,Tonle Bassac,     ,Villa,False,residential,"This Villa is located in Borey Bassac (Bassac Garden) where very close to Aeon Mall, Diamond Island, Naga World and other landmarks. This Borey is situated in a very potential area and also spend only few minutes distance to BKK1. It’s situated in a compound of Borey in Phnom Penh. It has various kinds of facilities and business activities in that Borey as well as nearby surrounding. Beside this villa in this borey, We also can find thousands of villa for sale or rent in Phnom Penh by just searching through towncity.com. Its land size is 14m width and 20m length and villa size 10m width and 15m length. It’s consisting of 3 stories height. It has 3 bedrooms, 5 bathrooms, big living room, kitchen, dining area, and large parking space. This comfortable family villa giving you the most privacy residential living. It is very for buyer either for staying nor for rental income purpose. Please feel free to contact our agent whenever you have a need of real estate in Cambodia or villa for sale or rent in Phnom Penh.",11.55,104.93,1500000.0
185455.0,TS-096 - Shop House for Sale in 7 Makara Area,"$350,000",1.0,1.0,96.0,Phnom Penh,7 Makara,Mittapheap, ,Shophouse,False,residential,"House for Sale Now In Phnom Penh !!!/T'S HOME Real Estate Phnom Penh. ??Property ID : TS-096 ??Room Type : 1 Bedroom / 1 Bathroom ?? Price : 350,000USD ?? Land Size : 36? Location : 7 Makara, Phnom Penh.",11.55,104.93,350000.0
199249.0,TS-620 - Villa for Sale in Chroy Changva area,"$350,000",4.0,5.0,72.0,Phnom Penh,Chroy Changvar,Preaek Lieb, ,Twin Villa,False,residential,"Twin Villa For Sale in Chroy Changva area, Phnom Penh/T’S HOME Real Estate Phnom Penh. Property ID : TS-620 Room Type: 4Bedrooms Bathroom : 5Bathrooms Price :350,000USD House Size : 72? Location : Chroy Changva Area",11.58,104.93,350000.0
188835.0,TS-334 - Villa House for Sale in Chbar Ampov Area,"$500,000",6.0,8.0,90.0,Phnom Penh,Chbar Ampov,Nirouth,  ,Villa,False,residential,"Villa House For Sale in Chbar Ampov Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-334 Bedrooms : 6 Bathrooms : 8 Price : 500,000 USD Land Size : 6m × 15m = 90? Floor  Size : 6m × 15m = 90?",11.52,104.95,500000.0
188836.0,TS-335 - Villa House for Sale in Chbar Ampov Area,"$1,100,000",6.0,6.0,180.0,Phnom Penh,Chbar Ampov,Nirouth,  ,Villa,False,residential,"Villa House For Sale in Chbar Ampov Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-335 Bedrooms : 6 Bathrooms : 6 Price : 1,100,000 USD Land Size : 12m × 15m = 180? Floor  Size : 12m × 15m = 180?",11.52,104.95,1100000.0
196067.0,TS-574 - Villa for Sale in Dangkao Area,"$230,000",4.0,5.0,6.0,Phnom Penh,Dangkao,Dangkao, ,Villa,False,residential,"Villa House for Sale In Dangkao Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-574 Room Type : 4 Bedrooms / 5 Bathrooms Price : 230,000 USD Land Size: 6m × 21m Floor Size: 6m × 21m",11.48,104.9,230000.0
196070.0,TS-577 - Villa for Sale in Dangkao Area,"$195,000",4.0,5.0,5.5,Phnom Penh,Dangkao,Dangkao, ,Villa,False,residential,"Villa House for Sale In Dangkao Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-577 Room Type : 4 Bedrooms / 5 Bathrooms Price : 195,000 USD Land Size: 5.50m × 12m Floor Size: 5.50m × 12m",11.48,104.9,195000.0
196068.0,TS-575 - Villa for Sale in Dangkao Area,"$220,000",4.0,5.0,6.0,Phnom Penh,Dangkao,Dangkao, ,Villa,False,residential,"Villa House for Sale In Dangkao Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-575 Room Type : 4 Bedrooms / 5 Bathrooms Price : 220,000 USD Land Size: 6m × 18m Floor Size: 6m × 18m",11.48,104.9,220000.0
235162.0,Land for sale urgently,"$100,000",,,1890.0,Phnom Penh,Dangkao,Tien,   ,Land/Development,False,residential,"Land for Sale in Thmor Village, Sangkat Tien, Khan Dangkor, Phnom Penh - Negotiable Price | Asking price: $ 55 / 1m² - Land size | Land size: 21m x 90m (5m in front of the road) - Solid plan | Hard title 1,862sqm - Location | Location: Thmor Village, Sangkat Tien, Khan Dangkor, Phnom Penh",11.44846374,104.8506052,100000.0
187233.0,TS-192 - House for Sale in Por Sen Chey Area,"$260,000",4.0,5.0,192.0,Phnom Penh,Por Sen Chey,Kakap,  ,House,False,residential,"Town House for Sale in Por Sen Chey Phnom Penh/T'S HOME Real Estate Phnom Penh ??Property ID : TS-192 ??Room Type : 4 Bedroom / 5 Bathroom ?? Price : 260,000 USD ?? House Size : 64? ?? Land Size : 64? Location : Por Sen Chey Area",11.55,104.93,260000.0
197640.0,TS-606 - Townhouse for Rent in Khan MeanChey,"$165,000",4.0,5.0,5.0,Phnom Penh,Meanchey,Boeung Tumpun 2, ,Retreat,False,residential,"Townhouse for Sale In Sola Market area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-606 Room Type : 4 Bedrooms /5 Bathrooms Price : 165,000 USD Land Size: 5m × 20m Floor Size: 4m × 16m",11.55,104.93,165000.0
188829.0,TS-330 - House for Sale in Chbar Ampov Area,"$130,000",3.0,4.0,49.0,Phnom Penh,Chbar Ampov,Nirouth,  ,House,False,residential,"House For Sale in Chbar Ampov Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-330 Bedrooms : 3 Bathrooms : 4 Price : 138,000 USD Land Size : 5.4m × 9m = 49? Floor  Size : 5.4m × 9m = 49?",11.52,104.95,130000.0
188832.0,TS-332 - House for Sale in Chbar Ampov Area,"$140,000",3.0,3.0,49.0,Phnom Penh,Chbar Ampov,Nirouth,  ,House,False,residential,"House For Sale in Chbar Ampov Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-332 Bedrooms : 3 Bathrooms : 3 Price : 140,000 USD Land Size : 5.4m × 9m = 49? Floor  Size : 5.4m × 9m = 49?",11.52,104.95,140000.0
188831.0,TS-331 - House for Sale in Chbar Ampov Area,"$129,000",3.0,3.0,49.0,Phnom Penh,Chbar Ampov,Nirouth,  ,House,False,residential,"House For Sale in Chbar Ampov Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-331 Bedrooms : 3 Bathrooms : 3 Price : 129,000 USD Land Size : 5.4m × 9m = 49? Floor  Size : 5.4m × 9m = 49?",11.52,104.95,129000.0
188889.0,TS-339 - Shop/Town House for Sale in Chbar Ampov Area,"$400,000",4.0,5.0,64.0,Phnom Penh,Chbar Ampov,Veal Sbov,  ,Shophouse,False,residential,"Shop/Town House For Sale in Chbar Ampov Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-339 Bedrooms : 4 Bathrooms : 5 Price : 400,000 USD Land Size : 4m × 16m = 64? Floor  Size : 4m × 16m = 64?",11.55,104.96,400000.0
203423.0,TS-696 - Townhouse for Sale in Sen Sok area,"$280,000",8.0,9.0,64.0,Phnom Penh,Sen Sok,Kouk Khleang, ,House,False,residential,"Townhouse for Sale Now In Sen Sok  Area !!!/T’S HOME Real Estate Phnom Penh. Property ID : TS-696 Room Type : 8 Bedroom /  9 Bathroom Price : 280,000USD House Size: 4m × 16m Location :  In Sen Sok area",11.55,104.89,280000.0
197648.0,"TS-610 -Best Location Shop House for Sale in Sorla Market area, Khan Mean Chey","$135,000",5.0,5.0,5.0,Phnom Penh,Meanchey,Stueng Mean chey 3, ,Retreat,False,residential,"Shophouse for Sale In Sola Market area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-610 Room Type : 5 Bedrooms /5 Bathrooms Price : 135,000 USD Land Size: 5m × 20m Floor Size: 4m × 16m",11.53,104.91,135000.0
222927.0,House for Sele or Rent,"$580,000",5.0,,15.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Tiger Street 114,Villa,False,residential,"Rent: 1xxx usd (negotiable) Sale: 5xxxxx usd (negotiable) Bedroom: 5 Toilet: 6 Kitchen: 1 Living room: 1 Veranda: 4 Rooftop: 1 Title: Lmap Land size: 15×30 House size: 10×15 Location: near Hang Meas TV station, Prek Eng Contact: 016222278",11.51830814,104.9936263,580000.0
239224.0,Business Land behind New Stadium !,"$54,999",,,256.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Sovannaphumi 02 Borey,Land/Development,False,residential,"?? Land for sale in Borey Sovann (Nations RD 6A) ?? 16 x 16 (10 x 16): Land in front of the Chroy Changva Bridge and 5 minutes from the Chroy Changva Bridge The garden of the water park, water, macro and more big projects. #Thala Sovann: Location #bel://maps.app.Apo.go.gl/yzqqdy8MQCKY8MQC9 website",11.71373236,104.8841681,54999.0
248335.0,Lane for urgent sale,"$40,000",0.0,0.0,76.0,Phnom Penh,Prek Pnov,Ponsang,NR42 ,Land/Development,False,residential,Location: https://maps.app.goo.gl/R1ydaCnNgP3hi4R76?g_st=com.google.maps.preview.copy Phone number:,11.62151146,104.7567967,40000.0
245046.0,"Land for Sale Urgent ? Snor, Kombol, Phnom Penh","$270,000",,,270000.0,Phnom Penh,Por Sen Chey,Kamboul,,Land/Development,False,residential,"????????????? ? ??????? ????????? ?????????????? ???????? : 1,388m2 ??????????? : ???????? ?????????? : $270,000 ???? ?????????? : ?????????, ??????? ???????????????? ----------------------------------- Land for Sale Urgent ? Snor, Kombol, Phnom Penh ??Size : 1,388m2 Hard Title ? Hard Title ?: $ 270,000 Negotiate ia ??description: Warehouse, Factory, and Other Business",11.5312221,104.776086,270000.0
244366.0,"Land for Sale Urgent ? Near Phneat Pagoda, Komboul, Phnom Penh","$237,000",,,1980.0,Phnom Penh,Por Sen Chey,Kamboul,,Land/Development,False,residential,"Land for Sale Uggent: Near Phneat Pagoda, Komboul, Phnom Penh ?::::: Komboul Phneat Pagoda ?? ?: 1,980m2: 1,90 /-----------------------2 ???? ?? ???: ? Land conditions in developing areas will plan more Boreyiji under construction around the ground.",11.53358373,104.7789309,237000.0
233478.0,House for sale ( Near grand Phnom Penh),"$530,000",5.0,4.0,71.4,Phnom Penh,Sen Sok,Khmuonh,,Retreat,False,residential,Rental price 530000$ size 4.2× 17m bathroom 5 bedroom 4 floor 3,11.64028828,104.8660004,530000.0
251162.0,Shophouse for Sale I Borey Chipmong 6A,"$125,000",4.0,5.0,73.5,Phnom Penh,Chroy Changvar,Preaek Lieb,  ,Shophouse,False,residential,"This shophouse is now available for sale and is a strong option for both residential and business use . It is unfurnished , giving you full control to design and furnish the space as you like. The land size is 4.2m × 17.5m , and the house size is 4.2m × 12m . The building features 4 bedrooms , 5 bathrooms , 1 living room , and 1 kitchen across 3 floors . It is south-facing , making it bright and well-ventilated throughout the day. Located just 10 minutes from Chroy Changvar Bridge , this area is surrounded by new borey developments , making it a growing and high-potential location for future investment or everyday use. Contact us now for more details or to schedule a property tour. Key Features: - Shophouse - For sale - Unfurnished - Land: 4.2m × 17.5m - House: 4.2m × 12m - 4 bedrooms, 5 bathrooms - 1 living room, 1 kitchen - 3 floors, South facing - 10 mins to Chroy Changvar Bridge - Surrounded by new borey projects",11.658559,104.91317,125000.0
251336.0,Shophouse for Rent & Sale I Borey OCIC 6A,"$320,000",5.0,6.0,4.2,Phnom Penh,Chroy Changvar,Chroy Changvar,  ,Shophouse,False,residential,"This Shophouse is now available for sale or rent . It comes with a hard title , and transfer, management, and trust fees can be discussed . The unit is semi-furnished , ideal for living and business use . The property has 5 bedrooms and 6 bathrooms , along with a living room and kitchen . With 3 floors , it’s perfect for running a shop or office on the ground floor and living upstairs. The house size is 4.2m × 16m on a 4.2m × 22m land . It faces west . Located near Chroy Changvar Bridge, Sokha Hotel, Norton University , and gas stations , this property offers strong business potential in a busy area. Call now to book a visit or ask for details! Key Features: - Shophouse (For Sale or Rent) - Hard title (transfer and fees negotiable) - Semi-furnished - 5 Bedrooms, 6 Bathrooms -3 Floors - Land size: 4.2m × 22m - House size: 4.2m × 16m - Facing West - Near Chroy Changvar Bridge, Sokha Hotel, Norton University, gas stations",11.658559,104.91317,320000.0
247931.0,Twins Villa for Sale / Borey Peng Huot Munirah,"$170,000",4.0,5.0,5.0,Phnom Penh,Chroy Changvar,Preaek Lieb,  ,Twin Villa,False,residential,"This 3-story twin villa is now available for sale, offering a modern and functional layout. The property sits on a land size of 5m × 20m with a house size of 5m × 12m, featuring 4 bedrooms and 5 bathrooms, perfect for family living or investment. The villa includes a spacious living room and a functional kitchen, designed for convenience and comfort. Facing South, the property ensures ample natural light and a refreshing environment throughout the day. Located just 10 minutes from Chroy Changvar Bridge, the villa is in a vibrant area surrounded by many new borey projects, making it an ideal choice for a growing community or as a long-term asset. The borey title deed adds to its value and security. Contact us today to learn more or arrange a visit! Key Features: - 4 bedrooms, 5 bathrooms, 1 living room, 1 kitchen - 3-story twin villa with South-facing design - Land size: 5m × 20m, house size: 5m × 12m - Borey title deed - Prime location near Chroy Changvar Bridge and new developments",11.658559,104.913169,170000.0
247953.0,Single Villa for Rent / Borey Vimean Phnom Penh,"$330,000",4.0,5.0,12.6,Phnom Penh,Chroy Changvar,Preaek Lieb, ,Villa,False,residential,"A spacious single villa is now available for sale, offering a great opportunity for comfortable living. This 3-floor property includes 4 bedrooms, 5 bathrooms, a living room, and a kitchen , making it perfect for families. The villa comes with furniture included , so it’s ready for you to move in. The villa sits on a 12.6m × 23m plot of land , with a house size of 8m × 12.8m . Facing north, the property enjoys good natural light throughout the day. Located about 10 minutes from the Chroy Changvar Bridge, this villa is surrounded by many new borey projects, offering a vibrant and growing community. Don’t miss out on this ideal home for your family. Contact us today to schedule a viewing! Key Features: - Single villa for sale - Furniture included - Land size: 12.6m × 23m - House size: 8m × 12.8m - 4 bedrooms, 5 bathrooms - 1 living room, 1 kitchen - Total floors: 3 - North-facing - 10 minutes from Chroy Changvar Bridge - Surrounded by new borey projects",11.658559,104.913169,330000.0
248449.0,Shophouse for Sale I Borey Rong Roung 6A,"$240,000",5.0,6.0,4.2,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Shophouse,False,residential,"This 3-story shophouse is perfect for those looking for a home with business potential. It has 5 bedrooms and 6 bathrooms, making it suitable for a large family or rental purposes. The property also includes 1 living room and 1 kitchen, providing a functional and comfortable space. With a land size of 4.2m × 22m and a house size of 4.2m × 16m, there is ample room for both residential and commercial use. The ground floor can be used for business, while the upper floors serve as a private living area. Located in a prime area, this property is very close to Chroy Changvar Bridge, Sokha Hotel, Norton University, and gas stations. The south-facing position ensures good ventilation and natural light throughout the day. With a Borey title, ownership is secure. This is a great investment opportunity. Contact us today for more details! Key Features: - Property type: Shophouse - Available for: Sale - Deed type: Borey title - 5 bedrooms, 6 bathrooms - 1 living room, 1 kitchen - House size: 4.2m × 16m - Land size: 4.2m × 22m - Total floors: 3 - Facing: South - Unfurnished - Near Chroy Changvar Bridge, Sokha Hotel, Norton University, and gas stations",11.658559,104.913169,240000.0
233496.0,House for sale,"$530,000",5.0,4.0,71.4,Phnom Penh,Russey Keo,Chrang Chamres I,,House,False,residential,Rental price: 530000$ Size: 4.2×17m 4 bedroom 5 bathroom Floor: 3 1 kitchen 1 living room,11.63488897,104.8739469,530000.0
240789.0,??????????????????? | Villa For Sale,"$380,000",4.0,5.0,9.0,Phnom Penh,Sen Sok,Khmuonh, ,Twin Villa,False,residential,"[Villa Twin For Sale | Villa for Sale] ?? Location: Borey Angkor, Phnom Penh Near Organic 2 | Borey Angkor Phnom Near Aeon 2 ?? Price | PRICE: $ 380,000 (Negotiable) • Code | Property ID: S-v777 - Land size | Land Size: 9 Meters - Home Size | House Size: 7.5 meters x 16 m - bedroom | BedRoms: 04 - Bathroom | Bathrooms: 05 - Living Room | Living Room - Kitchen | Kitchen - Parking Stock | Parking Spaces: 02 - Motorcycles | Motor Parking: 04",11.60955424,104.8822696,380000.0
233584.0,House for Sale ( Near grand phnom penh ),"$530,000",4.0,5.0,71.4,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,House,False,residential,House for sale size 4.2× 17m bathroom 5 bedroom 4 floors 3,11.62846333,104.8677856,530000.0
242845.0,Villa Type Queen B for sale,"$610,000",6.0,5.0,84.0,Phnom Penh,Sen Sok,Khmuonh,2G 02,Villa,False,residential,"Villa Queen Big Chip Mong Land Grand Phnom Penh Urgent sale Good location near Aeon Mall 2 _ Head 15.5 m _ Length 23 m - Width 7 × 12 m, 3 storey villa, corner and garden, 5 bathrooms, 6 bedrooms, 2 parking spaces. The rest of the house can be used as a garden or as an additional parking space.",11.62927694,104.8633337,610000.0
245707.0,????????? ?????????? | Queen Villa For Sale,"$510,000",6.0,7.0,11.5,Phnom Penh,Sen Sok,Khmuonh, ,Villa,False,residential,"[Villa Queens for Sale | Queen Villa for Sale] ?? Sales Price | Selling Price: $ 510,000 (Negotiable) ?? Location | Location: 3 minutes from the Ministry of Lands | 3MN FROM Ministry of Land Management • Code | Property ID: S-V1195 - Land size | Land Size: 11.5 Met X 23 Meters - Home Size Home | House Size: 7.5 meters x 12 meters - bedroom | BedRrogroms: 06 - Bathrooms | Bathrooms: 07 - Living Room | Living Room: 01 - Kitchen | Kitchen: 01 - Porting | Parking Spaces - Turn east east | Facing to East - Transfer Hard Layout | Transfer Hard Title * House with a tradition of a camera at home",11.62776583,104.8623908,510000.0
244346.0,"Land for Sale Urgent ? Por Senchey, Phnom Penh","$235,000",,,1219.0,Phnom Penh,Por Sen Chey,Samraong Kraom,,Land/Development,False,residential,"Land for Sale Uggent: Por Senchey, Phnom Penh ?:23M x 53m = 1,200m2 Housing, House??????: Por Senchey, ?? ?: 23m x 53m = 1------- 1,200m2 Hard Layout => Prices Previous: $ 300 / M2 => Sales Price:> Land Type: Borey Location Development Zone",11.57388469,104.8073537,235000.0
244369.0,"Land for Sale Urgent ? Samrong Krom, Por Senchey, Phnom Penh","$180,000",,,1830.0,Phnom Penh,Por Sen Chey,Samraong Kraom, ,Land/Development,False,residential,"Land for Sale Uggent: Samrong Krom, Por Senchey, Phnom Penh, Hoarding House, and Others :------- Samrong Krom, Por Senchey, Phnom Penh ?????30m x 60m = 1,830m2 ?? ?????$99/m2 ?? ??????????????????? —————————————— ?????????????????? ? ???????????????????????, ???????????????, ?????????????? ???????? : 30m x 60m = 1,830m2 ?????? : $ 99 / m2 ?? Land file: Hardness ? Hardness ? The location of the land is located in the developing area for investment ....",11.57412897,104.8075032,180000.0
242938.0,Land For Sell Urgent,"$2,667,000",,,4.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,1900 Rada,Land/Development,False,residential,"Land Sale: Rarar Street, Sangkat Phnom Penh Thmey, Sen Sok Land: 27m ?:::----------------------------------------------------------------------------- St.Rada, Phnom Penh Thmey, Sen Sok, PP eak Title: 10m ?:04M2 Hard Titlee, Warehouse, Investment and Other Business",11.58432554,104.8736786,2667000.0
244890.0,House For Sale Near Aeon2,"$95,000",2.0,,2.0,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,House,False,residential,"House Sale: Phnom Penh Thmey Clanrooms near Aeon2 ? Home: 5m ^-- 2BEDRROMS & 3BTROOMS * ROAD SIZE: 6M * Sale: $ 95,000 Negotiable",11.5858306,104.8699701,95000.0
248731.0,Urgent Condo for Sales,"$80,000",2.0,1.0,2.0,Phnom Penh,Sen Sok,Tuek Thla,   ,Condo,False,residential,"Condo in Sale Les Leang in Condominium Arakawa Residence ?? Sell L L Paid to Owner: 75 $ ?? Bedroom L BedroOM: 2 ?? Location Location: 1 ?? Location: ?? ??Near Teu Location: ?? ??Near Teuk Thla Posts After Royal Phnom Penh Hospital, MaxValue Restaurant | Street 23 Tuk Thlum Village, Sangkat Thomang Khla, Khan Sence, Sen Sok, Phnom Penh (Posting of Royal Phnom Penh) ??code: Re056-A149",11.578108,104.87022,80000.0
168977.0,"Villa for sale near Aeon 2 , $200.000","$200,000",4.0,5.0,118.25,Phnom Penh,Sen Sok,Phnom Penh Thmey,   ,Villa,False,residential,"Property details Price: $200.000 4 bed , 5 bath 3 floor Land size: 5.5 x 21.5 Building size: 5.5x12.6",11.5858306,104.8698762,200000.0
232971.0,Land for sale ( Champuvoin),"$210,000",,,200.0,Phnom Penh,Por Sen Chey,Chaom Chau 3,,Land/Development,False,residential,Rental price 210000$ (Negotiate) Size 10×20m Near (Phnom Penh International airport) Near market,11.54351586,104.8282883,210000.0
236480.0,???????????????????,"$1,120,000",7.0,6.0,2004.0,Phnom Penh,Sen Sok,Tuek Thla,  ,Villa,False,residential,[Villa: Position: Borey Origade 2004 ?? Bathroom: 2m - Bathroom: 6 - Bathroom: 1 - Hard layout,11.559712,104.878121,1120000.0
215804.0,House for sale urgently,"$147,000",6.0,6.0,64.0,Phnom Penh,Sen Sok,Ou Baek K'am,      ,Flat,False,residential,"House for sale urgently in Sangkat O Bek Kam, Khan Sen Sok, Phnom Penh - Near Sangkat O Bek Kam - Near the market can do business - Hard title - House size 4x16 with 6 bedrooms and 6 bathrooms - google map: https://goo.gl/ maps / T78dHcGdMkDbYTHF6",11.559712,104.878121,147000.0
234846.0,House for sale,"$58,000",2.0,3.0,48.0,Phnom Penh,Por Sen Chey,Chaom Chau 3,    ,Flat,False,residential,"House for urgent sale -House size ? 4 x 12 (2-storey) -2 bedrooms and 3 bathrooms -Soft title -Location: Prey Tea 1 Village, Chaom Chao 3 Commune, Por Senchey District, Phnom Penh Capital",11.54492119,104.8303334,58000.0
232423.0,Flat for sale,"$102,000",4.0,5.0,855.0,Phnom Penh,Dangkao,Prey Sa,  ,Flat,False,residential,"House for sale in Borey Mongkol Phnom Penh Tuol Pongro 4 Bedrooms 5bathrooms Land size: 4,5 x19 House size: 4,5 x 13 (3-storey)",11.50307289,104.8482103,102000.0
241217.0,"House for sale in the name of the first owner in Kakap Por Senchey, solid plan","$90,000",4.0,5.0,64.0,Phnom Penh,Por Sen Chey,Kakab 1,  ,Flat,False,residential,"House for sale urgently, the name of the first owner in Kakap Por Senchey, solid plan, facing east, 4 bedrooms, 5 bathrooms, size 4x16, the rest of the land behind 2m. Good location near factory, school, hospital, no flooding, enough water, electricity, price 90,000USD, renamed to price 85,000USD, no name",11.55557399,104.8581195,90000.0
212337.0,Business house for sale,"$450,000",8.0,6.0,90.0,Phnom Penh,Meanchey,Stueng Mean chey 3,82 ???????,Shophouse,False,residential,"I have a flat, I want to sell meat, house 5x18, 2 and a half floors, 7 meters left, 7 meters in front, 7 meters left, dry clothes, big water, easy to do business, located in Sangkat Stung Meanchey 3, Trea 4 village, on Loupram Road, if you Interested,",11.54259705,104.8786951,450000.0
248722.0,"Urgent House for Sales, Borey Nai E, Chaom Chau III","$55,000",2.0,4.0,1.0,Phnom Penh,Por Sen Chey,Chaom Chau 3,    ,House,False,residential,"Urgent Sale District Market: Por Sench Chey School: $ 55,000 Home: 4m ?? Babro Bathroom: 2 kitchen L Kitchen: 01 ?? Hard L Hard Title ?? Location: Location: Locary Nai E (Project 1), Vag Cha Borey, Phnom Penh ?? Province, and then the Terms and Terms ?? Never submerged ?? There are rental at 150 $ / month ?? CODE: Re048-A149",11.554667,104.82684,55000.0
245879.0,"House for sale in Chom Chao, Phnom Penh","$68,900",4.0,5.0,1.0,Phnom Penh,Por Sen Chey,Chaom Chau 3,    ,House,False,residential,"House location: Trapeang Po village, Sangkat Choam Chao 3, Khan Por Senchey, Phnom Penh ???? House type: E0. E1 ?? House with 4 bedrooms and 5 bathrooms ??Free cleaning before entering Back 1.50m ?? Price 68900 $ (Negotiable) ???Code: RE035-A149",11.554667,104.82684,68900.0
218743.0,Development Land in High Demand Area,"$9,960,000",,,3688.0,Phnom Penh,Meanchey,Chak Angrae Leu, ,Land/Development,False,residential,"A Commercial development site located in a prime position along Hun Sen Boulevard (60m Road), within Phnom Penh's fastest growing district. The site comprises a level parcel of land with a net developable area of 3,688 square meters, which can be built to your specification and requirements. It is located along Hun Sen Boulevard in close proximity to AEON 3,  the International School of Phnom Penh (ISPP), and Phnom Penh's new international airport.",11.48309607,104.9197317,9960000.0
201223.0,TS-684 - Townhouse for Sale in Urgent in Khan Dangkao area,"$160,000",3.0,4.0,48.0,Phnom Penh,Dangkao,Dangkao, ,Retreat,False,residential,"Townhouse for Sale Now In Khan Dangkao Area !!!/T’S HOME Real Estate Phnom Penh. Property ID : TS-685 Room Type : 3 Bedroom / 4 Bathroom Price : 160,000USD House Size: 4m × 12m Location :Khan Dangkao area",11.48,104.9,160000.0
196069.0,"Villa House for Sale In Dangkao Area, ","$230,000",4.0,5.0,5.5,Phnom Penh,Dangkao,Dangkao,  ,Villa,False,residential,"Villa House for Sale In Dangkao Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-576 Room Type : 4 Bedrooms / 5 Bathrooms Price : 230,000 USD Land Size: 5.50m × 12m Floor Size: 5.50m × 12m",11.48,104.9,230000.0
191450.0,TS-468 - Town House for Sale In Dang Kao Area,"$140,000",2.0,3.0,56.0,Phnom Penh,Dangkao,Dangkao,     ,House,False,residential,"Town House for Sale In Dang Kao Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-468 Room Type : 2 Bedrooms / 3 Bathrooms Price : 140,000USD Floor Size: 4m × 14m",11.48,104.9,140000.0
232973.0,House for rent Borey Piphop tmey ( Kour Seov2),"$1,000",2.0,3.0,78.69,Phnom Penh,Dangkao,Dangkao,  ,House,False,residential,Rental price 300$ Size 4.3× 18.3m 2 bedroom 3 bathroom 1 living room 1 kitchen,11.44195212,104.8926769,1000.0
