price,land_area,address_line_2,latitude,longitude,price_per_m2,geometry,index_right,population,h_id,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused
320000.0,50.0,Stueng Mean Chey,11.53,104.91,6400.0,POINT (104.91 11.53),53899.0,24762.0,8865846addfffff,4,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,8,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,7,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,142,0,5,17,33,87,119,3,5,16,34,61,104,0,0,3,13,88,64,0,0,2,6,56,82,0,0,6,22,54,68,1,3,11,18,35,62,0,3,10,8,41,67,1,2,6,20,38,77,0,0,6,11,60,31,0,3,3,8,17,78,0,1,5,6,66,79,0,4,7,14,54,27,0,2,1,5,19,213,0,0,12,12,189,756,0,18,30,102,606,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
460000.0,72.0,Boeng Keng Kang Ti Pir,11.5445,104.913586,6388.888888888889,POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,177,7,12,36,37,85,145,1,13,20,35,76,112,1,4,36,49,22,91,0,3,5,36,47,103,3,9,23,30,38,90,3,12,26,16,33,73,3,4,14,30,22,79,2,4,17,21,35,101,0,8,7,24,62,34,1,6,5,4,18,120,2,4,18,28,68,95,2,9,20,29,35,24,0,0,3,3,18,258,0,0,73,125,60,985,18,36,184,359,388,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
460000.0,72.0,Toul Svay Prey Ti Mouy,11.55,104.93,6388.888888888889,POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,164,7,14,32,49,62,122,2,1,9,53,57,111,2,14,29,44,22,88,2,8,27,39,12,101,3,5,32,29,32,79,7,10,16,19,27,73,4,3,16,16,34,63,0,4,13,15,31,81,2,3,11,11,54,33,2,0,8,11,12,118,9,7,34,64,4,88,2,13,23,30,20,19,0,0,1,2,16,252,1,7,64,166,14,973,12,84,206,496,175,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1720000.0,270.0,Tuek L'ak Ti Muoy,11.572623,104.89913,6370.37037037037,POINT (104.89913 11.572623),53913.0,15107.0,8865846abdfffff,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,194,1,16,30,43,104,170,8,8,38,40,76,113,1,6,21,54,31,95,1,1,4,26,63,108,3,7,13,43,42,104,0,9,24,11,60,84,0,4,15,26,39,84,0,12,10,24,38,115,14,18,23,32,28,38,1,3,5,6,23,119,0,1,4,31,83,104,1,5,16,29,53,26,0,0,4,6,16,276,0,7,85,101,83,1039,12,24,172,401,430,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
980000.0,154.0,Tuek Thla,11.55,104.89,6363.636363636364,POINT (104.89 11.55),53927.0,23197.0,8865846a9dfffff,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,185,1,3,21,35,125,175,0,12,20,43,100,113,0,0,12,27,74,93,0,0,1,4,88,101,1,3,14,22,61,97,1,2,13,20,61,79,1,3,10,16,49,93,1,9,11,24,48,112,1,5,18,54,34,37,0,1,4,9,23,119,0,0,0,2,117,102,0,3,5,18,76,30,0,3,5,5,17,264,0,0,12,73,179,985,0,12,54,158,761,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
380000.0,60.0,Preaek Pra,11.52,104.95,6333.333333333333,POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,1,68,0,2,9,7,50,48,0,0,12,5,31,21,0,1,1,0,19,19,0,0,0,2,17,20,0,0,1,1,18,37,0,2,1,2,32,27,0,0,5,0,22,20,0,0,4,3,13,9,0,0,0,0,9,14,0,1,2,1,10,23,0,0,0,1,22,31,0,0,2,1,28,17,0,5,2,5,5,26,0,0,0,6,20,174,0,0,6,0,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380000.0,60.0,Boeng Kak Ti Pir,11.57494717,104.8923637,6333.333333333333,POINT (104.8923637 11.57494717),53917.0,13220.0,8865846ab5fffff,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,10,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,182,2,13,21,42,104,172,1,15,25,48,83,112,0,3,11,29,69,91,1,0,6,9,75,106,1,4,18,17,66,99,6,7,17,15,54,78,3,1,9,24,41,84,4,5,11,20,44,112,3,33,27,17,32,38,1,3,4,3,27,118,0,2,0,7,109,100,2,3,12,15,68,28,0,2,2,9,15,270,0,6,7,99,158,1003,0,24,60,257,662,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
550000.0,87.0,Boeng Tumpun,11.5445,104.913586,6321.83908045977,POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,177,7,12,36,37,85,145,1,13,20,35,76,112,1,4,36,49,22,91,0,3,5,36,47,103,3,9,23,30,38,90,3,12,26,16,33,73,3,4,14,30,22,79,2,4,17,21,35,101,0,8,7,24,62,34,1,6,5,4,18,120,2,4,18,28,68,95,2,9,20,29,35,24,0,0,3,3,18,258,0,0,73,125,60,985,18,36,184,359,388,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1675800.0,266.0,Boeng Keng Kang Ti Muoy,11.55176911,104.9248861,6300.0,POINT (104.9248861 11.55176911),53893.0,18149.0,8865846aebfffff,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,9,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,181,9,13,54,33,72,146,3,6,17,37,83,112,7,14,45,33,13,90,1,10,36,35,8,105,6,7,39,26,27,91,8,13,21,10,39,76,2,4,23,13,34,73,0,6,16,13,38,87,2,2,16,12,55,36,2,1,14,5,14,120,11,11,34,59,5,95,10,5,35,20,25,21,0,1,2,0,18,258,8,14,78,140,18,991,42,84,351,344,170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6766200.0,1074.0,Tonle Basak,11.5445,104.913586,6300.0,POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,177,7,12,36,37,85,145,1,13,20,35,76,112,1,4,36,49,22,91,0,3,5,36,47,103,3,9,23,30,38,90,3,12,26,16,33,73,3,4,14,30,22,79,2,4,17,21,35,101,0,8,7,24,62,34,1,6,5,4,18,120,2,4,18,28,68,95,2,9,20,29,35,24,0,0,3,3,18,258,0,0,73,125,60,985,18,36,184,359,388,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1675800.0,266.0,Boeng Keng Kang Ti Muoy,11.55100911,104.92897,6300.0,POINT (104.92897 11.55100911),53894.0,7658.0,8865846ae9fffff,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,9,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,170,8,15,33,47,67,131,2,2,10,51,66,111,4,16,33,38,20,88,3,9,31,33,12,102,5,4,36,25,32,83,11,7,15,20,30,74,3,4,16,17,34,67,0,5,13,13,36,84,3,1,12,13,55,33,2,0,8,11,12,119,10,8,37,60,4,90,2,16,21,30,21,18,0,1,1,1,15,258,1,8,57,172,20,985,30,84,252,447,172,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
400000.0,64.0,Veal Sbov,11.55,104.96,6250.0,POINT (104.96 11.55),53987.0,22.0,8865846a03fffff,1,0,1,0,0,0,5,0,0,0,0,1,3,0,0,0,1,0,10,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,13,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,1,0,83,2,0,6,13,62,40,0,2,2,8,28,59,0,0,1,2,56,74,0,0,0,4,70,56,0,0,1,4,51,40,0,0,1,2,37,32,0,0,0,4,28,22,0,0,0,1,21,16,0,0,0,2,14,18,0,1,2,1,14,110,0,0,0,0,110,55,0,0,0,5,50,14,0,0,2,2,10,153,0,0,0,0,153,625,0,0,0,24,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000.0,72.0,Chrouy Changvar,11.57966367,104.9308583,6250.0,POINT (104.9308583 11.57966367),54133.0,5351.0,886584685bfffff,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,10,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,156,0,5,28,37,86,105,0,0,17,26,62,108,1,2,22,52,31,87,0,18,43,11,15,104,0,10,22,20,52,84,0,1,5,17,61,64,0,2,14,17,31,53,0,0,7,11,35,83,0,1,8,10,64,31,0,0,7,4,20,118,0,36,49,18,15,87,0,3,24,26,34,13,0,0,0,3,10,252,0,32,62,127,31,967,12,108,308,329,210,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
500000.0,80.0,Boeng Tumpun,11.55,104.93,6250.0,POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,164,7,14,32,49,62,122,2,1,9,53,57,111,2,14,29,44,22,88,2,8,27,39,12,101,3,5,32,29,32,79,7,10,16,19,27,73,4,3,16,16,34,63,0,4,13,15,31,81,2,3,11,11,54,33,2,0,8,11,12,118,9,7,34,64,4,88,2,13,23,30,20,19,0,0,1,2,16,252,1,7,64,166,14,973,12,84,206,496,175,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
450000.0,72.0,Tuol Tumpung Ti Muoy,11.537783,104.920232,6250.0,POINT (104.920232 11.537783),53912.0,18375.0,8865846ac1fffff,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,5,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,163,5,12,31,33,82,129,3,6,24,26,70,111,0,1,12,45,53,86,1,1,8,11,65,93,2,2,18,23,48,69,4,9,21,16,19,62,1,6,11,16,28,62,1,7,8,18,28,81,1,1,10,10,59,34,2,4,5,4,19,118,3,2,16,14,83,83,1,6,17,21,38,28,0,0,0,6,22,240,6,6,7,60,161,925,6,30,90,228,571,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2500000.0,400.0,Chakto Mukh,11.57561,104.92025,6250.0,POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,174,11,10,33,44,76,142,0,14,20,26,82,112,8,13,48,22,21,89,7,23,35,15,9,109,2,14,28,38,27,93,2,0,12,33,46,78,2,2,22,20,32,64,1,2,13,20,28,103,3,3,11,40,46,35,1,3,6,8,17,119,3,47,42,19,8,97,1,14,28,25,29,16,0,0,1,4,11,270,9,79,112,40,30,1027,47,218,414,162,186,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
350000.0,56.0,Phsar Thmei Ti Bei,11.56935282,104.9245434,6250.0,POINT (104.9245434 11.56935282),53895.0,28799.0,8865846ae7fffff,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,171,5,20,35,40,71,145,1,8,14,40,82,111,11,18,50,22,10,90,22,34,16,11,7,110,14,15,19,35,27,94,1,5,16,23,49,76,1,9,16,20,30,66,3,3,7,23,30,94,2,7,8,26,51,36,3,4,2,8,19,120,29,52,25,5,9,96,12,13,26,18,27,13,0,0,2,2,9,258,72,16,127,19,24,1021,179,245,291,150,156,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
560000.0,90.0,Phsar Kandal Ti Pir,11.57264016,104.9233632,6222.222222222223,POINT (104.9233632 11.57264016),53920.0,16252.0,8865846aadfffff,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,171,12,9,36,41,73,143,0,9,19,32,83,112,6,19,50,24,13,90,12,43,14,13,8,109,7,19,22,32,29,93,2,0,13,27,51,77,1,4,20,20,32,65,2,3,9,22,29,98,2,4,11,30,51,35,2,2,5,7,19,119,30,44,22,15,8,96,6,15,25,21,29,16,0,0,2,3,11,258,80,8,127,25,18,1021,158,229,310,174,150,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
620000.0,100.0,Toul Svay Prey Ti Mouy,11.54342656,104.9165271,6200.0,POINT (104.9165271 11.54342656),53909.0,23239.0,8865846ac7fffff,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,174,3,19,36,34,82,140,0,17,22,26,75,114,1,5,34,48,26,88,1,3,5,37,42,101,3,8,24,27,39,88,4,12,26,12,34,72,2,5,15,26,24,78,2,6,12,17,41,97,2,1,10,18,66,34,1,5,6,5,17,120,4,2,18,31,65,91,3,5,24,27,32,27,0,0,2,4,21,258,0,12,66,113,67,973,12,42,177,366,376,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
430000.0,70.0,Tuol Tumpung Ti Muoy,11.537783,104.920232,6142.857142857143,POINT (104.920232 11.537783),53912.0,18375.0,8865846ac1fffff,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,5,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,163,5,12,31,33,82,129,3,6,24,26,70,111,0,1,12,45,53,86,1,1,8,11,65,93,2,2,18,23,48,69,4,9,21,16,19,62,1,6,11,16,28,62,1,7,8,18,28,81,1,1,10,10,59,34,2,4,5,4,19,118,3,2,16,14,83,83,1,6,17,21,38,28,0,0,0,6,22,240,6,6,7,60,161,925,6,30,90,228,571,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1100000.0,180.0,Boeng Keng Kang Ti Muoy,11.55134548,104.9279401,6111.111111111111,POINT (104.9279401 11.55134548),53894.0,7658.0,8865846ae9fffff,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,9,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,175,10,14,41,39,71,132,2,4,9,47,70,111,6,16,33,38,18,88,2,10,33,33,10,103,5,6,35,27,30,85,12,8,15,18,32,76,3,4,16,17,36,70,0,6,12,14,38,85,3,1,13,13,55,34,2,0,9,10,13,119,10,11,35,59,4,91,4,14,30,21,22,20,0,1,1,1,17,258,1,8,57,173,19,985,42,78,270,424,171,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
