,address_subdivision,address_locality,address_line_2,h_id,category_name,type,price_per_m2,land_area,price,longitude,latitude,population
8089,Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,96,67200.0,104.83087077893545,11.588664145168934,1887.0
8090,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846153fffff,Land/Development,residential,1500.0,88,132000.0,104.91355218852507,11.478902190700913,118.0
8091,Phnom Penh,Prek Pnov,Kouk Roka,886580d243fffff,Unit,residential,2753.74,60,165224.4,104.8560989750444,11.651062083152421,2626.0
8092,Phnom Penh,Prek Pnov,Kouk Roka,886580d243fffff,Unit,residential,2753.74,60,165224.4,104.8560989750444,11.651062083152421,2626.0
8093,Phnom Penh,Prek Pnov,Kouk Roka,886580d243fffff,Unit,residential,2753.74,60,165224.4,104.8560989750444,11.651062083152421,2626.0
8094,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,Twin Villa,residential,3333.33,118,393332.94,104.86038904297124,11.500216829901122,1519.0
8095,Phnom Penh,Dangkao,Spean Thma,886584603bfffff,Shophouse,residential,2127.89,44,93627.15999999999,104.86834625148886,11.451165490110755,557.0
8096,Phnom Penh,Sen Sok,Krang Thnong,8865846f2dfffff,House,residential,1829.27,36,65853.72,104.86188007487193,11.58729205558056,4051.0
8097,Phnom Penh,Por Sen Chey,Chaom Chau 2,8865846f59fffff,Shophouse,residential,5078.12,92,467187.04,104.84102961849271,11.532406136964285,11342.0
8098,Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f53fffff,Villa,residential,1362.4,86,117166.40000000001,104.8267134640589,11.541868415267869,8517.0
8099,Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f53fffff,Villa,residential,1362.4,86,117166.40000000001,104.8267134640589,11.541868415267869,8517.0
8100,Phnom Penh,Russey Keo,Tuol Sangkae 2,88658468e7fffff,House,residential,1050.0,80,84000.0,104.8969121529171,11.621755577582217,2904.0
8101,Phnom Penh,Russey Keo,Tuol Sangkae 2,88658468e7fffff,House,residential,1050.0,80,84000.0,104.8969121529171,11.621755577582217,2904.0
8102,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b7fffff,Unit,residential,1640.27,42,68891.34,104.97669005751335,11.516057123075534,490.0
8103,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b7fffff,Unit,residential,1640.27,42,68891.34,104.97669005751335,11.516057123075534,490.0
8104,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846a19fffff,Retreat,residential,2066.12,36,74380.31999999999,104.9529456237875,11.53876413141748,3794.0
8105,Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,34,15300.0,104.95311363067415,11.49636373324775,5084.0
8106,Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,34,15300.0,104.95311363067415,11.49636373324775,5084.0
8107,Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,34,15300.0,104.95311363067415,11.49636373324775,5084.0
8108,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,32,57142.72,104.89730285510744,11.628829346820957,2904.0
8109,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,32,57142.72,104.89730285510744,11.628829346820957,2904.0
8110,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a4bfffff,Villa,residential,343.28,114,39133.92,104.97921866884046,11.524065937803776,2020.0
8111,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a4bfffff,Villa,residential,343.28,114,39133.92,104.97921866884046,11.524065937803776,2020.0
8112,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1526.57,42,64115.939999999995,104.98928416094752,11.528333441625923,3141.0
8113,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1526.57,42,64115.939999999995,104.98928416094752,11.528333441625923,3141.0
8114,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,House,residential,4296.88,72,309375.36,104.85831800300343,11.491860146489145,1519.0
8115,Phnom Penh,Por Sen Chey,Kakab 1,886580d28dfffff,Unit,residential,1448.28,114,165103.91999999998,104.79881828425287,11.671697419900788,888.0
8116,Phnom Penh,Por Sen Chey,Kakab 1,8865846f45fffff,Retreat,residential,1834.08,82,150394.56,104.86094918982572,11.55312048248357,6234.0
8117,Phnom Penh,Por Sen Chey,Kakab 1,8865846f45fffff,Retreat,residential,1834.08,82,150394.56,104.86094918982572,11.55312048248357,6234.0
8118,Phnom Penh,Por Sen Chey,Kakab 1,8865846f45fffff,Retreat,residential,1834.08,82,150394.56,104.86094918982572,11.55312048248357,6234.0
8119,Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468c3fffff,Apartment,residential,1750.0,30,52500.0,104.88589930218637,11.598347266450778,3303.0
8120,Phnom Penh,Dangkao,Cheung Aek,8865846113fffff,Villa,residential,2126.67,116,246693.72,104.89591793716755,11.494398669333632,2496.0
8121,Phnom Penh,Dangkao,Cheung Aek,8865846113fffff,Villa,residential,2126.67,116,246693.72,104.89591793716755,11.494398669333632,2496.0
8122,Phnom Penh,Prek Pnov,Ponsang,886580d2d9fffff,Land,commercial,300.0,92,27600.0,104.78654611961133,11.648458277795271,3.0
8123,Phnom Penh,Prek Pnov,Ponsang,886580d2d9fffff,Land,commercial,300.0,92,27600.0,104.78654611961133,11.648458277795271,3.0
8124,Phnom Penh,Chbar Ampov,Kbal Kaoh,8865847887fffff,Land/Development,residential,360.0,78,28080.0,104.9946531778227,11.498024575413908,1135.0
8125,Phnom Penh,Por Sen Chey,Chaom Chau,8865846f4bfffff,Land,commercial,700.0,54,37800.0,104.853151653278,11.535721846828858,10448.0
8126,Phnom Penh,Por Sen Chey,Chaom Chau,8865846f4bfffff,Land,commercial,700.0,54,37800.0,104.853151653278,11.535721846828858,10448.0
8127,Phnom Penh,Sen Sok,Tuek Thla,8865846abbfffff,Apartment,residential,1968.25,52,102349.0,104.88645709385892,11.566029871874582,11443.0
8128,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846983fffff,Shophouse,residential,2727.27,110,299999.7,104.90660095073969,11.660446524878829,673.0
8129,Phnom Penh,Dangkao,Cheung Aek,8865846027fffff,Land/Development,residential,438.25,114,49960.5,104.89884181381461,11.477300668544052,520.0
8130,Phnom Penh,Dangkao,Cheung Aek,8865846027fffff,Land/Development,residential,438.25,114,49960.5,104.89884181381461,11.477300668544052,520.0
8131,Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,36,59375.159999999996,104.90765634753193,11.526538704599304,24682.0
8132,Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,36,59375.159999999996,104.90765634753193,11.526538704599304,24682.0
8133,Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,36,59375.159999999996,104.90765634753193,11.526538704599304,24682.0
8134,Phnom Penh,Chroy Changvar,Preaek Lieb,88658469b9fffff,Villa,residential,1557.97,46,71666.62,104.90098246275086,11.67656167781881,5.0
8135,Phnom Penh,Chroy Changvar,Preaek Lieb,88658469b9fffff,Villa,residential,1557.97,46,71666.62,104.90098246275086,11.67656167781881,5.0
8136,Phnom Penh,Russey Keo,Chrang Chamres I,88658468abfffff,Villa,residential,3142.86,36,113142.96,104.87841130692584,11.622918608322511,5723.0
8137,Phnom Penh,Russey Keo,Chrang Chamres I,88658468abfffff,Villa,residential,3142.86,36,113142.96,104.87841130692584,11.622918608322511,5723.0
8138,Phnom Penh,Russey Keo,Chrang Chamres I,88658468abfffff,Villa,residential,3142.86,36,113142.96,104.87841130692584,11.622918608322511,5723.0
8139,Phnom Penh,Russey Keo,Chrang Chamres I,88658468abfffff,Villa,residential,3142.86,36,113142.96,104.87841130692584,11.622918608322511,5723.0
8140,Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,56,11760.0,104.92872526849834,11.680560031240399,443.0
8141,Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,56,11760.0,104.92872526849834,11.680560031240399,443.0
8142,Phnom Penh,Por Sen Chey,Phleung Chheh Roteh,8865846e67fffff,Flat,residential,892.86,64,57143.04,104.82055489926358,11.51981131680171,12502.0
8143,Phnom Penh,Por Sen Chey,Boeung Thum,886584653bfffff,Land/Development,residential,130.0,76,9880.0,104.74357838498139,11.470888337373422,217.0
8144,Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,112,291200.0,104.94530122713716,11.570703389333307,58.0
8145,Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,112,291200.0,104.94530122713716,11.570703389333307,58.0
8146,Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,112,291200.0,104.94530122713716,11.570703389333307,58.0
8147,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Villa,residential,5000.0,54,270000.0,104.9381017889274,11.544237372164327,3446.0
8148,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Villa,residential,5000.0,54,270000.0,104.9381017889274,11.544237372164327,3446.0
8149,Phnom Penh,Por Sen Chey,Kakab 1,8865846f09fffff,Villa,residential,1229.17,82,100791.94,104.84490988776133,11.547704046689521,3331.0
8150,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846859fffff,Land,commercial,1700.0,88,149600.0,104.94348147143086,11.57298681986272,2125.0
8151,Phnom Penh,Chbar Ampov,Nirouth,8865846a09fffff,Villa,residential,6435.64,82,527722.48,104.97407964214048,11.535882666774592,1781.0
8152,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,48,80842.08,104.91663980984836,11.525307041247979,27484.0
8153,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,48,80842.08,104.91663980984836,11.525307041247979,27484.0
8154,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,48,80842.08,104.91663980984836,11.525307041247979,27484.0
8155,Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,48,4800.0,104.85118351434433,11.446371476255996,751.0
8156,Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,48,4800.0,104.85118351434433,11.446371476255996,751.0
8157,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1875.6,42,78775.2,104.9772976128069,11.529159597057106,3164.0
8158,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1875.6,42,78775.2,104.9772976128069,11.529159597057106,3164.0
8159,Phnom Penh,Sen Sok,Krang Thnong,8865846f23fffff,Villa,residential,2400.0,76,182400.0,104.83698179548057,11.586528882751573,1460.0
8160,Phnom Penh,Sen Sok,Krang Thnong,8865846f23fffff,Villa,residential,2400.0,76,182400.0,104.83698179548057,11.586528882751573,1460.0
8161,Phnom Penh,Meanchey,Boeung Tumpun,8865846acbfffff,Condo,residential,1153.85,80,92308.0,104.91436478983637,11.531833357989134,27484.0
8162,Phnom Penh,Meanchey,Boeung Tumpun,8865846acbfffff,Condo,residential,1153.85,80,92308.0,104.91436478983637,11.531833357989134,27484.0
8163,Phnom Penh,Meanchey,Boeung Tumpun,8865846acbfffff,Condo,residential,1153.85,80,92308.0,104.91436478983637,11.531833357989134,27484.0
8164,Phnom Penh,Dangkao,Cheung Aek,886584602dfffff,Land/Development,residential,1300.0,100,130000.0,104.91317811486972,11.466552003675067,567.0
8165,Phnom Penh,Chroy Changvar,Chroy Changvar,886584698dfffff,Condo,residential,1101.69,44,48474.36,104.92344082602203,11.659768839730194,1147.0
8166,Phnom Penh,Por Sen Chey,Chaom Chau,88658461abfffff,Apartment,residential,2166.67,94,203666.98,104.865467347771,11.518540851314437,12029.0
8167,Phnom Penh,Por Sen Chey,Chaom Chau,88658461abfffff,Apartment,residential,2166.67,94,203666.98,104.865467347771,11.518540851314437,12029.0
8168,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,104,20569.12,104.78099625807792,11.561574589157566,735.0
8169,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,104,20569.12,104.78099625807792,11.561574589157566,735.0
8170,Phnom Penh,Sen Sok,Kouk Khleang,8865846f21fffff,Land/Development,residential,749.6,36,26985.600000000002,104.84992044694417,11.579080446933007,2709.0
8171,Phnom Penh,Prek Pnov,Kouk Roka,8865846f37fffff,Shophouse,residential,1756.76,34,59729.84,104.82505837041377,11.58612502295743,2058.0
8172,Phnom Penh,Por Sen Chey,Chaom Chau 3,88658461b9fffff,Flat,residential,1445.58,102,147449.16,104.85688355104536,11.512291010707031,10596.0
8173,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,86,156363.48,104.89632795483725,11.564766820592851,15901.0
8174,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,86,156363.48,104.89632795483725,11.564766820592851,15901.0
8175,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,86,156363.48,104.89632795483725,11.564766820592851,15901.0
8176,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,86,156363.48,104.89632795483725,11.564766820592851,15901.0
8177,Phnom Penh,Por Sen Chey,Chaom Chau,8865846f4bfffff,Land,commercial,700.0,98,68600.0,104.85569096445693,11.539829257037578,10448.0
8178,Phnom Penh,Por Sen Chey,Chaom Chau,8865846f4bfffff,Land,commercial,700.0,98,68600.0,104.85569096445693,11.539829257037578,10448.0
8179,Phnom Penh,Por Sen Chey,Kamboul,8865846c59fffff,CommercialShophouse,commercial,952.28,78,74277.84,104.77544951846308,11.536918425200746,672.0
8180,Phnom Penh,Chbar Ampov,Nirouth,8865846a09fffff,Villa,residential,6435.64,52,334653.28,104.9754539380525,11.540174540653975,1781.0
8181,Phnom Penh,Chroy Changvar,Chroy Changvar,886584698dfffff,Land/Development,residential,1050.0,52,54600.0,104.92465141166676,11.659431999668135,1147.0
8182,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846855fffff,Condo,residential,1559.32,114,177762.47999999998,104.9399768182689,11.584676556898483,1037.0
8183,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846101fffff,Twin Villa,residential,2641.49,84,221885.15999999997,104.93262022484483,11.500638472649895,2439.0
8184,Phnom Penh,Sen Sok,Khmuonh,8865846899fffff,Shophouse,residential,3241.76,64,207472.64,104.85741122644065,11.596826057372692,2868.0
8185,Phnom Penh,Sen Sok,Khmuonh,8865846899fffff,Shophouse,residential,3241.76,64,207472.64,104.85741122644065,11.596826057372692,2868.0
8186,Phnom Penh,Meanchey,Chak Angrae Leu,8865846121fffff,Villa,residential,2040.82,44,89796.08,104.9423421451724,11.517997355764946,8422.0
8187,Phnom Penh,Meanchey,Chak Angrae Leu,8865846121fffff,Villa,residential,2040.82,44,89796.08,104.9423421451724,11.517997355764946,8422.0
8188,Phnom Penh,Meanchey,Chak Angrae Leu,8865846121fffff,Villa,residential,2040.82,44,89796.08,104.9423421451724,11.517997355764946,8422.0
8189,Phnom Penh,Por Sen Chey,Kamboul,8865846c59fffff,Land/Development,residential,146.06,94,13729.64,104.77126930995121,11.538737892499006,672.0
8190,Phnom Penh,Por Sen Chey,Snaor,8865846f1bfffff,Villa,residential,157.41,80,12592.8,104.81627303670224,11.546785006374906,4190.0
8191,Phnom Penh,Por Sen Chey,Snaor,8865846f1bfffff,Villa,residential,157.41,80,12592.8,104.81627303670224,11.546785006374906,4190.0
8192,Phnom Penh,Sen Sok,Kouk Khleang,88658468d3fffff,Villa,residential,1039.26,90,93533.4,104.86371018543426,11.593289267540575,3707.0
8193,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846f67fffff,Land/Development,residential,729.8,90,65682.0,104.85657444635405,11.572992241519492,4408.0
8194,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846153fffff,Land/Development,residential,1500.0,88,132000.0,104.91229438635342,11.472161621410953,118.0
8195,Phnom Penh,Por Sen Chey,Snaor,8865846f55fffff,Villa,residential,386.9,34,13154.599999999999,104.8419399004164,11.549474488095749,2329.0
8196,Phnom Penh,Por Sen Chey,Snaor,8865846f55fffff,Villa,residential,386.9,34,13154.599999999999,104.8419399004164,11.549474488095749,2329.0
8197,Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,82,135243.41999999998,104.91140848723778,11.524728567141544,24682.0
8198,Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,82,135243.41999999998,104.91140848723778,11.524728567141544,24682.0
8199,Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,82,135243.41999999998,104.91140848723778,11.524728567141544,24682.0
8200,Phnom Penh,Por Sen Chey,Kamboul,8865846e23fffff,House,residential,885.05,70,61953.5,104.80305969870672,11.537365169543296,5043.0
8201,Phnom Penh,Por Sen Chey,Kamboul,8865846e23fffff,House,residential,885.05,70,61953.5,104.80305969870672,11.537365169543296,5043.0
8202,Phnom Penh,Por Sen Chey,Kamboul,8865846e23fffff,House,residential,885.05,70,61953.5,104.80305969870672,11.537365169543296,5043.0
8203,Phnom Penh,Toul Kork,Boeung Kak 2,88658468cbfffff,Villa,residential,2011.66,62,124722.92,104.89172835558627,11.586672712622793,4251.0
8204,Phnom Penh,Toul Kork,Boeung Kak 2,88658468cbfffff,Villa,residential,2011.66,62,124722.92,104.89172835558627,11.586672712622793,4251.0
8205,Phnom Penh,Toul Kork,Boeung Kak 2,88658468cbfffff,Villa,residential,2011.66,62,124722.92,104.89172835558627,11.586672712622793,4251.0
8206,Phnom Penh,Meanchey,Stueng Mean chey 3,8865846a99fffff,Flat,residential,5000.0,110,550000.0,104.88434037465684,11.5392360043715,26319.0
8207,Phnom Penh,Dangkao,Prey Sa,8865846195fffff,Flat,residential,119.3,56,6680.8,104.85369210358614,11.506358885182577,5794.0
8208,Phnom Penh,Dangkao,Prey Sa,8865846195fffff,Flat,residential,119.3,56,6680.8,104.85369210358614,11.506358885182577,5794.0
8209,Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846a19fffff,Retreat,residential,2066.12,66,136363.91999999998,104.94623520961972,11.52927255982218,3794.0
8210,Phnom Penh,Dangkao,Prey Veaeng,88658460a9fffff,House,residential,884.62,104,92000.48,104.83908818051181,11.463673187981284,1846.0
8211,Phnom Penh,Chroy Changvar,Chroy Changvar,886586a699fffff,Villa,residential,341.33,104,35498.32,104.93046380500122,11.697828310602347,1681.0
8212,Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846f35fffff,Land/Development,residential,500.0,82,41000.0,104.82636917476877,11.585803312666188,1887.0
8213,Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846f35fffff,Land/Development,residential,500.0,82,41000.0,104.82636917476877,11.585803312666188,1887.0
8214,Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Land/Development,residential,2500.0,86,215000.0,104.90509787761702,11.603272722806688,4612.0
8215,Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Land/Development,residential,2500.0,86,215000.0,104.90509787761702,11.603272722806688,4612.0
8216,Phnom Penh,Chroy Changvar,Bak Kaeng,886586a69bfffff,Unit,residential,1080.4,52,56180.8,104.92600776301089,11.69898522669261,67.0
8217,Phnom Penh,Sen Sok,Kouk Khleang,8865846d65fffff,Land/Development,residential,459.77,104,47816.08,104.84060905260058,11.632218553623876,1383.0
8218,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846f25fffff,Land/Development,residential,460.34,94,43271.96,104.85161945437915,11.588184671066122,2842.0
8219,Phnom Penh,Por Sen Chey,Kamboul,8865846e29fffff,Villa,residential,535.71,90,48213.9,104.81536765463353,11.521602911293444,557.0
8220,Phnom Penh,Por Sen Chey,Kamboul,8865846e29fffff,Villa,residential,535.71,90,48213.9,104.81536765463353,11.521602911293444,557.0
8221,Phnom Penh,Sen Sok,Krang Thnong,8865846f2dfffff,House,residential,1829.27,62,113414.74,104.85744440015665,11.579315307980725,4051.0
8222,Phnom Penh,Por Sen Chey,Kakap,8865846f01fffff,Apartment,residential,804.6,62,49885.200000000004,104.84414446609057,11.565537067842618,6724.0
8223,Phnom Penh,Chbar Ampov,Kbal Kaoh,8865847887fffff,Land/Development,residential,360.0,38,13680.0,104.98760123374907,11.49589570436797,1135.0
8224,Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468d3fffff,House,residential,1611.11,66,106333.26,104.86723980212219,11.587691937194732,3707.0
8225,Phnom Penh,Meanchey,Boeung Tumpun 1,8865846ad5fffff,Studio,residential,1160.0,62,71920.0,104.90378026898553,11.540827770470246,26582.0
8226,Phnom Penh,Meanchey,Boeung Tumpun 1,8865846ad5fffff,Studio,residential,1160.0,62,71920.0,104.90378026898553,11.540827770470246,26582.0
8227,Phnom Penh,Por Sen Chey,Kantaok,8865846019fffff,Land/Development,residential,550.0,56,30800.0,104.87478527315774,11.431117068906381,994.0
8228,Phnom Penh,Dangkao,Dangkao,88658461a1fffff,Retreat,residential,1839.08,54,99310.31999999999,104.86991350691007,11.52789551561173,12462.0
8229,Phnom Penh,Dangkao,Dangkao,88658461a1fffff,Retreat,residential,1839.08,54,99310.31999999999,104.86991350691007,11.52789551561173,12462.0
8230,Phnom Penh,Sen Sok,Khmuonh,8865846d45fffff,Warehouse,commercial,461.24,36,16604.64,104.83740278253991,11.603213263983495,66.0
8231,Phnom Penh,Sen Sok,Khmuonh,8865846d45fffff,Warehouse,commercial,461.24,36,16604.64,104.83740278253991,11.603213263983495,66.0
8232,Phnom Penh,Sen Sok,Khmuonh,8865846d45fffff,Warehouse,commercial,461.24,36,16604.64,104.83740278253991,11.603213263983495,66.0
8233,Phnom Penh,Dangkao,Dangkao,88658461e5fffff,Warehouse,commercial,1398.6,76,106293.59999999999,104.89830951597854,11.513026946942608,4237.0
8234,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,Land/Development,residential,280.3,110,30833.0,104.97452633251665,11.50301005558766,314.0
8235,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,Land/Development,residential,280.3,110,30833.0,104.97452633251665,11.50301005558766,314.0
8236,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,Land/Development,residential,280.3,110,30833.0,104.97452633251665,11.50301005558766,314.0
8237,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Villa,residential,5000.0,42,210000.0,104.9349384658616,11.543298872438799,3446.0
8238,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Villa,residential,5000.0,42,210000.0,104.9349384658616,11.543298872438799,3446.0
8239,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4bfffff,Flat,residential,857.14,40,34285.6,104.97463344158564,11.521455852710416,2020.0
8240,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4bfffff,Flat,residential,857.14,40,34285.6,104.97463344158564,11.521455852710416,2020.0
8241,Phnom Penh,Meanchey,Chak Angrae Kraom,886584610dfffff,Land/Development,residential,1674.6,84,140666.4,104.93850355262722,11.496343978170847,5303.0
8242,Phnom Penh,Chbar Ampov,Nirouth,8865846165fffff,Land/Development,residential,2007.69,108,216830.52000000002,104.95620383241778,11.50554752349379,665.0
8243,Phnom Penh,Dangkao,Preaek Kampues,886584600bfffff,Unit,residential,1287.88,104,133939.52000000002,104.88764609001593,11.433548944898584,730.0
8244,Phnom Penh,Prek Pnov,Kouk Roka,8865846d5bfffff,Land/Development,residential,500.0,116,58000.0,104.80221480755883,11.590466170818003,1775.0
8245,Phnom Penh,Prek Pnov,Kouk Roka,8865846d5bfffff,Land/Development,residential,500.0,116,58000.0,104.80221480755883,11.590466170818003,1775.0
8246,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,Land/Development,residential,331.87,52,17257.24,104.98983627104958,11.521520344655304,3031.0
8247,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,Land/Development,residential,331.87,52,17257.24,104.98983627104958,11.521520344655304,3031.0
8248,Phnom Penh,Chroy Changvar,Chroy Changvar,88658469b9fffff,Twin Villa,residential,2967.17,58,172095.86000000002,104.90600768792392,11.673023933622037,5.0
8249,Phnom Penh,Chroy Changvar,Chroy Changvar,88658469b9fffff,Twin Villa,residential,2967.17,58,172095.86000000002,104.90600768792392,11.673023933622037,5.0
8250,Phnom Penh,Por Sen Chey,Snaor,8865846c07fffff,Villa,residential,347.5,60,20850.0,104.77850230445006,11.571340439207177,499.0
8251,Phnom Penh,Sen Sok,Tuek Thla,8865846abbfffff,Apartment,residential,1968.25,70,137777.5,104.88515852068585,11.562552421649858,11443.0
8252,Phnom Penh,Sen Sok,Krang Thnong,8865846f05fffff,Villa,residential,897.44,118,105897.92000000001,104.84848239646122,11.563638260528572,2987.0
8253,Phnom Penh,Sen Sok,Krang Thnong,8865846f05fffff,Villa,residential,897.44,118,105897.92000000001,104.84848239646122,11.563638260528572,2987.0
8254,Phnom Penh,Chroy Changvar,Chroy Changvar,886584681dfffff,Shophouse,residential,4237.5,116,491550.0,104.9266438047826,11.603656126803134,4075.0
8255,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Unit,residential,1185.19,100,118519.0,104.98736934229751,11.527715556358393,3141.0
8256,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Unit,residential,1185.19,100,118519.0,104.98736934229751,11.527715556358393,3141.0
8257,Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f5bfffff,Land/Development,residential,698.78,70,48914.6,104.8254851950459,11.532760913013957,11948.0
8258,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,112,203636.16,104.89326315684647,11.561231613104354,15901.0
8259,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,112,203636.16,104.89326315684647,11.561231613104354,15901.0
8260,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,112,203636.16,104.89326315684647,11.561231613104354,15901.0
8261,Phnom Penh,Toul Kork,Tuek L'ak 3,8865846ab9fffff,Villa,residential,1818.18,112,203636.16,104.89326315684647,11.561231613104354,15901.0
8262,Phnom Penh,Chroy Changvar,Preaek Ta Sek,8865846999fffff,Twin Villa,residential,1568.05,36,56449.799999999996,104.89187067661643,11.64963620900777,107.0
8263,Phnom Penh,Por Sen Chey,Chaom Chau 1,8865846e67fffff,Flat,residential,1129.03,88,99354.64,104.8199903344953,11.527033918208165,12502.0
8264,Phnom Penh,Russey Keo,Tuol Sangkae 2,88658468e7fffff,House,residential,1050.0,108,113400.0,104.89977850741663,11.624190008115349,2904.0
8265,Phnom Penh,Russey Keo,Tuol Sangkae 2,88658468e7fffff,House,residential,1050.0,108,113400.0,104.89977850741663,11.624190008115349,2904.0
8266,Phnom Penh,Dangkao,Preaek Kampues,8865846005fffff,Land/Development,residential,295.14,54,15937.56,104.89477457592193,11.456009914837818,878.0
8267,Phnom Penh,Por Sen Chey,Chaom Chau 1,8865846e6dfffff,Flat,residential,733.33,56,41066.48,104.83257112952377,11.515869299396499,8396.0
8268,Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846e23fffff,Retreat,residential,2470.9,66,163079.4,104.79869138986801,11.532394057809816,5043.0
8269,Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846e23fffff,Retreat,residential,2470.9,66,163079.4,104.79869138986801,11.532394057809816,5043.0
