id,information,type,province,price,land_area,price_per_m2,lat,long
rl-121013953,"House for sale
- ID: SR08-006
- Value Sale $ 83,000 ($)
- 4m x house size 16m
The rest 4m
- rest behind 1m
- 4 bedrooms, 4 bathrooms, 1 kitchen kitchen, 1 living room
- Hard layout
- south
- The type of new structure near the market and school factory
- Location located in Chom Chaouk Village, Dangkan, Phnom Penh.
- For more information, please contact 016 833 833 833 833 833 833 833 833 (Da Van). Thanks!
------------------------------------------
House for Sale
- ID: SR08-006
- Sale Price: $ 83,000 (Negotiable)
- House Size: 4m x 16m
- front yard: 4m
- Back yard: 1m
- 4 BedRrogroms, 4 bathrooms, 1 living Room, 1 kitchen
- Title: Hard Title
- view: South
- Location: Sangkat Chomo, Khan Dangkor, Phnom Penh.
- for More Information Pleatgo Contacts to Ms. Davan: 016 833 833/017 833 833 833 833 833 833 Thanks You!",RESIDENTIAL,Phnom Penh,83000.0,64.0,1296.875,11.519958,104.839625
rl-121424859,"Apartment for sale in Borey New World
- Sale Price: $ 80000 (Negotiable)
- Home materials: No
- Home Size: 4m x 16m
Land Size: Lower Rear 1.2M Away 5M
- Turn forward to the top: the leg
- Location: Borey, New World, Palm Farm, Project 1
For more information:
085 222 731/085 222 939 968",RESIDENTIAL,Phnom Penh,80000.0,64.0,1250.0,11.479751,104.868813
rl-132868105,"Orkide the royal condominium 
- 1bedroom 53.9SQM
- Tower C 
- 18th Floor 
- stunning pool view
Developer's Price: $ 140,000 
Urgent For Sales $ 80,000
 More Details: +85589 788861
Orkide Villa is One of the Leading Property Development Develia Componies in The Development of High-Quality residentally residentally residentally residentally. It Brings Together A Bard of Directors with a Wide varectors with Experience and Experiences, Developing Market Leading and Prestigious Schemes Schemes.",RESIDENTIAL,Phnom Penh,80000.0,53.9,1484.2300556586272,11.551524,104.876098
rl-133233837,"🔥🔥🔥bkk1 time square 306 1bedroom FORAL 
- 1Bedroom 41sqm Gross | 31sqm net
- 17th Floror
- $ 80000 Negotiable 
- Special Payment
     * Down Payment: $ 20,423
     * Monthly Payment: $ 500 With Interest 
089 666 721 
📲📲📲t.me / Panhareth_duy
👇👇👇 join Telegram channel
T.ME/propty_brokerage 
🌎🌎🌎 www.fuji-realty-cambodia.com",RESIDENTIAL,Phnom Penh,79900.0,41.0,1948.780487804878,11.55165,104.922253
rl-121756956,"Emergency Home Optional
👉 Price $ 79,000 (Negotiable)
👉 Homes of house size 4.1m x 12m 
👉 2 bedrooms 3 bathrooms, living room and kitchen
👉 (solid layout)
Contact Us: 012 61 61 31/015 779 789/078 919 789",RESIDENTIAL,Phnom Penh,79000.0,49.2,1605.691056910569,11.479751,104.868813
rl-134315416,"🤩🤩time square 3 resale unit! 
全新 2 房含家具家电 - 堆谷
👉2BEDROM 50sqm Net 
👉flly furnished 
👉special Price: $ 78,000 
👉 Buy Now Move In NOW 
☎️visit Appointment 089 788861
T.me/panhareth_duy 
👇👇more property join Telegram channel 
T.ME/propty_brokerage
# Timesquare3 #Condoforsale #toulkork #urgork #urgent",RESIDENTIAL,Phnom Penh,78000.0,50.0,1560.0,11.583708,104.897362
rl-134319585,"🔥🔥casa by meridian 
Special Property - PRICE DRopped 
𝐅𝐥𝐨𝐨𝐫 𝟐𝟐, Fully Fuelished 𝟏𝐁𝐞𝐝𝐫𝐨𝐨𝐦 𝐟𝐨𝐫 𝐔𝐫𝐠𝐞𝐧𝐭𝐥𝐲 𝐬𝐚𝐥𝐞 𝐬𝐚𝐥𝐞 
𝐁𝐞𝐟𝐨𝐫𝐞: $ 𝟏𝟓𝟎, 𝟎𝟎𝟎 → → 𝐍𝐨𝐰: $ 78, 𝟎𝟎𝟎
• 1bed, 1bath
• Net Size 50.87SQM
• Hard Title
• Facing North & East
• provide all fanniture in room
• Gym, pom, parking and security 24h ...
📍location: koh pich, sangkat tonne bassac, Khan Chamkarmon, Phnom Penh.
Maps: https://maps.app.goo.gl/aa3nqwaxx3pwvuwj9 
................
Please Feel Free to Contact Us.
☎️☎️ 089 788861 | 098 889987
Telegram: https://t.me/panhareth_duy
for more properties t.me/propty_brokerage",RESIDENTIAL,Phnom Penh,78000.0,50.87,1533.3202280322391,11.547256,104.938904
rl-134315415,"🤩🤩time square 3 resale unit! 
全新 2 房急售! ️
👉2BEDROM 50sqm Net 
👉Brand New unit 
👉special Price: $ 75,000 
👉 Buy Now Move In NOW 
☎️visit Appointment 089 788861
T.me/panhareth_duy 
👇👇more property join Telegram channel 
T.ME/propty_brokerage
# Timesquare3 #Condoforsale #toulkork #urgork #urgent",RESIDENTIAL,Phnom Penh,75000.0,50.0,1500.0,11.583879,104.897362
rl-121424851,"Flat for sale EO (L-3355)
- Price: $ 69,000 (Negotiable)
- Home Size: 4m x 16m
- Land size: 4m x 21m
- Bedrooms: 2
- Bathrooms: 3
- The living room: 1
- Location: Borey Vimean, Phnom Penh Road 5, National Road No 5, Sangkat Svay Pap district, Russey Keo, full.
- Relationships Number: 085 222 798/069 993 667 (Mr67 (Mr67 (Mr67)",RESIDENTIAL,Phnom Penh,69000.0,64.0,1078.125,11.644791,104.874991
rl-121483523,"KCC condominium project is affordable at Street 596, Toul Kork
 There are two types of UNIT (UNIT 1 bedroom and 2 bedrooms)
 Size from 52 square meters - 64 square meters
 Price sales from $ 68,000 / unite
 There is a wide range of park stops
 Booking: $ 500 
 Redeemed up to 27 months
 Get a special discount to 10%
The construction is built and by 2022
 Material: 2 air conditioners, 1 refrigerator, 1 TV, hot water, hot water machine, lamps, clothes, and kitchen scenes.
 Location: Location 596 (about 14 minutes from Macroe Shopping Market, 2 and Macro Market or 10 minutes from Royal University of Phnom Penh - RUPP)
 Contact: 078 803 338/012 61 31 31/015 779 789/0789",RESIDENTIAL,Phnom Penh,68000.0,52.0,1307.6923076923076,11.57351,104.877057
rl-121013803,"House for sale in the New World of Koles
- ID: SR11-002
- Sale Price: $ 66,000 (Negotiable Prices)
- Home Size: 4.2m x 16m
- Bedrooms: 2
- Bathrooms: 3
- The face remains: 5m
LINE NEW: 2M
- Located in Borey New World, Kambol, 1, Kilo, Kilo, Koons, Phnom Penh.
- For more information, please contact 016 833 833 833 833 833 833 833 833 (Da Van). Thanks!
----------------------------
House for Sale
- ID: SR11-002
- PRICE: $ 66,000 (Negotiable)
- House Size: 4.2m x 16m
- Beds: 2
- Baths: 3
- front yard: 5m
- Back yard: 2m
- Location: Borey New World Kampol 1, Khan Kambol, Phnom Penh.
- for More Information Pleatgo Contacts to Ms. Davan: 016 833 833/017 833 833 833 833 833 833 Thanks You!",RESIDENTIAL,Phnom Penh,66000.0,67.2,982.1428571428571,11.508402,104.779275
rl-121724714,"Condo for sale in Toul Sangke
* Location: Sangkat Toul Sangke, Khan Russey Keo, Phnom Penh
* Sale Price: $ 65,000
* Full material
* Size: 54.8 square meters
* 1 bedroom, 1 bathroom
* 1 living room, 1 kitchen and 1 parking lot
📞 For more information: 086 22 14 30
☎️ Quick number: 078 888 165
🌍 https://reprand.ly/76fa6
------------------
CONDO FOR SALE IN SALE IN TRULE SANG KAE, REUSSY Keo
Property Details: 
- PRICE: $ 65,000
- size: 54.8SQM
- Floor: 9
- 1 BedRoom | 1 bathroom 
- EAST & South
- fully filned 
- 24hrs Security 
- Nice Interior Design 
- Management Fee: $ 50 / Month
- Parking Space 
- Facilities: swimming pool, gym, set of kitchen
- Potential Location: Goodtime, Cafe Amazon, Rn Sport Club, RSN Stadium, USMerican University of Phnom Penh Phnom Penh
For More Information, Leasing Please Contact Via: Mobile (+855) 86, 8 30 (WhatApp / TeleGram) Scarlett!
🌍 https://reprand.ly/76fa6
#Team_Condo (Sonita)",RESIDENTIAL,Phnom Penh,65000.0,54.8,1186.131386861314,11.590668,104.909745
rl-134244334,"🔥🔥golden One condo BKK3 Urgent Sale !!
Resale Price $ 65,000 Only
One Room with Bathroom, kitchen and balcony.
- on 13th Floor
- Located in BKK3 Area
- size 39.50m2
📍 Amenity Has Rooftop Fitness Gym, swimming pool, sky-bar and parking Lot etc ...
📍 Map: https://goo.gl/maps/japs/jman3n2njgxgzvbezvbe8
☎️more info please:
- Call: (855) 89 666 721
- Telegram: https://t.me/panhareth_duy
- Jo Telegram Channel: T.ME/propty_brokeage
#Goldenone # bkk3 #condoforsale #apartment # 1bedroomUnit",RESIDENTIAL,Phnom Penh,65000.0,39.5,1645.5696202531647,11.54793,104.912854
rl-121013804,"House for sale in New World Veng Sreng
- ID: SR11-003
- Sale Price: $ 62,000 (Negotiable Prices)
- Home Size: 4m x 13m
- Bedrooms: 2
- Bathrooms: 3
- The face remains: 4M
LINE NEW: 2M
- Located in Borey, the new world, Veng Sreng Road, Sangkat Chom Chao, Khan Por Senchey, Phnom Penh.
- For more information, please contact 016 833 833 833 833 833 833 833 833 (Da Van). Thanks!
----------------------------
House for Sale
- ID: SR11-003
- PRICE: $ 62,000 (Negotiable)
- House Size: 4m x 13m
- Beds: 2
- Baths: 3
- front yard: 4m
- Back yard: 2m
- Location: Borey New World Veng Sreng, Khan Posenchey, Phnom Penh.
- for More Information Pleatgo Contacts to Ms. Davan: 016 833 833/017 833 833 833 833 833 833 Thanks You!",RESIDENTIAL,Phnom Penh,62000.0,52.0,1192.3076923076924,11.519958,104.839625
rl-121899600,"Go Home Residences is located in Toul Kork Arreea Which is Central Points of Phnom Penh and Rich In Political, Cultural and Sports Facilities. The Project Was Built on Total Land 1220.47 SQM. The Building Size IS IS 29382 SQM Which Was Built 32 Floors Of The Building and Offered 448 Units 448 Units 448 Units. The Building Was Designed in The Concepts of Living with Nature WITH Nature WITH Nature WITH Nature WITH NATJY Comfortable in the City.
The Unit SizeS Starts from 39.3 Square Meters Meters to 73.93 Square Meters. The UNIT IS A Blank Canvas That, Outfit and Customize to Your Heard's Content.
If You Want to Have A Modern Stylish and Luxury Lifestyle, This Project ISject Is the Best Place for You. The Project Was Distributed MeanY OF Amenities and Facilities That It is A Part Perfectly Complement There, Parking Areas with 24-Hour Security Will Always Alwaysure Your Safety and Peace of Mind and Peace of Mind.
Contact Centricy 21 Apex Property
Send Us a Message Today to Hear More About this Amazing Piece of Real Estate.
Tel: +8561555020 
Email: Sovanda@c21apex.com",RESIDENTIAL,Phnom Penh,60000.0,1220.47,49.16138864535794,11.575754,104.891908
rl-121899599,"Go Home Residences is located in Toul Kork Arreea Which is Central Points of Phnom Penh and Rich In Political, Cultural and Sports Facilities. The Project Was Built on Total Land 1220.47 SQM. The Building Size IS IS 29382 SQM Which Was Built 32 Floors Of The Building and Offered 448 Units 448 Units 448 Units. The Building Was Designed in The Concepts of Living with Nature WITH Nature WITH Nature WITH Nature WITH NATJY Comfortable in the City.
The Unit SizeS Starts from 39.3 Square Meters Meters to 73.93 Square Meters. The UNIT IS A Blank Canvas That, Outfit and Customize to Your Heard's Content.
If You Want to Have A Modern Stylish and Luxury Lifestyle, This Project ISject Is the Best Place for You. The Project Was Distributed MeanY OF Amenities and Facilities That It is A Part Perfectly Complement There, Parking Areas with 24-Hour Security Will Always Alwaysure Your Safety and Peace of Mind and Peace of Mind.
Contact Centricy 21 Apex Property
Send Us a Message Today to Hear More About this Amazing Piece of Real Estate.
Tel: +8561555020
Email: Sovanda@c21apex.com",RESIDENTIAL,Phnom Penh,60000.0,1220.47,49.16138864535794,11.575754,104.891908
rl-133760702,"#Justlisted 
TIME Square 3 Toul Kork 
🏅 $ 62,000
👉 1bedroom 36sqm Net
👉 Fully furnished 
🔥URGENT SALE 
Visit Appointment 089788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,58000.0,36.0,1611.111111111111,11.583855,104.897426
rl-135253080,"Urgent Property For Sale in Phnom Penh Time Square 3: Incredible Deal You Don't Want Want
Looking For Affordable and Urgent Property For Sale in Phnom Penh? LOOK NO FURther! We Present An Exclusive Opportunity to Own a Prime Condo at Anbeatable Price, Perfect for InvestorS and Alike Alike Alike. Don't Miss Out On the Don't Out On the Don'ture Chance to Secure A Property In One in One of Phnom Penh's Most Sough-After AREAS!
Prime Location in Toul Kork, Phnom Penh
Located in The Toul Kork Ara, this property is surrenanted by Convenience, Hospits, Hospits, RESTAURANTS, and Public Transportation, and Publning Transportation. Toul Kork is Known for Vibrant Community and IS A Prime Union for Those Seeking Modern in the Heart of Phnom Penh Phnom Penh. Whether You A First-Time Buyer or An Investor Look For A Rental Propacty, this Condo IS A Great Option.
Who Choose this property for Sale Urgently in Phnom Penh?
Affordable price:
Priced At Just $ 58,000, this Condo Offers Excepters Exceptly Developing Area. With Such Such A Competitive Price, THIS Opportunity Won't Last Last Last!
Spacertial and Functional Layout:
The Condo Features A One-BedRoom, One-Bedoom Layout, Making ITEAL FORAL FOR SINGALLES OR SINGALLES. The 36M² Space Includes a Cozy Living Room, A Funcony Kitchen, and A Balcony To Enjoy The Fresh Air and Views. Perfect For A Comfortable Lifestyle in Phnom Penh.
Move-in Radey:
This property is move-in ready. Don't Waace Time Waiting for Renovations - You Can Move In Immediately and Start Enjoying Your New Home In One In One Neighborh's Prime Neighborhood.
20th Floor With Great Views:
Located on the 20th Floror, this Condo Provides Amazing Views of the City. Enjoy the Fresh Air and Panoramic Views Every Day FIVCE BALCONY.
High Demand Aree for RentalS:
The Toul Kork Area is Rapidly Developing, Making IT A Prime Location For Rental Propal Fies. If You Concelering an Investment Propering, This Condo IS IN A High-Demand Area, Ensuring You A Solid Return on Investment on Investment.
Who Buy Property For Sale Urgently in Phnom Penh Now?
Phnom PenhS Real Estate Market is Growing AT A RAPID Pace, and the Demand for Affordable Fiffindies IS on the Rise. With An Urgent Property For Sale Like This, You Can Take advantage of Competitive Pricing Before Propere Valze Continse Continse Continse ContinTe. Investing in Property in Phnom Penh is an Excelent Open Investment Opentunity, Especiaally with Such Available Option Available Right-Right.
Contact us Today for more Information!
If You Are Interested In this Urgent Property For Sale in Phnom Penh, Don't Wait! Opportunities Like This Don't Come Ofen. For More Details Or To Arrange a Viewing, Contact Us NOW:
📞 Call: 089 666 721
💬 Telegram: CLICK HERE TO ChAT
🔑 Browse More Properties: Explore OURS List",RESIDENTIAL,Phnom Penh,58000.0,36.0,1611.111111111111,11.583792,104.897212
rl-134015859,"🔥🔥🤩🤩 # justlisted #forsale # Timesquare3 #toulkork  
- 1Bedroom 36sqm Net 
- Brand New condo
- Only $ 55,000 Negotiable 
- Buy Now & Move In NOW 
- On Higher Floror 19th Floror 
Visit Appointment at 089 788 861
t.me/panhareth_duy
#condominium # Timesquare3 #toulkork # 1bedroomapartment",RESIDENTIAL,Phnom Penh,55000.0,36.0,1527.7777777777778,11.582531,104.899229
rl-132826832,"✔️ Gross 48sqm, Net 36sqm
✔️ Location Toul Kok Area
✔️ Facilities Has Rooftop Fitness Gym, Open Space, Elevator, Car Parking, Recepttion, Reception, Receptiongates.
✔️ Buy Now Can Move in NOW!
🔖 Services Charge:
- Management Fee $ 1 per sqm
- Water $ 0.6 per m3
- Electricity $ 0.25 per kilowatt
- Car Parking $ 30- $ 50 per Lot 
🔖 Payment Term:
- booking $ 10,000
- Spa Date Pay Off.",RESIDENTIAL,Phnom Penh,55000.0,48.0,1145.8333333333333,11.582657,104.8991
rl-133304252,"Urgent Sales! TIME Square 2 
- $ 55,000 
- Face to South
- 1bedroom 32sqm Net 
- 26th Floor
- Brand New condo
- Buy Now Move In NOW
Visit Appointment: 089 788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,55000.0,32.0,1718.75,11.583477,104.89704
rl-134240553,"Let's up to the 60-meter roads priced at 5:10 meters 
Pay before $ 7,500 can be locked in 😊😊 The remaining amounts can be able to pay for 3 years from
Size 38.38m2
Price $ 50,000 $ / unit 
PAY with 3 years 
Spa 15% = $ 7,500
6th Moths 15% = $ 7,500
12th Monsths 6% = 3000 $ (500 $ / Month)
18th MONTHS 6% = 3000 $
24th Months 6% = 3000 $
30th Months 6% = 3000 $
36th Months 46% = 23,000 $
PLEASE Contact Me AT: +85589666721",RESIDENTIAL,Phnom Penh,50000.0,38.38,1302.7618551328817,11.525622,104.928089
rl-134373033,"Awesome Deal !!! Only $ 50,000 per unit
Studio Available on The Eighth Floor of R & F condominium
- 38.38 Square Meters in size
- 15% Down Payment Required Before moving in
- $ 500 monthly Payment
- 3 years of Interest-free installment Payments
+ Facilities:
 - Sky Bar on F32 - ROOFFTOP POL on F32 - Gym on F25
 - Outdoor Space
 - A BasketBall Court, Tennis Courts, and Other
 - 100% of the Project Project is finished.
 Address: Street 271, Phnom Penh, Cambodia, 300 Meters South of The Inseection of Hun Sen Sen Boulevard (60m)
!!! AT THIS Price, there aren'tank to Left, SO whites Kindly GET IN Touch MITH HITH MITH MITH HITH MIS CAN SCHEDULE A TIME TO VIOM in Person.
- Tel: 089 799 661
- Telegram: https://t.me/chhemsopanha",RESIDENTIAL,Phnom Penh,50000.0,38.38,1302.7618551328817,11.525782,104.92781
rl-134587867,"Urgent Sales! TIME Square 2 
PRICE DRopped 
🔥🔥 $ 55,000 => $ 50,000
- 1bedroom 32sqm Net 
- 26th Floor
- Brand New condo
- Buy Now Move In NOW
Visit Appointment: 089 788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,50000.0,32.0,1562.5,11.581312,104.898971
rl-121013847,"Modern Living with UK CONDO.
⚡️ Just For Sale
👉 PRICE: $ 48,000
👉It: 39m², 5th Floor
👉 1 bedroom, 1 bathroom, 1 kitchen
👉 ADDRESS: St. 596, Boeng Kakii, Toul Kork, Phnom Penh",RESIDENTIAL,Phnom Penh,48000.0,39.0,1230.7692307692307,11.573408,104.888693
rl-134406859,"🔥 Urgent Sale at L Olympic Residence! Only $ 43,000! 🔥
Grab this Amazing Deal Now! A Spacious 45sqm unit on the 13th Floor with Stunning views and modern amenities. Perfect for Living ORIVING ORIGHT.
🏙️ Prime location
🏢 Modern Design
📉 PRICE DROPPED TO $ 43,000
Don't Miss Out On This This Opportunity. Contact us Today to Schedule a Viewing!
Tel: 089799661
Telegram: https://t.me/chhemsopanha
Whatsapp: https://wa.link/kn9xknkn
More property at: https://t.me/+f0qsnnvs2l8kyzjzl
#Phnompenh #realestatedeal #lresidate # Century21Fujirealty #urgentsale",RESIDENTIAL,Phnom Penh,43000.0,45.0,955.5555555555555,11.552658,104.914667
rl-121014053,"PLEASE Contact ME AT: 010898864
🌆k Condo 329 For Sale, Location on Toul Kork, Eastra High School of Indra Devi Clothing near Zaman School and from the Tk Avenue
The 3rd floor is 3 Windows 3 windows with air, air, and atmosphere
🔸 Price: $ 38,000
🔹 Size: 37 square meters
🔸 In addition to companies such as:
▪ Air Conditioner, Super Clothes, Modern Kitchen General (1 SET)
🔹 Contact: 012 389 108/098 389 108 (Telegram, Line or Whatsapp)",RESIDENTIAL,Phnom Penh,38000.0,37.0,1027.027027027027,11.585203,104.898336
rl-121014059,"PLEASE Contact ME AT: 010898864
House for sale (good for business)
• This property is located in the area of ​​the urana of Daun Penh district, the best securityway safety.
• Home Size: 4.1 m x 16m (solid layout) 
• 7 bedrooms, 4 bathrooms, rest 4 after 2
• Price: $ 580,000
• More info: 012 389 108:108 L 098 389 108 (Telegram, Line or Whatsapp)",COMMERCIAL,Phnom Penh,580000.0,65.6,8841.463414634147,11.579752,104.912604
rl-121434155,"Business House for Sale near Borey Chhork Vira 1 (L-3365)
Sen Sok District
- Price: $ 168,000 (Negotiable)
- Home Size: 4.2m x 18m
- The face remains: 3M,
- bedrooms: 5
- Bathrooms: 5
- Layout: Hard layout
- For more information: 085 222 735 | 069 993 667 (MR Jeudi)",COMMERCIAL,Phnom Penh,168000.0,75.60000000000001,2222.222222222222,11.57351,104.877057
