Phsar_Chas_nearest,Royal_Palace_3_5km,address_line_2,address_locality,h_id,h_id_price_min,n_atm_in_1km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,nearest_resturant,price_per_m2
0.0,0.0,23.0,3.0,234.0,491.2,0.0,0.0,0.0,0.0,1132.57
0.0,0.0,63.0,2.0,407.0,1864.09,0.0,0.0,16.0,0.0,1935.15
0.0,0.0,15.0,8.0,213.0,646.77,0.0,0.0,0.0,0.0,1587.27
0.0,0.0,75.0,8.0,506.0,199.95,0.0,0.0,0.0,0.0,199.95
0.0,0.0,43.0,8.0,549.0,90.64,0.0,0.0,0.0,0.0,117.14
0.0,0.0,71.0,9.0,301.0,2189.89,4.0,36.0,346.0,0.0,2189.89
0.0,0.0,43.0,8.0,553.0,89.65,0.0,0.0,0.0,0.0,114.41
0.0,0.0,45.0,10.0,716.0,1289.39,0.0,4.0,12.0,0.0,2442.12
0.0,0.0,68.0,3.0,135.0,276.26,0.0,0.0,0.0,0.0,681.89
0.0,0.0,15.0,8.0,230.0,1545.2,0.0,0.0,0.0,0.0,1688.04
0.0,0.0,43.0,8.0,499.0,93.61,0.0,0.0,0.0,0.0,93.61
0.0,0.0,58.0,6.0,68.0,142.56,0.0,0.0,0.0,0.0,165.77
0.0,0.0,24.0,8.0,739.0,2323.29,0.0,8.0,60.0,0.0,2546.55
0.0,0.0,25.0,8.0,686.0,263.33,0.0,0.0,0.0,0.0,785.89
0.0,0.0,62.0,3.0,79.0,206.0,0.0,0.0,0.0,0.0,219.46
0.0,0.0,62.0,3.0,82.0,214.34,0.0,0.0,0.0,0.0,242.15
0.0,0.0,57.0,3.0,121.0,242.62,0.0,0.0,0.0,0.0,430.5
0.0,0.0,60.0,3.0,673.0,376.39,0.0,0.0,0.0,0.0,1184.93
0.0,0.0,68.0,3.0,242.0,530.31,0.0,0.0,0.0,0.0,637.69
0.0,0.0,24.0,8.0,734.0,1761.77,0.0,4.0,8.0,0.0,2067.84
0.0,0.0,32.0,6.0,587.0,765.17,0.0,0.0,0.0,0.0,889.28
0.0,0.0,44.0,8.0,668.0,154.63,0.0,0.0,0.0,0.0,325.83
0.0,0.0,73.0,6.0,19.0,179.3,0.0,0.0,0.0,0.0,234.52
0.0,0.0,27.0,2.0,367.0,199.23,0.0,0.0,0.0,0.0,232.79
0.0,0.0,15.0,8.0,227.0,1872.99,0.0,0.0,16.0,0.0,1939.73
0.0,0.0,76.0,3.0,100.0,201.03,0.0,0.0,0.0,0.0,272.94
0.0,0.0,65.0,1.0,199.0,592.82,0.0,4.0,0.0,0.0,642.6
0.0,0.0,17.0,3.0,115.0,220.55,0.0,0.0,0.0,0.0,451.34
0.0,0.0,71.0,9.0,348.0,1485.55,0.0,40.0,406.0,0.0,2408.19
0.0,0.0,27.0,2.0,832.0,169.94,0.0,0.0,0.0,0.0,173.64
0.0,0.0,43.0,8.0,551.0,74.76,0.0,0.0,0.0,0.0,74.76
0.0,0.0,15.0,8.0,735.0,1642.6,0.0,0.0,8.0,0.0,1778.32
0.0,0.0,9.0,8.0,273.0,150.72,0.0,0.0,0.0,0.0,150.72
0.0,0.0,34.0,10.0,592.0,783.93,0.0,0.0,0.0,0.0,1161.82
0.0,0.0,73.0,6.0,1.0,198.02,0.0,0.0,0.0,0.0,199.75
0.0,0.0,25.0,8.0,685.0,766.87,0.0,0.0,0.0,0.0,1049.19
0.0,1.0,1.0,11.0,350.0,1928.85,20.0,156.0,379.0,0.0,4236.22
0.0,0.0,15.0,8.0,678.0,1495.91,0.0,0.0,0.0,0.0,1495.91
0.0,0.0,74.0,8.0,707.0,442.87,0.0,0.0,4.0,0.0,495.09
0.0,0.0,57.0,3.0,120.0,260.56,0.0,0.0,0.0,0.0,321.46
0.0,0.0,64.0,6.0,14.0,725.47,0.0,0.0,0.0,0.0,967.8
0.0,0.0,45.0,10.0,322.0,1527.16,0.0,12.0,86.0,0.0,3072.5
0.0,0.0,25.0,8.0,527.0,776.34,0.0,0.0,0.0,0.0,1281.31
0.0,0.0,79.0,9.0,37.0,701.34,0.0,0.0,0.0,0.0,834.3
0.0,0.0,59.0,6.0,600.0,193.78,0.0,0.0,0.0,0.0,237.0
0.0,0.0,24.0,8.0,699.0,2156.85,0.0,0.0,20.0,0.0,2156.85
0.0,0.0,60.0,3.0,673.0,376.39,0.0,0.0,0.0,0.0,1185.89
0.0,0.0,0.0,2.0,833.0,171.12,0.0,0.0,0.0,0.0,677.22
0.0,0.0,31.0,3.0,152.0,78.49,0.0,0.0,0.0,0.0,78.89
0.0,1.0,88.0,9.0,350.0,1928.85,16.0,239.0,305.0,0.0,2222.42
0.0,0.0,58.0,6.0,60.0,128.68,0.0,0.0,0.0,0.0,139.28
0.0,0.0,32.0,6.0,588.0,740.83,0.0,0.0,0.0,0.0,745.12
0.0,0.0,75.0,8.0,507.0,176.76,0.0,0.0,0.0,0.0,176.76
0.0,0.0,15.0,8.0,634.0,1025.2,0.0,0.0,0.0,0.0,1572.07
0.0,0.0,75.0,8.0,529.0,183.56,0.0,0.0,0.0,0.0,183.56
0.0,0.0,45.0,10.0,329.0,1256.14,0.0,8.0,36.0,0.0,2593.99
0.0,0.0,63.0,2.0,374.0,1698.54,0.0,0.0,4.0,0.0,1806.13
0.0,0.0,34.0,10.0,591.0,962.24,0.0,0.0,0.0,0.0,1185.78
0.0,0.0,15.0,8.0,229.0,1588.34,0.0,0.0,0.0,0.0,1697.87
0.0,0.0,25.0,8.0,533.0,995.28,0.0,0.0,0.0,0.0,1081.92
0.0,0.0,82.0,8.0,522.0,340.08,0.0,0.0,0.0,0.0,439.94
0.0,0.0,15.0,8.0,677.0,1559.46,0.0,0.0,0.0,0.0,1559.46
0.0,0.0,67.0,1.0,258.0,368.57,0.0,0.0,0.0,0.0,368.57
0.0,0.0,59.0,6.0,554.0,90.93,0.0,0.0,0.0,0.0,195.74
0.0,0.0,59.0,6.0,617.0,162.89,0.0,0.0,0.0,0.0,224.55
0.0,0.0,59.0,6.0,600.0,193.78,0.0,0.0,0.0,0.0,234.16
0.0,0.0,27.0,2.0,394.0,175.28,0.0,0.0,4.0,0.0,178.33
0.0,0.0,66.0,2.0,380.0,625.83,0.0,0.0,4.0,0.0,625.83
0.0,0.0,28.0,1.0,758.0,355.2,0.0,0.0,0.0,0.0,389.38
0.0,0.0,30.0,9.0,361.0,1248.9,0.0,4.0,72.0,0.0,1297.01
0.0,0.0,0.0,2.0,383.0,560.21,0.0,0.0,0.0,0.0,627.23
0.0,0.0,32.0,6.0,588.0,740.83,0.0,0.0,0.0,0.0,751.67
0.0,0.0,33.0,3.0,293.0,224.32,0.0,0.0,0.0,0.0,262.3
0.0,0.0,78.0,5.0,223.0,1912.83,0.0,0.0,32.0,0.0,2445.2
0.0,0.0,82.0,8.0,521.0,192.53,0.0,0.0,0.0,0.0,431.18
0.0,0.0,33.0,3.0,154.0,216.03,0.0,0.0,0.0,0.0,216.03
0.0,0.0,29.0,10.0,327.0,1119.0,0.0,4.0,20.0,0.0,1275.75
0.0,0.0,75.0,8.0,618.0,175.29,0.0,0.0,0.0,0.0,178.49
0.0,0.0,67.0,1.0,783.0,343.07,0.0,0.0,0.0,0.0,386.11
0.0,0.0,58.0,6.0,63.0,140.7,0.0,0.0,0.0,0.0,159.34
0.0,0.0,31.0,3.0,123.0,105.62,0.0,0.0,0.0,0.0,107.9
0.0,0.0,74.0,8.0,535.0,349.52,0.0,0.0,0.0,0.0,360.35
0.0,0.0,0.0,2.0,391.0,465.53,0.0,0.0,0.0,0.0,561.66
0.0,0.0,17.0,3.0,195.0,571.75,0.0,0.0,4.0,0.0,589.27
0.0,0.0,25.0,8.0,656.0,1012.06,0.0,0.0,0.0,0.0,1143.77
0.0,1.0,22.0,2.0,315.0,2386.66,0.0,231.0,270.0,0.0,2477.52
0.0,0.0,43.0,8.0,684.0,92.8,0.0,0.0,0.0,0.0,92.8
0.0,0.0,78.0,5.0,223.0,1912.83,0.0,0.0,24.0,0.0,2578.71
0.0,0.0,28.0,1.0,756.0,293.11,0.0,0.0,0.0,0.0,453.24
0.0,0.0,17.0,3.0,234.0,491.2,0.0,0.0,0.0,0.0,502.08
0.0,0.0,58.0,6.0,54.0,130.22,0.0,0.0,0.0,0.0,158.71
0.0,0.0,67.0,1.0,756.0,293.11,0.0,0.0,0.0,0.0,357.19
0.0,1.0,22.0,2.0,304.0,2281.32,8.0,106.0,371.0,0.0,2398.56
0.0,0.0,9.0,8.0,281.0,48.2,0.0,0.0,0.0,0.0,119.83
0.0,0.0,26.0,8.0,651.0,1011.59,0.0,0.0,0.0,0.0,1011.59
0.0,0.0,43.0,8.0,547.0,76.07,0.0,0.0,0.0,0.0,92.0
0.0,0.0,28.0,1.0,759.0,372.89,0.0,0.0,4.0,0.0,567.86
0.0,0.0,0.0,2.0,815.0,526.28,0.0,0.0,0.0,0.0,539.32
0.0,0.0,45.0,10.0,714.0,1283.41,0.0,0.0,20.0,0.0,2222.73
0.0,0.0,45.0,10.0,712.0,1158.67,0.0,0.0,16.0,0.0,2368.19
0.0,0.0,78.0,5.0,483.0,1754.81,0.0,40.0,216.0,0.0,3368.3
0.0,0.0,78.0,5.0,221.0,2517.65,0.0,8.0,68.0,0.0,2692.75
0.0,0.0,79.0,9.0,44.0,706.4,0.0,0.0,0.0,0.0,737.3
0.0,0.0,37.0,1.0,422.0,2141.65,20.0,233.0,272.0,0.0,2265.3
0.0,0.0,63.0,2.0,392.0,592.64,0.0,0.0,0.0,0.0,1792.8
0.0,0.0,75.0,8.0,495.0,161.74,0.0,0.0,0.0,0.0,201.23
0.0,0.0,80.0,3.0,153.0,94.38,0.0,0.0,0.0,0.0,199.15
0.0,0.0,17.0,3.0,99.0,455.74,0.0,0.0,0.0,0.0,562.39
0.0,0.0,28.0,1.0,747.0,196.17,0.0,0.0,0.0,0.0,444.88
0.0,0.0,25.0,8.0,654.0,1112.38,0.0,0.0,0.0,0.0,1119.75
0.0,0.0,9.0,8.0,276.0,155.79,0.0,0.0,0.0,0.0,195.61
0.0,0.0,58.0,6.0,21.0,152.85,0.0,0.0,0.0,0.0,155.72
0.0,0.0,27.0,2.0,394.0,175.28,0.0,0.0,8.0,0.0,222.53
0.0,0.0,17.0,3.0,116.0,414.37,0.0,0.0,0.0,0.0,558.49
0.0,0.0,66.0,2.0,406.0,673.75,0.0,4.0,28.0,0.0,728.54
0.0,0.0,45.0,10.0,711.0,2436.65,0.0,8.0,20.0,0.0,2475.74
0.0,0.0,78.0,5.0,219.0,1972.08,0.0,4.0,44.0,0.0,2522.18
0.0,0.0,17.0,3.0,174.0,538.34,0.0,0.0,44.0,0.0,685.82
0.0,0.0,68.0,3.0,243.0,254.93,0.0,0.0,0.0,0.0,441.68
0.0,0.0,23.0,3.0,252.0,1567.73,0.0,0.0,52.0,0.0,1671.95
0.0,0.0,45.0,10.0,711.0,2436.65,0.0,8.0,20.0,0.0,2503.33
0.0,0.0,0.0,2.0,71.0,466.97,0.0,0.0,0.0,0.0,566.74
0.0,0.0,62.0,3.0,106.0,221.5,0.0,0.0,0.0,0.0,221.5
0.0,0.0,23.0,3.0,251.0,1367.1,0.0,0.0,4.0,0.0,1414.69
0.0,0.0,73.0,6.0,40.0,254.92,0.0,0.0,0.0,0.0,281.43
0.0,0.0,58.0,6.0,57.0,136.5,0.0,0.0,0.0,0.0,162.13
0.0,0.0,45.0,10.0,353.0,2768.64,0.0,20.0,82.0,0.0,2768.64
0.0,1.0,88.0,9.0,350.0,1928.85,20.0,160.0,375.0,0.0,2082.64
0.0,0.0,67.0,1.0,191.0,419.03,0.0,4.0,0.0,0.0,428.71
0.0,0.0,74.0,8.0,567.0,336.65,0.0,0.0,0.0,0.0,344.26
0.0,0.0,78.0,5.0,221.0,2517.65,0.0,8.0,84.0,0.0,2582.62
0.0,0.0,0.0,2.0,391.0,465.53,0.0,0.0,0.0,0.0,645.2
0.0,0.0,61.0,1.0,433.0,585.38,0.0,0.0,0.0,0.0,736.82
0.0,0.0,58.0,6.0,57.0,136.5,0.0,0.0,0.0,0.0,141.68
0.0,0.0,68.0,3.0,204.0,596.2,0.0,0.0,0.0,0.0,758.96
0.0,0.0,0.0,2.0,814.0,413.55,0.0,0.0,0.0,0.0,705.38
0.0,0.0,80.0,3.0,147.0,80.54,0.0,0.0,0.0,0.0,221.55
0.0,0.0,37.0,1.0,438.0,993.14,0.0,0.0,48.0,0.0,1570.89
0.0,0.0,9.0,8.0,267.0,138.48,0.0,0.0,0.0,0.0,190.6
0.0,0.0,0.0,2.0,815.0,526.28,0.0,0.0,0.0,0.0,695.58
0.0,0.0,29.0,10.0,343.0,1073.23,0.0,0.0,20.0,0.0,1163.33
0.0,0.0,66.0,2.0,305.0,699.71,0.0,4.0,56.0,0.0,699.71
0.0,0.0,32.0,6.0,576.0,821.06,0.0,0.0,0.0,0.0,915.35
0.0,0.0,15.0,8.0,737.0,1696.46,0.0,0.0,8.0,0.0,1696.46
0.0,0.0,66.0,2.0,49.0,554.32,0.0,0.0,0.0,0.0,561.32
0.0,0.0,0.0,2.0,74.0,504.94,0.0,0.0,0.0,0.0,514.27
0.0,0.0,34.0,10.0,591.0,962.24,0.0,0.0,4.0,0.0,1297.89
0.0,0.0,75.0,8.0,492.0,186.7,0.0,0.0,0.0,0.0,230.67
0.0,0.0,0.0,2.0,75.0,530.07,0.0,0.0,0.0,0.0,575.82
0.0,1.0,86.0,10.0,452.0,2275.51,12.0,106.0,475.0,0.0,3193.3
0.0,0.0,43.0,8.0,504.0,119.86,0.0,0.0,0.0,0.0,119.86
0.0,0.0,37.0,1.0,436.0,961.82,0.0,0.0,72.0,0.0,1549.96
0.0,0.0,63.0,2.0,393.0,594.43,0.0,0.0,0.0,0.0,1763.85
0.0,0.0,75.0,8.0,498.0,189.98,0.0,0.0,0.0,0.0,193.27
0.0,0.0,59.0,6.0,552.0,95.9,0.0,0.0,0.0,0.0,214.5
0.0,0.0,65.0,1.0,200.0,661.29,0.0,0.0,8.0,0.0,661.29
0.0,0.0,0.0,2.0,823.0,546.46,0.0,0.0,0.0,0.0,729.62
0.0,1.0,86.0,10.0,452.0,2275.51,8.0,109.0,476.0,0.0,3199.85
0.0,0.0,61.0,1.0,434.0,734.83,0.0,0.0,4.0,0.0,734.83
0.0,0.0,29.0,10.0,344.0,1061.64,0.0,0.0,4.0,0.0,1126.02
0.0,0.0,62.0,3.0,117.0,205.67,0.0,0.0,0.0,0.0,205.67
0.0,0.0,59.0,6.0,611.0,147.22,0.0,0.0,0.0,0.0,163.76
0.0,0.0,82.0,8.0,646.0,413.32,0.0,0.0,0.0,0.0,413.32
0.0,0.0,15.0,8.0,650.0,1035.72,0.0,0.0,0.0,0.0,1480.19
0.0,0.0,24.0,8.0,733.0,1793.74,0.0,4.0,8.0,0.0,2054.83
0.0,0.0,78.0,5.0,220.0,2862.87,0.0,20.0,203.0,0.0,3111.74
0.0,0.0,63.0,2.0,308.0,1976.99,0.0,4.0,40.0,0.0,2053.81
0.0,0.0,28.0,1.0,807.0,463.22,0.0,0.0,0.0,0.0,479.75
0.0,0.0,59.0,6.0,614.0,196.9,0.0,0.0,0.0,0.0,196.9
0.0,0.0,73.0,6.0,25.0,166.59,0.0,0.0,0.0,0.0,167.31
0.0,0.0,86.0,10.0,453.0,2740.01,12.0,44.0,351.0,0.0,3124.34
0.0,1.0,84.0,11.0,468.0,2031.02,12.0,115.0,466.0,0.0,3491.15
0.0,0.0,69.0,3.0,133.0,258.83,0.0,0.0,0.0,0.0,258.83
0.0,0.0,68.0,3.0,217.0,621.76,0.0,0.0,0.0,0.0,711.39
0.0,0.0,74.0,8.0,704.0,377.31,0.0,0.0,4.0,0.0,445.51
0.0,0.0,9.0,8.0,268.0,145.93,0.0,0.0,0.0,0.0,188.28
0.0,0.0,63.0,2.0,370.0,1577.1,0.0,0.0,0.0,0.0,1607.28
0.0,0.0,23.0,3.0,224.0,1805.94,0.0,12.0,109.0,0.0,1805.94
0.0,1.0,86.0,10.0,469.0,2953.58,8.0,37.0,474.0,0.0,3357.17
0.0,0.0,23.0,3.0,483.0,1754.81,0.0,20.0,132.0,0.0,1815.03
0.0,0.0,28.0,1.0,754.0,460.45,0.0,0.0,0.0,0.0,487.73
0.0,0.0,72.0,3.0,158.0,242.88,0.0,0.0,0.0,0.0,722.58
0.0,0.0,68.0,3.0,239.0,272.58,0.0,0.0,0.0,0.0,598.27
0.0,0.0,27.0,2.0,394.0,175.28,0.0,0.0,4.0,0.0,206.59
0.0,0.0,28.0,1.0,798.0,432.05,0.0,0.0,0.0,0.0,445.14
0.0,0.0,15.0,8.0,228.0,1757.06,0.0,0.0,8.0,0.0,1853.16
0.0,0.0,81.0,0.0,489.0,6047.83,41.0,174.0,118.0,12.0,6212.91
0.0,0.0,62.0,3.0,106.0,221.5,0.0,0.0,0.0,0.0,287.55
0.0,0.0,28.0,1.0,772.0,400.74,0.0,0.0,0.0,0.0,580.71
0.0,0.0,17.0,3.0,234.0,491.2,0.0,0.0,0.0,0.0,591.28
0.0,0.0,32.0,6.0,571.0,717.38,0.0,0.0,0.0,0.0,756.21
0.0,0.0,12.0,5.0,182.0,786.6,4.0,0.0,96.0,0.0,2508.8
0.0,0.0,29.0,10.0,339.0,983.27,0.0,0.0,4.0,0.0,983.27
0.0,0.0,15.0,8.0,229.0,1588.34,0.0,0.0,4.0,0.0,1784.45
0.0,0.0,25.0,8.0,503.0,906.7,0.0,0.0,0.0,0.0,994.2
0.0,0.0,59.0,6.0,607.0,192.37,0.0,0.0,0.0,0.0,262.63
0.0,0.0,59.0,6.0,509.0,147.16,0.0,0.0,0.0,0.0,166.19
0.0,0.0,75.0,8.0,529.0,183.56,0.0,0.0,0.0,0.0,237.03
0.0,0.0,58.0,6.0,65.0,25.94,0.0,0.0,0.0,0.0,161.1
0.0,0.0,27.0,2.0,396.0,162.63,0.0,0.0,0.0,0.0,190.72
0.0,0.0,43.0,8.0,553.0,89.65,0.0,0.0,0.0,0.0,114.07
0.0,0.0,34.0,10.0,714.0,1283.41,0.0,0.0,20.0,0.0,1352.5
0.0,0.0,37.0,1.0,184.0,781.74,0.0,0.0,120.0,0.0,1649.33
0.0,0.0,73.0,6.0,19.0,179.3,0.0,0.0,0.0,0.0,226.77
0.0,0.0,43.0,8.0,550.0,88.86,0.0,0.0,0.0,0.0,92.75
0.0,0.0,32.0,6.0,592.0,783.93,0.0,0.0,0.0,0.0,848.96
0.0,0.0,26.0,8.0,639.0,885.19,0.0,0.0,0.0,0.0,902.19
0.0,0.0,33.0,3.0,132.0,222.65,0.0,0.0,0.0,0.0,222.65
0.0,0.0,73.0,6.0,15.0,189.9,0.0,0.0,0.0,0.0,235.69
0.0,0.0,9.0,8.0,276.0,155.79,0.0,0.0,0.0,0.0,176.99
0.0,0.0,67.0,1.0,745.0,318.62,0.0,0.0,0.0,0.0,319.98
0.0,0.0,32.0,6.0,559.0,724.89,0.0,0.0,0.0,0.0,872.88
0.0,0.0,32.0,6.0,582.0,741.2,0.0,0.0,0.0,0.0,795.37
0.0,0.0,27.0,2.0,311.0,266.21,0.0,8.0,36.0,0.0,292.52
0.0,0.0,45.0,10.0,359.0,3048.7,4.0,40.0,267.0,0.0,3048.7
0.0,0.0,82.0,8.0,520.0,402.64,0.0,0.0,0.0,0.0,502.82
0.0,0.0,32.0,6.0,592.0,783.93,0.0,0.0,0.0,0.0,922.09
0.0,0.0,32.0,6.0,559.0,724.89,0.0,0.0,0.0,0.0,906.07
0.0,0.0,25.0,8.0,658.0,924.46,0.0,0.0,0.0,0.0,1298.86
0.0,0.0,74.0,8.0,510.0,209.87,0.0,0.0,0.0,0.0,469.61
0.0,0.0,68.0,3.0,213.0,646.77,0.0,0.0,0.0,0.0,683.24
0.0,0.0,61.0,1.0,433.0,585.38,0.0,0.0,0.0,0.0,773.81
0.0,0.0,93.0,1.0,442.0,958.0,0.0,0.0,20.0,0.0,1012.27
0.0,0.0,28.0,1.0,761.0,483.62,0.0,0.0,4.0,0.0,521.08
0.0,0.0,67.0,1.0,763.0,369.88,0.0,0.0,0.0,0.0,393.3
0.0,0.0,15.0,8.0,206.0,720.2,0.0,0.0,24.0,0.0,1866.63
0.0,0.0,28.0,1.0,782.0,331.65,0.0,0.0,0.0,0.0,435.24
0.0,0.0,74.0,8.0,510.0,209.87,0.0,0.0,0.0,0.0,483.73
0.0,0.0,28.0,1.0,756.0,293.11,0.0,0.0,0.0,0.0,384.95
0.0,0.0,73.0,6.0,5.0,209.59,0.0,0.0,0.0,0.0,245.16
0.0,0.0,34.0,10.0,720.0,891.81,0.0,0.0,8.0,0.0,1247.25
0.0,1.0,2.0,11.0,351.0,3166.66,4.0,70.0,459.0,1.0,3949.56
0.0,1.0,88.0,9.0,460.0,2235.35,20.0,308.0,212.0,0.0,2257.26
0.0,1.0,86.0,10.0,452.0,2275.51,8.0,105.0,476.0,0.0,3245.75
0.0,0.0,33.0,3.0,284.0,52.93,0.0,0.0,0.0,0.0,225.51
0.0,0.0,68.0,3.0,235.0,681.8,0.0,0.0,0.0,0.0,781.27
0.0,0.0,33.0,3.0,156.0,216.08,0.0,0.0,0.0,0.0,306.21
0.0,0.0,59.0,6.0,554.0,90.93,0.0,0.0,0.0,0.0,195.06
0.0,0.0,33.0,3.0,294.0,170.54,0.0,0.0,0.0,0.0,217.95
0.0,0.0,82.0,8.0,538.0,90.23,0.0,0.0,0.0,0.0,393.9
0.0,0.0,33.0,3.0,284.0,52.93,0.0,0.0,0.0,0.0,267.57
0.0,0.0,9.0,8.0,279.0,118.18,0.0,0.0,0.0,0.0,171.79
0.0,0.0,73.0,6.0,26.0,206.77,0.0,0.0,0.0,0.0,254.16
0.0,0.0,24.0,8.0,703.0,2169.19,4.0,4.0,32.0,0.0,2322.97
0.0,0.0,0.0,2.0,819.0,436.17,0.0,0.0,0.0,0.0,436.17
0.0,1.0,22.0,2.0,297.0,1966.74,0.0,16.0,317.0,0.0,1966.74
0.0,0.0,59.0,6.0,623.0,81.64,0.0,0.0,0.0,0.0,260.6
0.0,0.0,75.0,8.0,495.0,161.74,0.0,0.0,0.0,0.0,176.49
0.0,0.0,67.0,1.0,258.0,368.57,0.0,0.0,0.0,0.0,416.36
0.0,0.0,28.0,1.0,800.0,604.54,0.0,0.0,0.0,0.0,604.54
0.0,0.0,59.0,6.0,604.0,144.47,0.0,0.0,0.0,0.0,190.57
0.0,0.0,61.0,1.0,433.0,585.38,0.0,0.0,0.0,0.0,853.42
0.0,0.0,25.0,8.0,653.0,892.05,0.0,0.0,0.0,0.0,1035.16
0.0,0.0,26.0,8.0,658.0,924.46,0.0,0.0,0.0,0.0,924.46
0.0,0.0,25.0,8.0,655.0,1190.81,0.0,0.0,0.0,0.0,1235.7
0.0,0.0,70.0,3.0,255.0,64.23,0.0,0.0,0.0,0.0,185.36
0.0,0.0,82.0,8.0,709.0,442.82,0.0,0.0,4.0,0.0,448.44
0.0,0.0,15.0,8.0,231.0,1819.42,0.0,0.0,8.0,0.0,1822.85
0.0,0.0,57.0,3.0,666.0,314.68,0.0,0.0,0.0,0.0,419.73
0.0,0.0,15.0,8.0,231.0,1819.42,0.0,0.0,24.0,0.0,1937.48
0.0,0.0,15.0,8.0,207.0,619.19,0.0,0.0,8.0,0.0,1698.74
0.0,0.0,27.0,2.0,834.0,167.52,0.0,0.0,0.0,0.0,170.58
0.0,0.0,86.0,10.0,742.0,2344.08,0.0,16.0,80.0,0.0,2587.75
0.0,0.0,0.0,2.0,828.0,411.81,0.0,0.0,0.0,0.0,532.85
0.0,0.0,44.0,8.0,645.0,339.33,0.0,0.0,0.0,0.0,443.89
0.0,0.0,75.0,8.0,519.0,181.01,0.0,0.0,0.0,0.0,181.01
0.0,0.0,66.0,2.0,405.0,647.27,0.0,4.0,40.0,0.0,685.72
0.0,0.0,86.0,10.0,742.0,2344.08,0.0,20.0,68.0,0.0,2344.08
0.0,0.0,15.0,8.0,206.0,720.2,0.0,0.0,8.0,0.0,1796.7
0.0,1.0,78.0,5.0,481.0,2738.12,8.0,64.0,442.0,0.0,3442.93
0.0,0.0,71.0,9.0,301.0,2189.89,8.0,44.0,357.0,0.0,2244.01
0.0,1.0,88.0,9.0,460.0,2235.35,8.0,241.0,297.0,0.0,2235.35
0.0,0.0,0.0,2.0,76.0,529.75,0.0,0.0,0.0,0.0,531.12
0.0,0.0,33.0,3.0,284.0,52.93,0.0,0.0,0.0,0.0,227.88
0.0,0.0,61.0,1.0,776.0,807.74,0.0,0.0,4.0,0.0,826.07
0.0,0.0,68.0,3.0,239.0,272.58,0.0,0.0,0.0,0.0,657.23
0.0,0.0,86.0,10.0,453.0,2740.01,0.0,28.0,192.0,0.0,2936.51
0.0,0.0,0.0,2.0,75.0,530.07,0.0,0.0,0.0,0.0,638.87
0.0,0.0,59.0,6.0,616.0,160.04,0.0,0.0,0.0,0.0,214.29
0.0,0.0,27.0,2.0,838.0,172.36,0.0,0.0,0.0,0.0,214.81
0.0,0.0,0.0,2.0,391.0,465.53,0.0,0.0,0.0,0.0,562.86
0.0,0.0,59.0,6.0,597.0,146.05,0.0,0.0,0.0,0.0,183.76
0.0,0.0,44.0,8.0,667.0,338.34,0.0,0.0,0.0,0.0,338.34
0.0,0.0,12.0,5.0,166.0,1924.94,0.0,0.0,20.0,0.0,2095.22
0.0,1.0,11.0,5.0,481.0,2738.12,4.0,48.0,362.0,0.0,2738.12
0.0,0.0,25.0,8.0,533.0,995.28,0.0,0.0,0.0,0.0,1195.52
0.0,0.0,9.0,8.0,279.0,118.18,0.0,0.0,0.0,0.0,150.15
0.0,0.0,67.0,1.0,780.0,331.61,0.0,0.0,0.0,0.0,374.7
0.0,0.0,78.0,5.0,224.0,1805.94,0.0,16.0,96.0,0.0,2960.48
0.0,0.0,32.0,6.0,583.0,694.69,0.0,0.0,0.0,0.0,714.24
0.0,0.0,67.0,1.0,745.0,318.62,0.0,0.0,0.0,0.0,327.91
0.0,0.0,0.0,2.0,829.0,535.48,0.0,0.0,0.0,0.0,630.54
0.0,0.0,33.0,3.0,291.0,219.66,0.0,0.0,0.0,0.0,265.12
0.0,0.0,59.0,6.0,631.0,202.88,0.0,0.0,0.0,0.0,233.88
0.0,0.0,29.0,10.0,339.0,983.27,0.0,0.0,4.0,0.0,1192.11
0.0,0.0,31.0,3.0,148.0,96.43,0.0,0.0,0.0,0.0,104.54
0.0,0.0,82.0,8.0,498.0,189.98,0.0,0.0,0.0,0.0,294.87
0.0,0.0,24.0,8.0,697.0,1990.41,0.0,0.0,16.0,0.0,2179.72
0.0,0.0,0.0,2.0,818.0,545.16,0.0,0.0,0.0,0.0,725.26
0.0,1.0,84.0,11.0,468.0,2031.02,12.0,115.0,470.0,0.0,3567.62
0.0,0.0,57.0,3.0,133.0,258.83,0.0,0.0,0.0,0.0,342.05
0.0,0.0,73.0,6.0,15.0,189.9,0.0,0.0,0.0,0.0,261.38
0.0,0.0,75.0,8.0,497.0,151.33,0.0,0.0,0.0,0.0,232.68
0.0,0.0,67.0,1.0,746.0,277.83,0.0,0.0,0.0,0.0,281.15
0.0,0.0,75.0,8.0,509.0,147.16,0.0,0.0,0.0,0.0,182.79
0.0,0.0,43.0,8.0,557.0,88.49,0.0,0.0,0.0,0.0,91.74
0.0,0.0,64.0,6.0,15.0,189.9,0.0,0.0,0.0,0.0,909.15
0.0,0.0,61.0,1.0,777.0,513.84,0.0,0.0,0.0,0.0,826.01
0.0,0.0,27.0,2.0,394.0,175.28,0.0,0.0,4.0,0.0,208.35
0.0,0.0,78.0,5.0,451.0,2552.21,4.0,20.0,139.0,0.0,2914.79
0.0,0.0,12.0,5.0,170.0,1128.26,0.0,4.0,0.0,0.0,1809.75
