address_line_2,address_locality,h_id,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,n_university_in_2km_to_3km,near_AEON_Mall_3_in_km,near_Phnom_Penh_Airport_in_km,price_per_m2
43.0,8.0,499.0,0.0,0.0,0.0,0.0,0.0,18.834180155238773,8.031742499966727,88.96186668344706
23.0,3.0,482.0,0.0,16.0,36.0,252.0,13.0,3.8535067354125063,6.901362933334977,1658.1507286350732
69.0,3.0,125.0,0.0,0.0,0.0,0.0,0.0,7.748787730790949,10.93716899224008,93.67582272522787
59.0,6.0,616.0,0.0,0.0,0.0,0.0,0.0,19.84903416410772,8.981009326011714,30.634998785131945
12.0,5.0,183.0,0.0,0.0,0.0,76.0,0.0,3.229099462420138,10.98603602757967,2591.8034880642217
60.0,3.0,127.0,0.0,0.0,0.0,0.0,0.0,13.08887486307118,11.937582303056535,765.3208959343825
45.0,10.0,739.0,4.0,4.0,8.0,60.0,13.0,11.04128404715731,3.103954777645856,2585.022818533146
17.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,3.197373013071975,12.114597723517162,107.67244208066408
88.0,9.0,459.0,14.0,181.0,250.0,172.0,39.0,11.069144690362132,8.904153248894026,1277.277602821729
61.0,1.0,431.0,0.0,0.0,0.0,0.0,0.0,9.15366452352626,16.043123986566798,1116.2101778340411
48.0,0.0,187.0,0.0,4.0,24.0,150.0,3.0,2.8263877063287706,8.971112098231552,3287.481234162761
78.0,5.0,482.0,0.0,16.0,40.0,269.0,10.0,4.0184423759952335,7.034088116282775,3579.6611985840764
70.0,3.0,86.0,0.0,0.0,0.0,0.0,0.0,5.909783694707654,12.10788539086864,199.6662796595326
0.0,2.0,813.0,0.0,0.0,0.0,0.0,0.0,24.79616525996191,21.02471134606083,666.7762088134674
22.0,2.0,312.0,16.0,159.0,198.0,208.0,9.0,10.84555518721672,10.929775775589498,3004.837849915539
62.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,4.026839998714981,12.90075955378084,199.92330105963805
12.0,5.0,166.0,0.0,0.0,4.0,24.0,1.0,1.1828149645015738,10.028754603687185,3159.842933644152
33.0,3.0,286.0,0.0,0.0,0.0,0.0,0.0,13.903206606779577,12.01872714767985,75.35009825517747
0.0,2.0,393.0,0.0,0.0,0.0,0.0,0.0,20.897391384044333,15.011411184353644,572.7055244441669
59.0,6.0,610.0,0.0,0.0,0.0,0.0,0.0,25.91850620984744,14.976879259397684,159.97339394528703
62.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,5.085507568618371,11.911079117440863,65.29603848422998
15.0,8.0,646.0,0.0,0.0,0.0,0.0,0.0,11.738010665579518,3.027030636942429,1480.6038634563051
61.0,1.0,775.0,0.0,0.0,0.0,4.0,1.0,7.248484798679973,16.000372686927378,391.19859655431634
28.0,1.0,751.0,0.0,0.0,0.0,0.0,0.0,12.076428605140345,21.110743104318296,315.64073041691347
58.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,24.16271316921603,14.003480943185057,57.4800880382507
71.0,9.0,365.0,0.0,4.0,28.0,198.0,6.0,13.93675771435732,8.82063721115323,2178.6162343484475
12.0,5.0,166.0,0.0,0.0,4.0,24.0,1.0,1.234970767630918,9.956017930176252,3174.234803350216
11.0,5.0,480.0,12.0,36.0,69.0,460.0,14.0,5.913370276944913,5.987077913660511,2492.4409740503884
26.0,8.0,696.0,0.0,0.0,0.0,0.0,0.0,14.91333213666956,7.124923967841808,608.3461151614503
15.0,8.0,676.0,0.0,0.0,0.0,0.0,0.0,9.953585069365532,2.119098916736788,1540.6329324562298
64.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,24.127503379630262,15.017310800927577,1258.7508750708655
80.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,6.8759242166241945,13.086409559472566,123.21772869840257
59.0,6.0,555.0,0.0,0.0,0.0,0.0,0.0,21.988079602490156,11.04271965607445,146.04135417233215
15.0,8.0,634.0,0.0,0.0,0.0,0.0,0.0,12.18724902584437,4.009508913570045,514.4706268419463
24.0,8.0,699.0,4.0,0.0,4.0,28.0,4.0,11.094162594496709,0.9982086412255772,2076.3334081504804
67.0,1.0,259.0,0.0,0.0,0.0,0.0,0.0,5.196758833356499,16.084756038983674,257.0338229725636
76.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,3.89760559943238,10.04757527782725,250.17794464624345
24.0,8.0,699.0,0.0,4.0,4.0,28.0,4.0,11.195817301475694,0.9370418193997838,2511.0296963486585
72.0,3.0,159.0,0.0,0.0,0.0,0.0,0.0,8.08172184353124,8.972843141626917,913.1889260638776
2.0,11.0,470.0,20.0,51.0,183.0,395.0,19.0,8.727111447073133,6.1617489022503005,4004.708766593208
13.0,5.0,190.0,0.0,4.0,20.0,136.0,3.0,2.9760381683703665,9.090969849941986,1707.585806136599
58.0,6.0,77.0,0.0,0.0,0.0,0.0,0.0,25.995900826539305,14.939643947142091,58.64741837200812
73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86685191383103,18.930626101749382,31.24242724684041
25.0,8.0,504.0,0.0,0.0,0.0,0.0,0.0,19.032645242113063,8.766919664412228,195.7043036197069
26.0,8.0,638.0,0.0,0.0,0.0,0.0,0.0,10.81196597623658,4.8432474666269325,1328.9972795773444
9.0,8.0,266.0,0.0,0.0,0.0,0.0,0.0,14.96738734651438,12.029612623923905,144.78842945003004
59.0,6.0,612.0,0.0,0.0,0.0,0.0,0.0,24.96555916893789,13.99475882763734,137.81375226172827
67.0,1.0,785.0,0.0,0.0,0.0,0.0,0.0,10.048714778993276,20.137068777843336,34.85346552708236
24.0,8.0,710.0,0.0,0.0,0.0,4.0,0.0,12.078221904453107,0.9792501381062596,1333.0990494193131
29.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,18.10755975508918,10.0740220657799,375.9146646509851
73.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,25.04437608010226,16.879963790781034,24.88636667464837
93.0,1.0,415.0,0.0,0.0,4.0,257.0,0.0,8.738078385098769,14.06917704237693,1061.1193330960962
43.0,8.0,556.0,0.0,0.0,0.0,0.0,0.0,20.771684185552747,9.96259786666889,35.3130893041679
64.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,19.810528293052087,11.124801311426635,795.7061360142085
75.0,8.0,509.0,0.0,0.0,0.0,0.0,0.0,19.02557049159443,7.986597470299224,71.49892309848302
61.0,1.0,434.0,0.0,0.0,0.0,4.0,1.0,6.971978837764847,14.87721707747896,586.0385243498116
28.0,1.0,751.0,0.0,0.0,0.0,0.0,0.0,11.9622463428914,20.941750911439343,396.18636384109806
74.0,8.0,704.0,0.0,0.0,0.0,4.0,0.0,11.816173666741268,0.9916700608374864,632.2960706540164
59.0,6.0,627.0,0.0,0.0,0.0,0.0,0.0,22.92771857608249,10.975101065841242,160.88428442328146
75.0,8.0,517.0,0.0,0.0,0.0,0.0,0.0,18.981475207322298,7.961092475147214,145.21222742156692
93.0,1.0,434.0,0.0,0.0,0.0,8.0,1.0,8.040962204518207,14.91553329585188,696.8276117196854
33.0,3.0,294.0,0.0,0.0,0.0,0.0,0.0,13.144381489844362,13.176439149457368,142.04512746553533
31.0,3.0,148.0,0.0,0.0,0.0,0.0,0.0,9.806299443309676,13.118143037010462,82.36346452391408
33.0,3.0,126.0,0.0,0.0,0.0,0.0,0.0,12.016053458933651,11.02179606987011,150.49347383926022
9.0,8.0,281.0,0.0,0.0,0.0,0.0,0.0,17.147062070156593,13.11383987361708,90.27360202454231
65.0,1.0,441.0,0.0,4.0,0.0,52.0,0.0,4.752967872700681,12.753466211618884,920.5544960160393
32.0,6.0,720.0,0.0,0.0,0.0,4.0,0.0,14.128689347714957,3.920437707300048,906.157125723346
64.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,19.9989385084393,12.050033386371084,751.6715065812505
43.0,8.0,514.0,0.0,0.0,0.0,0.0,0.0,20.01041282135742,9.842759478520026,81.92404717942273
73.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,20.94688406308304,12.90916794067076,289.6629468002578
75.0,8.0,529.0,0.0,0.0,0.0,0.0,0.0,16.26843629905547,6.223102929792934,199.27623717626017
67.0,1.0,759.0,0.0,0.0,0.0,4.0,0.0,6.071637564455429,16.069806729145355,228.845654154305
67.0,1.0,749.0,0.0,0.0,0.0,0.0,0.0,12.01457419769986,22.942329658373808,75.25935150808785
60.0,3.0,673.0,0.0,0.0,0.0,0.0,0.0,11.241984743781298,7.971307358974739,1183.8901150556626
45.0,10.0,357.0,8.0,8.0,48.0,175.0,45.0,10.836891064877406,4.847829160510735,3574.905984622437
62.0,3.0,107.0,0.0,0.0,0.0,0.0,0.0,4.925903466572403,15.0193165517446,155.41623433361565
71.0,9.0,299.0,8.0,40.0,103.0,378.0,8.0,12.113239048041832,9.018752321121758,845.7845316973284
62.0,3.0,94.0,0.0,0.0,0.0,0.0,0.0,2.881172269968301,10.946833364135658,258.4478788915696
76.0,3.0,243.0,0.0,0.0,0.0,0.0,0.0,4.904668386404776,7.948136125877914,186.1060967462601
25.0,8.0,654.0,0.0,0.0,0.0,0.0,0.0,15.133498075207582,6.034592815936168,1091.4322296175944
29.0,10.0,344.0,0.0,0.0,0.0,4.0,0.0,16.172704026062647,8.032069889001317,697.6800010240447
58.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,22.949173689116844,11.994608070471092,121.93477682853488
21.0,9.0,363.0,0.0,0.0,0.0,32.0,2.0,15.07116403053286,10.041055681178548,1003.3704593271776
9.0,8.0,266.0,0.0,0.0,0.0,0.0,0.0,14.943705915853334,12.169783293204237,136.72728798741036
57.0,3.0,122.0,0.0,0.0,0.0,0.0,0.0,10.1517031511231,9.08671556233898,260.3618308205423
27.0,2.0,396.0,0.0,0.0,0.0,0.0,0.0,19.00185127300939,15.995509207710132,84.08548113290423
73.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,25.16899816244628,15.948322447275412,185.12425465317077
60.0,3.0,289.0,0.0,0.0,0.0,0.0,0.0,12.872480692889225,10.095932223602134,680.0050296118819
60.0,3.0,665.0,0.0,0.0,0.0,0.0,0.0,10.0932291198544,7.01034236228877,885.2433430150755
27.0,2.0,413.0,0.0,0.0,0.0,0.0,0.0,19.161190598196885,15.998062906157791,49.09539816633236
82.0,8.0,494.0,0.0,0.0,0.0,0.0,0.0,16.766136589264256,6.203771841892708,263.35515799656145
68.0,3.0,233.0,0.0,0.0,0.0,0.0,0.0,4.070780638656646,7.985050346735006,598.2130220646284
27.0,2.0,399.0,0.0,0.0,0.0,12.0,0.0,16.000712246262392,12.91293279816566,163.7596333464085
13.0,5.0,178.0,4.0,0.0,8.0,136.0,1.0,3.916987100781315,11.01171327934778,2376.4725654640047
77.0,4.0,459.0,12.0,133.0,290.0,170.0,33.0,11.022100510146709,8.90846985248152,3154.1682620194115
82.0,8.0,523.0,0.0,0.0,0.0,0.0,0.0,15.653704262913866,5.102672397688694,408.354574756922
0.0,2.0,390.0,0.0,0.0,0.0,0.0,0.0,21.85323993386996,15.994047356218498,881.8703239053608
65.0,1.0,202.0,0.0,4.0,0.0,0.0,0.0,3.1351512263196137,13.066077459627689,605.6646464870124
72.0,3.0,155.0,0.0,0.0,0.0,0.0,0.0,9.917920966396816,12.08048849113674,459.6230810447056
28.0,1.0,767.0,0.0,0.0,0.0,0.0,1.0,7.905244846808248,17.040400398252714,525.4520056888283
66.0,2.0,377.0,0.0,0.0,0.0,0.0,0.0,18.992552595204884,12.880127806468044,241.55650150317783
66.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,21.03324496903005,12.889811182225754,239.90114199157512
64.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,21.95253528817357,12.984677075230357,122.39722796774583
25.0,8.0,696.0,0.0,0.0,0.0,0.0,0.0,14.835169812509688,6.872249849575555,703.8126319473255
28.0,1.0,799.0,0.0,0.0,0.0,0.0,0.0,11.268767729388005,18.073701012755468,233.5228155156296
45.0,10.0,329.0,0.0,0.0,4.0,40.0,2.0,14.027520981556236,5.798444386069169,3466.179395124731
32.0,6.0,582.0,0.0,0.0,0.0,0.0,0.0,16.9995507050571,5.8832921323746,639.4174796711341
9.0,8.0,267.0,0.0,0.0,0.0,0.0,0.0,17.916858948449686,14.038774831549215,172.07925359216327
58.0,6.0,77.0,0.0,0.0,0.0,0.0,0.0,27.04162235651629,14.993936078775253,99.72083620933138
58.0,6.0,77.0,0.0,0.0,0.0,0.0,0.0,25.8164976428062,15.159809529642684,60.49115944171027
68.0,3.0,241.0,0.0,0.0,0.0,0.0,0.0,4.960736023012348,6.960950773180427,479.9294269972897
9.0,8.0,270.0,0.0,0.0,0.0,0.0,0.0,15.159267465162957,9.976432811451518,164.2519048120046
26.0,8.0,632.0,0.0,0.0,0.0,0.0,1.0,12.066677931563694,5.026037125764756,921.2413545447878
29.0,10.0,340.0,0.0,0.0,0.0,4.0,0.0,17.016087952894775,7.950061335737546,1073.3527934184938
67.0,1.0,757.0,0.0,0.0,0.0,0.0,0.0,8.12211167320977,18.025004013826035,115.04761323525126
0.0,2.0,818.0,0.0,0.0,0.0,0.0,0.0,24.945152423065487,20.06824800030755,552.3930254571063
30.0,9.0,361.0,0.0,0.0,16.0,79.0,5.0,14.087718567357532,8.928559496519737,1493.0986538909017
66.0,2.0,378.0,0.0,0.0,0.0,0.0,0.0,19.889707676618773,13.962480580890674,206.9585618962779
80.0,3.0,151.0,0.0,0.0,0.0,0.0,0.0,9.137470947989902,13.023174017677722,93.73748957526112
64.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,23.82176738901271,14.908891882852007,492.3563847352853
68.0,3.0,247.0,0.0,0.0,0.0,40.0,1.0,4.07074534067587,5.961611084048783,715.135879644281
32.0,6.0,576.0,0.0,0.0,0.0,0.0,0.0,16.139371146718457,5.887324075007707,516.5493690659829
33.0,3.0,131.0,0.0,0.0,0.0,0.0,0.0,13.120641605471093,12.031673991960968,157.63909446144396
62.0,3.0,256.0,0.0,0.0,0.0,0.0,0.0,4.997054340446924,15.035856348819888,65.13893263969096
75.0,8.0,502.0,0.0,0.0,0.0,0.0,0.0,19.99040355807553,9.01843603737715,169.7821237086945
32.0,6.0,583.0,0.0,0.0,0.0,0.0,0.0,18.10335993935741,6.754302111141664,380.319885711707
28.0,1.0,807.0,0.0,0.0,0.0,0.0,0.0,12.046783154805034,20.23846012469582,339.95399397528587
23.0,3.0,236.0,0.0,0.0,0.0,0.0,0.0,2.9564104069607287,8.989026272301599,136.69519857207513
26.0,8.0,640.0,0.0,0.0,0.0,0.0,0.0,16.080145659099966,8.15196801601933,153.11005373601884
78.0,5.0,450.0,8.0,20.0,28.0,349.0,54.0,8.130126769656574,4.075191260278774,3360.25939325766
74.0,8.0,538.0,0.0,0.0,0.0,0.0,0.0,14.01348968593296,2.9361303050503307,352.5443444086369
58.0,6.0,65.0,0.0,0.0,0.0,0.0,0.0,23.012203086632915,13.017237619556289,68.55987706275675
28.0,1.0,758.0,0.0,0.0,0.0,0.0,0.0,8.963672192278093,18.054555172928392,86.23211988397757
73.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,22.95642661580827,12.875844591694662,225.5234571213336
88.0,9.0,350.0,20.0,75.0,224.0,314.0,26.0,11.087817591051962,7.016908281875613,817.4073943473622
45.0,10.0,713.0,0.0,0.0,8.0,36.0,7.0,13.010677880828927,3.953704183699768,3246.397782859501
33.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0,9.948086960773558,9.922141367640474,223.89158315491855
67.0,1.0,757.0,0.0,0.0,0.0,0.0,0.0,7.950814565746667,17.983333589911176,73.31445075590779
27.0,2.0,394.0,0.0,0.0,0.0,8.0,1.0,16.99903634189424,13.947379932013488,176.33247714772006
64.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,19.94381765838658,11.91959779131559,720.2464479825704
62.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,3.0567013607923648,12.1395989023123,275.5789562600752
73.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,20.962868801715,11.802619623945995,150.78478843878034
30.0,9.0,365.0,0.0,8.0,36.0,270.0,6.0,12.968424815620518,7.869646436518666,1234.9471567036903
28.0,1.0,751.0,0.0,0.0,0.0,0.0,0.0,13.114138134465705,21.03074409503688,244.66743409357372
88.0,9.0,302.0,4.0,95.0,247.0,235.0,10.0,10.973720125501629,10.047247057781076,1675.93883740171
58.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,25.88865064837635,14.976086299744486,92.37564713047055
80.0,3.0,147.0,0.0,0.0,0.0,0.0,0.0,9.049122492316144,12.033834428568332,185.28340821342908
33.0,3.0,129.0,0.0,0.0,0.0,0.0,0.0,11.995514578528622,10.956022712428476,188.51871673419652
73.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,25.949468024124325,17.004889113211927,22.81600069702373
75.0,8.0,515.0,0.0,0.0,0.0,0.0,0.0,19.90403574439557,9.216107221027643,76.25257370796497
17.0,3.0,114.0,0.0,0.0,0.0,0.0,0.0,2.7365332034307057,12.940018778627204,108.47204090726102
80.0,3.0,151.0,0.0,0.0,0.0,0.0,0.0,9.199812095534472,13.00924762198101,33.83469754872392
69.0,3.0,215.0,0.0,0.0,0.0,0.0,0.0,7.065159968800033,5.9730078042463095,271.9621333622026
24.0,8.0,699.0,0.0,4.0,4.0,28.0,4.0,12.06559088597127,2.125591330415324,2653.501465795643
64.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,22.891813027355497,14.919134249010002,480.60482036498667
22.0,2.0,316.0,31.0,213.0,198.0,163.0,12.0,10.08069265030158,11.1488900137669,2530.472504850655
11.0,5.0,480.0,12.0,28.0,52.0,444.0,14.0,5.86581043670729,6.046230632440026,2623.559558321901
65.0,1.0,200.0,0.0,4.0,0.0,68.0,0.0,5.187234724096355,11.947279169243384,988.9995491525648
26.0,8.0,692.0,0.0,0.0,0.0,0.0,0.0,16.911544751231546,8.077235550919013,266.6655891674085
31.0,3.0,148.0,0.0,0.0,0.0,0.0,0.0,9.849964314625131,11.93057161566488,25.77130448750305
58.0,6.0,63.0,0.0,0.0,0.0,0.0,0.0,22.94550673040648,11.941236948253112,107.25078690352596
75.0,8.0,497.0,0.0,0.0,0.0,0.0,0.0,17.109533116711553,6.976127801050213,56.59402552287098
65.0,1.0,199.0,0.0,0.0,4.0,8.0,0.0,5.110591768193804,12.915642128275818,755.9472396585466
4.0,0.0,489.0,40.0,175.0,259.0,123.0,14.0,7.006307154002641,10.120158497417442,6323.1256874679975
15.0,8.0,230.0,0.0,0.0,0.0,0.0,1.0,8.094292297702037,3.170053322293424,1639.014486962872
70.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,6.076159643535646,12.971425180586014,130.6926854068025
9.0,8.0,267.0,0.0,0.0,0.0,0.0,0.0,17.825452830472972,13.937965491730862,42.44758500024706
0.0,2.0,384.0,0.0,0.0,0.0,0.0,0.0,21.955745714164728,16.99519572450251,489.8306740245122
23.0,3.0,251.0,0.0,0.0,0.0,16.0,0.0,2.893079020587348,7.114998714595489,1216.9718794527494
73.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,22.9636603171221,12.974111407916672,66.28548293761368
44.0,8.0,637.0,0.0,0.0,0.0,0.0,0.0,12.117627472256888,5.933867066180111,448.7416677765335
88.0,9.0,460.0,8.0,80.0,274.0,263.0,36.0,10.974271653744802,7.917800421983332,2013.2507875931904
44.0,8.0,276.0,0.0,0.0,0.0,0.0,0.0,13.939841490612372,8.973727372395851,135.5822339535028
9.0,8.0,644.0,0.0,0.0,0.0,0.0,0.0,15.028786166455722,7.866203427950026,207.83131206057757
73.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,24.91141772344916,15.972699104905528,165.38846255412676
26.0,8.0,657.0,0.0,0.0,0.0,0.0,0.0,13.020479576704728,5.9985772273089975,847.6654247501655
50.0,11.0,470.0,16.0,99.0,316.0,226.0,27.0,8.909900634697488,6.984907010832061,2357.7400953956576
2.0,11.0,470.0,12.0,74.0,210.0,349.0,26.0,10.014790413182618,7.07159567090031,3588.7379290099902
71.0,9.0,352.0,4.0,32.0,71.0,422.0,41.0,11.922033070448752,7.997220949011242,1212.562901662985
23.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,2.0000061050377624,11.136190275756832,153.22047648839478
33.0,3.0,131.0,0.0,0.0,0.0,0.0,0.0,13.033838703692268,11.967390786717855,163.73981713016136
86.0,10.0,453.0,0.0,12.0,28.0,184.0,37.0,8.038690065400788,3.022581160171092,4090.4033214921774
62.0,3.0,113.0,0.0,0.0,0.0,0.0,0.0,2.9805893290993133,13.003886181839723,58.525697086686144
71.0,9.0,364.0,0.0,12.0,24.0,272.0,5.0,13.045851219408153,8.93333022319237,1847.6089558830963
68.0,3.0,204.0,0.0,0.0,0.0,0.0,0.0,5.02978225834504,6.0649559898859255,834.5931468612465
15.0,8.0,647.0,0.0,0.0,0.0,0.0,1.0,13.00035724481382,3.951407853046052,917.6785235859508
58.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,22.711543628857346,12.998896128121974,143.4364881410216
24.0,8.0,734.0,0.0,0.0,0.0,8.0,1.0,10.92621944972712,0.0542986605497738,2399.786675741568
76.0,3.0,164.0,0.0,0.0,0.0,0.0,0.0,6.060715375678522,9.971799798315493,181.3068447672605
29.0,10.0,340.0,0.0,0.0,0.0,4.0,0.0,17.050632810414353,8.075673041795358,1487.2830342695918
45.0,10.0,714.0,0.0,0.0,0.0,20.0,1.0,14.09572900951324,4.885897603901297,2179.2017612836007
28.0,1.0,760.0,0.0,0.0,0.0,4.0,0.0,4.888036883710128,15.092329451783463,297.3139111695823
58.0,6.0,606.0,0.0,0.0,0.0,0.0,0.0,25.00094877257083,13.95120751643569,106.41134690072006
67.0,1.0,191.0,0.0,0.0,4.0,0.0,0.0,3.986357841219716,14.029295617593894,434.478892946524
43.0,8.0,501.0,0.0,0.0,0.0,0.0,0.0,19.10160992664209,8.041244869006757,89.44871667206135
37.0,1.0,439.0,0.0,0.0,8.0,155.0,1.0,6.069504534893541,11.8849635671511,2122.952785881456
29.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,19.163618909491884,10.889450669161029,688.4187574500778
67.0,1.0,202.0,0.0,0.0,4.0,0.0,0.0,3.744121519973852,12.988375621844463,506.5444743610536
23.0,3.0,235.0,0.0,0.0,0.0,0.0,0.0,3.834131253610088,7.026013073745284,1671.4431379976877
32.0,6.0,588.0,0.0,0.0,0.0,0.0,0.0,18.01521476169968,8.149591334459938,278.27369674934266
74.0,8.0,534.0,0.0,0.0,0.0,0.0,0.0,15.16634263316538,4.0775439168433705,393.3447784881516
28.0,1.0,771.0,0.0,0.0,0.0,0.0,0.0,7.791168270129425,16.968148294644504,390.5782291149831
33.0,3.0,293.0,0.0,0.0,0.0,0.0,0.0,12.018180536819353,9.898322564319091,163.51905628987114
74.0,8.0,512.0,0.0,0.0,0.0,0.0,0.0,17.078690418878626,5.993143492714803,264.626903494403
9.0,8.0,271.0,0.0,0.0,0.0,0.0,0.0,15.876844597779748,9.979142263894715,126.23839992443462
43.0,8.0,541.0,0.0,0.0,0.0,0.0,0.0,23.00057380356748,13.005156478766963,51.36654357364634
76.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,5.181049774308481,11.00699510523293,212.9125838568962
30.0,9.0,365.0,0.0,12.0,28.0,271.0,3.0,12.815635580794366,9.04368897067137,1029.017142356361
28.0,1.0,808.0,0.0,0.0,0.0,0.0,0.0,12.154638256025876,20.943779344930544,103.53736288066428
75.0,8.0,521.0,0.0,0.0,0.0,0.0,0.0,15.064936783390102,4.827762094922921,127.66122195555602
24.0,8.0,697.0,0.0,4.0,0.0,16.0,5.0,11.01504951147362,1.0773594740219044,1891.7580543266608
28.0,1.0,807.0,0.0,0.0,0.0,0.0,0.0,12.141466283461662,20.105031070119537,262.7081741321084
75.0,8.0,495.0,0.0,0.0,0.0,0.0,0.0,18.06521330837227,7.037988900151599,123.1710206321698
67.0,1.0,750.0,0.0,0.0,0.0,0.0,0.0,13.007527437045864,22.993854474560283,108.62287332249493
67.0,1.0,748.0,0.0,0.0,0.0,0.0,0.0,12.009402367597486,21.988899572974137,67.63084348736174
70.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,5.924917606553741,12.045402441404608,213.54476510946245
43.0,8.0,546.0,0.0,0.0,0.0,0.0,0.0,21.83001622239076,12.06585247313486,83.10843951890858
60.0,3.0,284.0,0.0,0.0,0.0,0.0,0.0,13.989528522739288,12.138064961118346,471.2156791916358
9.0,8.0,644.0,0.0,0.0,0.0,0.0,0.0,14.98626217818727,8.962847281566273,220.04864625747675
32.0,6.0,587.0,0.0,0.0,0.0,0.0,0.0,16.881698178210343,7.978222559304877,395.7312841620471
66.0,2.0,380.0,0.0,0.0,0.0,0.0,0.0,18.07912995668121,12.977454242284718,590.7449888664
78.0,5.0,220.0,0.0,4.0,16.0,148.0,6.0,5.917068748930908,5.101072575617878,4348.190246800553
74.0,8.0,585.0,0.0,0.0,0.0,0.0,0.0,15.91190469959658,5.0168979867283205,205.42325034913367
78.0,5.0,219.0,0.0,0.0,0.0,36.0,4.0,7.129554948643875,2.904329746549565,3729.438418003034
33.0,3.0,291.0,0.0,0.0,0.0,0.0,0.0,12.84609442414051,11.103275122531617,144.97450231004268
86.0,10.0,742.0,4.0,12.0,20.0,146.0,32.0,8.94933048452592,3.0137216457706058,2595.5041301593333
45.0,10.0,323.0,0.0,4.0,12.0,64.0,3.0,13.130519032105957,5.8344275741742,2825.887956823575
43.0,8.0,515.0,0.0,0.0,0.0,0.0,0.0,19.941076095425,9.029934439961654,86.00997464022188
12.0,5.0,190.0,0.0,4.0,12.0,144.0,2.0,3.168785491001102,10.036768766098488,2236.0045539176067
44.0,8.0,632.0,0.0,0.0,0.0,0.0,1.0,12.030551730840005,4.84613242393109,479.0204030194186
82.0,8.0,709.0,0.0,0.0,0.0,4.0,1.0,12.929926454014373,2.112767794135223,501.0934960240261
64.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,19.006702179663648,10.018929713279835,676.0375140420057
60.0,3.0,671.0,0.0,0.0,0.0,0.0,0.0,11.880792661552269,8.029537387612852,1326.8933883270977
15.0,8.0,205.0,0.0,0.0,0.0,0.0,0.0,6.104128290013973,5.061530530430987,2178.008516304332
15.0,8.0,733.0,0.0,0.0,4.0,4.0,1.0,10.085132096827502,0.026496740097979,2382.4592280637125
73.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,23.06542441180061,13.94260723275211,322.7933107943783
62.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,1.95477884412943,10.900464093585493,229.27798547177585
25.0,8.0,499.0,0.0,0.0,0.0,0.0,0.0,19.054336974862075,9.000003808773837,328.07707295527547
66.0,2.0,376.0,0.0,0.0,0.0,0.0,0.0,18.988337613891748,13.08105479757876,500.5128760077352
82.0,8.0,498.0,0.0,0.0,0.0,0.0,0.0,15.970066848218194,4.993385508284981,64.49894861153605
15.0,8.0,651.0,0.0,0.0,0.0,0.0,0.0,11.96508601274882,4.120652909202973,1226.8159284305705
67.0,1.0,760.0,0.0,0.0,0.0,4.0,0.0,4.951879559633583,14.995597288419008,463.0803406404111
29.0,10.0,329.0,0.0,0.0,8.0,36.0,1.0,12.900855608247069,5.160006812683299,1234.2684866298266
63.0,2.0,296.0,0.0,0.0,12.0,130.0,1.0,14.007719655225204,12.823258585184924,2415.349557904547
76.0,3.0,106.0,0.0,0.0,0.0,0.0,0.0,4.0221805215573445,10.874301091170318,271.7900552926673
28.0,1.0,775.0,0.0,0.0,0.0,0.0,1.0,7.973228534234517,15.951564501276197,435.6904910957242
