address_locality,address_line_2,near_Koh_Pich_in_km,near_Bassac_Lane_in_km,near_Royal_Palace_in_km,near_Phnom_Penh_Airport_in_km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,n_primary_school_in_3km_to_5km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_resturant_in_1km,n_super_market_5km,n_super_market_in_1km_to_2km,n_bank_5km,price_per_m2
9.0,30.0,7.981468815030612,6.966149297177504,5.953386822283812,8.900052221017567,23.0,30.0,24.0,4.0,55.0,0.0,30.0,2.0,41.0,1278.254005132026
6.0,32.0,14.986749220548695,14.052677339415178,13.80527648894732,6.041384632503327,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,144.28348542038134
3.0,68.0,11.916524398680796,10.829849669579168,12.136836400642448,8.876001028497502,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,483.811656880731
8.0,44.0,18.111444101706454,16.157258370688307,16.992219947919885,7.905510796202916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,167.20116237266097
3.0,62.0,10.979831702641278,10.055042923721285,11.02884669009724,10.084687597643274,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,337.5132311706968
2.0,63.0,13.938904551344098,14.167797285845676,11.863227193167958,15.120800531266358,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1332.1112493093435
6.0,59.0,22.849924552395223,22.03511567183541,21.171526183107325,14.085690004116053,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.0,103.63951769281992
8.0,75.0,17.049165266691357,14.966516551573791,14.750253035544628,7.017333366820101,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,93.68182567930558
9.0,21.0,10.142769505908584,9.076838643563503,8.002102271864631,9.884194659260803,12.0,7.0,6.0,1.0,5.0,0.0,8.0,0.0,12.0,1584.4909043385403
3.0,23.0,7.8561459458987155,7.073452347977687,9.005204108184577,7.943795193634009,3.0,11.0,10.0,1.0,1.0,0.0,2.0,1.0,3.0,306.6790914787498
2.0,63.0,9.013237867699056,8.946314106229552,7.975014157165282,12.907781985250738,7.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2577.145045666334
8.0,15.0,11.184444540567052,10.088359169887015,9.860130401997946,4.99794360840222,5.0,14.0,8.0,0.0,1.0,0.0,3.0,0.0,1.0,1104.5784515716482
8.0,75.0,17.056358396106855,15.918797326697517,14.839548452988554,7.0253847512974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.6455116613518
8.0,43.0,22.10023653796776,20.039233013787385,19.93212440843714,9.991656999201652,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.91371574821925
9.0,71.0,7.143254320539885,5.966999960116024,4.979535237086751,9.950037504070789,26.0,31.0,23.0,7.0,47.0,0.0,49.0,0.0,79.0,1732.4254009163192
8.0,43.0,23.012522019259787,21.00194258053905,20.991439363639728,12.079705426243631,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.0,97.4103927008032
10.0,45.0,10.780406807605566,9.914083229308446,9.002825044603442,2.8511574183204726,9.0,25.0,14.0,1.0,21.0,0.0,9.0,1.0,5.0,3057.3079974180137
3.0,68.0,13.092809679029973,11.014451320845676,12.07233095306258,7.108985278916425,0.0,5.0,2.0,0.0,1.0,0.0,-0.0,0.0,0.0,447.89694192849805
8.0,15.0,11.183723823870322,9.133047061364806,9.779266651405637,4.009722510124331,6.0,21.0,11.0,1.0,2.0,0.0,4.0,0.0,1.0,2388.113956500626
8.0,43.0,19.92804337516117,18.033531006747445,17.95444214967729,7.996894731291827,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.32093087606091
6.0,58.0,19.936558259503407,18.79969325576335,18.116882595301394,11.95182770117971,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187.17464852093647
8.0,24.0,9.175218574624196,7.0480178208868,6.867473768889553,2.139955813059081,21.0,62.0,38.0,14.0,56.0,0.0,29.0,3.0,21.0,2408.399219815432
8.0,25.0,21.141497957075504,20.24823734776553,19.974415181887696,10.146844523469932,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,91.34629995944712
3.0,62.0,13.125079992170628,12.045619044454291,13.11627204952559,13.14935308025262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13240271141908
3.0,62.0,12.127409747966956,10.960279194099224,12.055795073729056,11.085293493353698,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,135.5127171440436
3.0,57.0,14.929471849536975,14.104750472409288,14.956813431401327,9.07713442161724,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,222.0729535555084
3.0,60.0,15.81371713749544,14.919276085292887,14.966715234187282,6.915191546773783,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,998.206254248002
3.0,68.0,11.054402882086434,9.82314394475683,10.976657667784115,6.948490021012905,3.0,8.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,130.07106922956186
8.0,24.0,11.033164350706029,10.06792200954748,9.8469860478673,0.0547949242782066,8.0,33.0,21.0,1.0,10.0,0.0,8.0,0.0,4.0,2092.8628897953413
6.0,32.0,12.98987051262364,11.867410730136466,10.99236378848992,8.031443948566222,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,664.5356601536204
8.0,44.0,17.008836012605318,15.821542477377156,17.060181075483946,8.012445616639118,1.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,136.55401091472626
6.0,73.0,16.892430490278752,16.203976310187947,15.222896207500272,12.95242823721848,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,157.2962279038738
2.0,27.0,10.75098393840772,11.056254237641838,10.136353328616991,16.189359519381377,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,187.24602272466268
8.0,15.0,9.037052697814046,7.874849490815001,8.08278947269292,1.98904728519843,13.0,46.0,35.0,1.0,23.0,0.0,12.0,2.0,6.0,1752.5958149773553
3.0,76.0,11.025551467461774,9.84006483087279,12.118784631823198,10.15676785666831,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,209.44205708548776
1.0,65.0,4.993736797452244,5.954349911812052,6.9396910873018935,14.068135729810429,5.0,7.0,5.0,0.0,1.0,0.0,3.0,0.0,3.0,682.0268817402706
3.0,17.0,9.95508816352076,10.039289707592806,11.116805715764704,12.875950669552465,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,170.25345586786602
9.0,71.0,7.222524906645397,5.825549758294009,5.1135205075186425,8.960717374058898,33.0,40.0,25.0,6.0,66.0,0.0,55.0,5.0,81.0,2057.1000207442244
2.0,27.0,14.958912015468124,14.998426026354329,13.173214794818522,19.051263591303275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43154886574413
8.0,43.0,21.00232793162365,20.0611809892365,19.841150621862823,10.006790807314328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.01179677766566
8.0,15.0,10.86823522587474,10.092381958495992,9.885116656151288,1.987390591249584,8.0,30.0,19.0,0.0,6.0,0.0,7.0,0.0,5.0,1538.2361437177344
8.0,9.0,18.87152983773389,17.9309234602845,18.11767402546791,9.003058239061664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,161.92798060801792
10.0,34.0,12.81120838472719,12.219371861175857,11.020261201710667,6.885875927627912,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,286.1819872559767
6.0,73.0,22.00476213494001,21.02283465384048,19.99769878267123,17.958501548810606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.00942806928073
8.0,25.0,20.20590219766906,19.121159575311115,18.89758758204739,8.969018766074338,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.0,825.9711657968255
11.0,1.0,5.986811593255717,4.033055689984876,3.8522975902470526,7.0323062057474495,38.0,69.0,41.0,26.0,41.0,1.0,88.0,13.0,112.0,2914.0827038937227
8.0,15.0,11.972319805628691,11.13198416317912,11.959724038830146,5.034602169170674,2.0,13.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,308.1431664634093
8.0,74.0,14.022133524194148,12.063015942809637,11.939986988771446,2.981112070638124,5.0,12.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,644.1533150821153
3.0,57.0,16.95891758522808,15.255029662727685,15.810815115217302,10.100341598317634,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,109.74301881555652
6.0,64.0,14.973960729913673,14.078400897394436,12.952373392354753,11.990468811244387,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0444663240484
10.0,45.0,9.073872416529833,6.900257911026598,7.011192154820893,7.058743290437183,22.0,30.0,28.0,5.0,61.0,0.0,25.0,2.0,18.0,2449.093021044612
8.0,25.0,18.036027387075418,16.125168676307485,16.91992036070649,7.029541628956135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,718.0761169905077
9.0,79.0,12.662976637166054,12.176440488769805,10.898272089633062,9.786022842079744,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,739.3209883430018
6.0,59.0,20.89801323370441,19.090800716717563,19.030578407663647,10.996952125673662,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,196.0522094105185
8.0,24.0,9.83860237284576,8.907569118030441,8.798313478178548,1.044077396029254,10.0,38.0,25.0,6.0,18.0,0.0,11.0,2.0,7.0,2680.2148156700805
3.0,60.0,15.921330762249712,14.915561811482666,14.886250380193276,7.003215262267572,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,833.9265359662849
2.0,0.0,15.160191649034116,14.980427826922456,12.91177941892322,18.0745516627759,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,684.3942580640962
3.0,31.0,17.10479340004177,16.83775771919682,18.175808420035768,14.035562820699957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,39.03726831317796
9.0,88.0,5.119563146862228,3.949995899550761,2.8014680892318733,7.769541367014405,35.0,68.0,37.0,27.0,45.0,1.0,90.0,13.0,117.0,1561.8180260994586
6.0,58.0,18.84317326592512,18.089057163757303,17.06932151828443,13.05732796710211,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,45.23647926481043
6.0,32.0,14.052299477539304,12.834630601454151,12.051170303068028,7.944895516775519,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,216.3904791231942
8.0,75.0,17.866094835808003,15.955821016215436,16.088625448478002,8.110674142239064,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.66745282104492
8.0,15.0,14.21171922175076,12.89554878167784,12.81678195225884,3.9563342073817847,1.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,1588.264506493298
8.0,75.0,18.048447216143582,15.995470334128424,16.91339940842119,6.97350532651037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,128.3343931714069
2.0,63.0,11.108887287047484,10.942427635195813,8.923786340992136,13.083678524026256,6.0,3.0,2.0,1.0,2.0,0.0,-0.0,0.0,0.0,2019.0584161557165
10.0,34.0,13.044644369913357,11.059713057145563,10.845342162780613,7.0410160380409685,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,749.0635975876957
8.0,15.0,9.929207822127523,9.152736977717597,9.130379026829214,4.0864254361730845,8.0,22.0,13.0,0.0,6.0,0.0,5.0,0.0,0.0,1060.1599697339411
8.0,25.0,16.885492967151958,14.968029850068705,14.839271352414594,4.929221714766952,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,617.4352562750146
8.0,82.0,14.981226355248308,12.915230506724743,14.011471817913838,4.154108479248754,3.0,8.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,336.2120639321918
8.0,15.0,12.99516177957918,10.820463687501118,11.818037352264769,2.8449877236301364,1.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,1126.8275133631294
1.0,67.0,8.796657505662715,8.938775699185996,11.10984438515651,16.0744385743802,3.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,175.90518626163447
6.0,59.0,22.187276640718583,19.890475730292337,20.113658910344405,10.861734850397855,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,199.4111117843436
6.0,59.0,19.82428385714288,18.029368887753087,17.84203209081478,9.015667141715268,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,338.7883494112777
6.0,59.0,20.70498688164136,19.9235777473591,19.067449017964226,12.013673242895742,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184.5973536320868
2.0,27.0,10.065979426063675,9.85281624644174,8.761667650453159,13.850504722825374,5.0,2.0,2.0,1.0,2.0,0.0,-0.0,0.0,0.0,58.041776684261656
2.0,66.0,11.074003672237014,9.957944725098235,8.951289684191494,12.05451244326814,4.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,460.3088733220902
1.0,28.0,9.042132445668273,9.921622803851236,11.090441111545864,18.87629602572941,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,145.86104523427625
9.0,30.0,9.02450011579556,7.886017893195229,7.023202751724901,10.133644289894528,21.0,19.0,17.0,3.0,9.0,0.0,18.0,1.0,24.0,1562.8013951352646
2.0,0.0,15.10521288047801,14.918734199541223,12.941089381414974,17.99017634368799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385.2389125032132
6.0,32.0,13.838216682368891,12.940009305630277,12.104087122005184,8.181628211609764,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,683.8307865568846
3.0,33.0,17.983396684745998,16.86293279395932,18.13622877316822,10.170860756548572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.1694714539348
5.0,78.0,8.132323586854026,7.221263961733877,7.779576760045506,3.709166526388204,14.0,44.0,29.0,4.0,17.0,0.0,16.0,2.0,3.0,2652.946698248998
8.0,82.0,16.110636633937116,14.905535466828605,15.04113368400827,5.004917329881615,2.0,4.0,3.0,0.0,1.0,0.0,-0.0,0.0,4.0,264.05335273411634
3.0,33.0,18.70161590814544,17.6139159012936,19.029499245776407,12.943962266815824,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,64.57306613008622
10.0,29.0,9.873630895779788,8.960357755355162,7.816653759408477,7.024854374624409,16.0,12.0,11.0,0.0,14.0,0.0,12.0,0.0,12.0,1572.2254587298694
8.0,75.0,18.13201084385261,16.80777984937727,16.977097813455103,8.907775523306428,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,86.81627583929252
1.0,67.0,10.91387814403948,11.845244363873135,12.766298095953251,20.15730821734829,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,163.4080890872443
6.0,58.0,21.07996428854465,18.92493045605997,18.90391970800996,12.988218384201527,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,98.3844771018487
3.0,31.0,16.11552280650189,14.922003406927743,16.009757814202153,10.95675418717004,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,72.51788312481952
8.0,74.0,16.209373706778223,13.948631960249417,13.922433047277972,5.0633379993128935,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,79.15109696249274
2.0,0.0,15.177685086957304,15.087744752912275,12.98511707558733,15.92629045381288,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,449.8059884019799
3.0,17.0,7.170642102361659,6.750723686923172,7.882058860756027,11.032905718918894,9.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,306.6953799476205
8.0,25.0,17.085860798840873,15.082245076508046,15.996526996530791,6.1808114755945365,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,643.3508411102409
2.0,22.0,4.095426869569119,3.959642671802877,2.792488907512685,9.999844542680709,38.0,42.0,31.0,7.0,65.0,0.0,77.0,1.0,106.0,2103.7779608882074
8.0,43.0,20.97029152996002,19.102597842790324,19.873190517605074,10.032679333313846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.78060055044598
5.0,78.0,8.070675469654315,6.833173103000868,8.110126301837024,4.036551902956123,12.0,36.0,24.0,1.0,15.0,0.0,15.0,2.0,3.0,3465.28288626018
1.0,28.0,8.98605151083914,11.088215047395714,11.103250561763998,18.95997740886708,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.82391055412396
3.0,17.0,7.777904015432638,6.865089716269366,9.188072113407843,7.882563638800904,3.0,11.0,10.0,1.0,1.0,0.0,1.0,1.0,4.0,366.8364663875499
6.0,58.0,22.94387851988093,22.07910314315293,21.10730827690838,15.034563292396452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,110.49621479172124
1.0,67.0,9.027740859703076,9.968451463842344,10.723845309022993,18.027055852526864,3.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,128.948675768512
2.0,22.0,4.981339279462379,4.960711670323446,2.740263773060198,10.05219707880397,29.0,38.0,30.0,7.0,56.0,0.0,67.0,4.0,101.0,2941.139593830133
8.0,9.0,21.79021024687198,19.955073546640207,20.959418974744672,12.059003060720602,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,54.40438272780408
8.0,26.0,13.995662587208871,12.995396900753034,13.184822092758932,4.029107508081179,0.0,7.0,5.0,0.0,0.0,0.0,-0.0,0.0,6.0,653.9488560353898
8.0,43.0,21.72744572388911,19.916722461803463,19.940798708462204,10.86044254034551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97.30640904293357
1.0,28.0,7.095637123533734,8.063687397088911,9.1101382093328,15.004403558188097,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,437.8429049581959
2.0,0.0,18.835458425195167,18.987115329897023,16.869390757333182,22.116414552060075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,412.22970005502617
10.0,45.0,11.106159170467809,9.898122930787183,8.793063412488314,5.083843270648709,7.0,19.0,17.0,1.0,18.0,0.0,10.0,1.0,13.0,3030.5727945946096
5.0,78.0,7.9825663274794785,5.848108955979428,6.940669927310591,4.048150392904567,25.0,64.0,41.0,5.0,52.0,0.0,24.0,3.0,7.0,3144.081790843148
9.0,79.0,13.89627399139422,12.95495738932846,12.115053016767396,10.06140187901316,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,473.3543046551134
1.0,37.0,0.1378418532573618,1.0732813906239551,2.0238563831995857,10.035448256955858,31.0,51.0,28.0,11.0,30.0,2.0,82.0,17.0,98.0,2434.8375802681057
2.0,63.0,13.166326157033971,12.767055426637311,12.133818918402504,14.97298393949906,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1169.4324713665223
8.0,75.0,17.934766921030064,17.028174351277027,16.856132447319283,6.890407184617143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.69376196409317
3.0,80.0,15.086430851522502,14.981311693897988,15.90435220850358,12.92034172115907,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,176.9725502359737
3.0,17.0,8.877645060522676,8.716375748858615,10.068254858668942,11.088784579338263,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,373.2871801451892
1.0,28.0,11.74632675857442,13.00150555936219,14.163668083059171,20.966592528751985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.64573172669932
8.0,25.0,17.06042022911091,15.92756339317974,15.936043772834452,6.008919574212498,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,727.3476594321636
8.0,9.0,19.081303238907,16.933801527588418,18.00691261754814,9.122858961338736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.31003159378832
6.0,58.0,16.98569694746335,16.183646705506963,15.01717599043624,12.000242414144669,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,107.21341639573352
2.0,27.0,10.046097023097833,9.95625389104502,8.035863838500166,14.086875498506606,7.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,200.9230597817736
3.0,17.0,10.78226692794964,9.94350056575989,12.025551984482544,12.911719498056073,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,343.95883156777984
2.0,66.0,9.340297091841656,8.0440159706381,7.106904753215398,11.06748927056688,9.0,9.0,5.0,1.0,4.0,0.0,8.0,0.0,12.0,959.5564884081716
10.0,45.0,10.046007282776928,8.938498443499581,7.801614150003523,3.079291843991293,10.0,32.0,17.0,4.0,27.0,0.0,14.0,1.0,14.0,3093.109063756868
5.0,78.0,8.169021302711814,7.090061011715267,6.812073476939461,4.02794345122132,18.0,47.0,30.0,4.0,29.0,0.0,16.0,0.0,4.0,3337.1764152441574
3.0,17.0,6.9587901935578325,5.9421079114771,6.9659934596668025,7.998369172778053,17.0,20.0,18.0,0.0,10.0,0.0,17.0,1.0,15.0,727.2825903092007
3.0,68.0,11.997277373672224,10.783369429009204,11.952526639290866,7.952915229189594,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,196.4099588905828
3.0,23.0,5.803970331120402,6.084342038413073,6.995750774846336,7.982040411198608,18.0,28.0,22.0,0.0,11.0,0.0,21.0,1.0,16.0,1424.312324039273
10.0,45.0,10.226990498780529,9.013321719868689,9.065066240741317,3.127793663723782,10.0,29.0,14.0,5.0,26.0,0.0,14.0,1.0,17.0,3338.6322328612787
2.0,0.0,15.842403745379949,14.845464833824051,14.006936706939694,16.929252400794226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,562.8657192656369
3.0,62.0,11.20426577724932,10.849228695205747,11.738289191956069,9.943913267817592,2.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,117.8953869531727
3.0,23.0,8.048995213268556,7.194902974814744,8.030102597882292,8.143887005163648,7.0,16.0,14.0,1.0,4.0,0.0,7.0,0.0,3.0,1849.7246879015013
6.0,73.0,14.763459783649369,14.090155284537312,13.0394895321113,11.882044381910324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,277.7382085447341
6.0,58.0,21.94213684797284,21.043840426672904,19.8972068028484,14.057405278403168,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.69300172378269
9.0,88.0,5.841591022766235,3.997781036700735,4.245359953020294,6.996849882686383,38.0,69.0,40.0,27.0,42.0,1.0,88.0,13.0,114.0,1843.5806389005056
1.0,67.0,7.334067430537751,7.095607084608316,8.072027766197767,13.925440268013109,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,208.8815154869396
8.0,74.0,16.88648672034958,15.239620683309498,15.06002964977191,6.94511600972705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.29154583578377
5.0,78.0,6.834691077875917,6.117442966350182,5.960210596511284,2.974558838466443,29.0,69.0,42.0,8.0,66.0,0.0,30.0,2.0,9.0,2729.975081410967
2.0,0.0,15.011245085112254,15.042120431237617,14.225414369528115,16.971689081524744,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.4258688422578
1.0,61.0,5.114213605644958,7.098292766977907,6.792802147375594,16.070426231093442,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,517.9084965421977
6.0,58.0,22.031459049734195,19.96565077696177,20.178236938470512,14.082150887212158,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,26.05101976926554
3.0,68.0,8.982074260733123,7.980037241682822,8.987678856022676,6.08106673812622,7.0,18.0,13.0,0.0,5.0,0.0,6.0,0.0,1.0,887.653479042679
2.0,0.0,19.03623646733192,19.0980611708563,17.980981298003794,22.985539836573327,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,607.7160994336605
3.0,80.0,15.835028430502192,15.04034045027728,15.93467008941791,11.95469279490927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.78997394580546
1.0,37.0,2.9712737375221177,5.037287617523597,4.769589475116301,13.967823836941438,9.0,9.0,6.0,1.0,5.0,0.0,12.0,2.0,9.0,2156.397167094981
8.0,9.0,23.00804771307256,22.04896339463772,22.91494595548416,13.94036766816037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.81222490107154
2.0,0.0,18.9798763879253,17.88651646180394,16.989579823532083,22.075736762248965,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,552.2634325600818
10.0,29.0,11.045376551205434,8.925059407216798,8.994860342353029,7.887402401446624,12.0,9.0,8.0,0.0,9.0,0.0,9.0,0.0,12.0,1016.8302322887704
2.0,66.0,7.898701784686702,7.145202214982638,5.984936586275253,11.92229936743193,16.0,7.0,4.0,1.0,7.0,0.0,9.0,0.0,6.0,940.99462745531
6.0,32.0,13.988351367297549,11.927270426994712,11.796090977906394,6.975072382725841,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,749.502402751876
8.0,15.0,10.790331024037297,9.146143265306629,10.005256358706855,0.9986916249875516,8.0,33.0,21.0,1.0,8.0,0.0,9.0,0.0,5.0,1612.1685446104418
2.0,66.0,15.039058842994,13.95587566196813,13.03434690211824,15.273166020484163,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,241.80212357244145
2.0,0.0,19.77651075141383,19.97242109590744,18.907505588545,21.90258240540326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.55146463842246
10.0,34.0,12.010104572100651,11.007839876049683,9.816250558908935,7.03302586093589,5.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,12.0,1157.6027898900925
8.0,75.0,18.023397205671515,15.947923076321404,15.988450244769616,7.096008472915708,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.74138319935565
2.0,0.0,18.124656271425188,17.963779211747735,17.05983556663196,19.96003526618358,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,436.8403425579801
10.0,86.0,5.006018794450918,4.0987493841514695,4.005009852160238,4.977531126342924,50.0,91.0,43.0,27.0,25.0,0.0,102.0,9.0,117.0,3182.642007897768
8.0,43.0,19.70124825971915,18.87120875117751,18.9901750186872,9.05110667612041,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.1575206582262
1.0,37.0,2.972563338733045,4.029547147314122,5.012951078911792,12.95325137517977,10.0,13.0,10.0,0.0,6.0,0.0,15.0,2.0,17.0,2263.0027644449424
2.0,63.0,14.025224847275975,12.973707424558892,12.03225844471228,16.095164696243717,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.066199728962
8.0,75.0,15.960050571443343,15.06293833273652,15.178181906675697,4.953925629826891,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,157.20408332670732
6.0,59.0,20.749409857073736,19.86887306881232,20.09523919236697,9.977388736664205,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,133.6040644782997
1.0,65.0,4.96701397427383,4.906620298189546,6.135876645314427,12.98292951068075,10.0,10.0,7.0,0.0,2.0,0.0,8.0,1.0,11.0,1057.785933486736
2.0,0.0,15.8259913725717,16.068140349796725,14.775701397245454,19.04716683350836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,634.360825636623
10.0,86.0,4.896747534632648,3.041328019326288,4.081512648841325,4.8387285065895,51.0,94.0,42.0,38.0,31.0,0.0,101.0,6.0,114.0,2261.776895741784
