latitude,longitude,n_cafe_5km,n_cafe_in_1km_to_2km,n_cafe_in_3km_to_5km,n_gas_station_5km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_in_1km_to_2km,n_mart_in_3km_to_5km,n_pre_school_5km,n_pre_school_in_3km_to_5km,n_primary_school_5km,n_university_5km,n_university_in_3km_to_5km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,n_super_market_in_3km_to_5km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,h3_price_mean,h3_price_max,h3_price_median,h3_price_min,price_per_m2
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,5009.074410163339
11.57920232,104.9086133,184,47,85,155,40,39,32,19,47,22,19,33,100,53,70,106,35,73,24,99,41,60,77,40,2973.601001347968,4950.0,2310.8030040439053,1660.0,4950.0
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4917.22668415014
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4917.22668415014
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4917.22668415014
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4917.22668415014
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4917.22668415014
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4917.22668415014
11.57666738,104.8994039,185,30,102,161,18,55,35,3,25,63,20,50,102,60,78,113,34,29,84,100,53,26,74,81,2964.4769831855815,4900.0,2777.777777777778,1550.0,4900.0
11.57666738,104.8994039,185,30,102,161,18,55,35,3,25,63,20,50,102,60,78,113,34,29,84,100,53,26,74,81,2964.4769831855815,4900.0,2777.777777777778,1550.0,4900.0
11.57666738,104.8994039,185,30,102,161,18,55,35,3,25,63,20,50,102,60,78,113,34,29,84,100,53,26,74,81,2964.4769831855815,4900.0,2777.777777777778,1550.0,4900.0
11.57666738,104.8994039,185,30,102,161,18,55,35,3,25,63,20,50,102,60,78,113,34,29,84,100,53,26,74,81,2964.4769831855815,4900.0,2777.777777777778,1550.0,4900.0
11.57525318,104.8527172,67,8,43,88,0,1,8,4,4,7,1,10,32,24,44,61,45,0,2,21,15,1,2,9,1743.1527777777778,4861.111111111111,799.5,512.5,4861.111111111111
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4833.333333333333
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4833.333333333333
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4833.333333333333
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4833.333333333333
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4833.333333333333
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4833.333333333333
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4716.981132075472
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4716.981132075472
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4716.981132075472
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.56477097,104.9044699,191,46,73,163,40,45,8,11,63,21,27,20,103,37,87,114,27,95,11,104,27,54,93,27,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,4645.1612903225805
11.55315353,104.9381356,148,25,60,112,23,44,38,26,40,11,18,32,68,29,51,58,38,68,8,83,21,29,87,50,2422.0749570040166,4522.727272727273,2409.30236711223,666.6666666666666,4522.727272727273
11.55315353,104.9381356,148,25,60,112,23,44,38,26,40,11,18,32,68,29,51,58,38,68,8,83,21,29,87,50,2422.0749570040166,4522.727272727273,2409.30236711223,666.6666666666666,4522.727272727273
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4500.0
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4500.0
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4500.0
11.5793204,104.8917844,166,20,99,162,9,20,77,5,5,74,11,65,84,44,77,109,34,4,100,91,63,13,30,127,2461.835988866106,6333.333333333333,1996.8,905.7971014492754,4477.611940298508
11.5793204,104.8917844,166,20,99,162,9,20,77,5,5,74,11,65,84,44,77,109,34,4,100,91,63,13,30,127,2461.835988866106,6333.333333333333,1996.8,905.7971014492754,4477.611940298508
11.55033637,104.9282834,171,38,68,131,34,39,20,31,35,12,37,31,83,30,69,85,55,60,4,90,21,49,80,31,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,4399.585921325052
11.55033637,104.9282834,171,38,68,131,34,39,20,31,35,12,37,31,83,30,69,85,55,60,4,90,21,49,80,31,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,4399.585921325052
11.53593021,104.9133586,159,24,86,126,13,34,63,5,8,71,12,53,71,22,68,83,61,23,87,88,47,12,28,123,2016.0049520072835,4687.5,1442.5531914893618,212.7659574468085,4285.714285714285
11.53593021,104.9133586,159,24,86,126,13,34,63,5,8,71,12,53,71,22,68,83,61,23,87,88,47,12,28,123,2016.0049520072835,4687.5,1442.5531914893618,212.7659574468085,4285.714285714285
11.53593021,104.9133586,159,24,86,126,13,34,63,5,8,71,12,53,71,22,68,83,61,23,87,88,47,12,28,123,2016.0049520072835,4687.5,1442.5531914893618,212.7659574468085,4285.714285714285
11.53593021,104.9133586,159,24,86,126,13,34,63,5,8,71,12,53,71,22,68,83,61,23,87,88,47,12,28,123,2016.0049520072835,4687.5,1442.5531914893618,212.7659574468085,4285.714285714285
11.53593021,104.9133586,159,24,86,126,13,34,63,5,8,71,12,53,71,22,68,83,61,23,87,88,47,12,28,123,2016.0049520072835,4687.5,1442.5531914893618,212.7659574468085,4285.714285714285
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4261.080233718113
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4261.080233718113
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4261.080233718113
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4261.080233718113
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4261.080233718113
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,4261.080233718113
11.54164714,104.9205779,164,39,76,129,21,49,36,11,31,42,22,42,78,24,72,86,61,27,65,85,30,24,52,89,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4233.654876741693
11.54164714,104.9205779,164,39,76,129,21,49,36,11,31,42,22,42,78,24,72,86,61,27,65,85,30,24,52,89,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4233.654876741693
11.54164714,104.9205779,164,39,76,129,21,49,36,11,31,42,22,42,78,24,72,86,61,27,65,85,30,24,52,89,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4233.654876741693
11.54164714,104.9205779,164,39,76,129,21,49,36,11,31,42,22,42,78,24,72,86,61,27,65,85,30,24,52,89,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4233.654876741693
11.54164714,104.9205779,164,39,76,129,21,49,36,11,31,42,22,42,78,24,72,86,61,27,65,85,30,24,52,89,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4233.654876741693
11.54164714,104.9205779,164,39,76,129,21,49,36,11,31,42,22,42,78,24,72,86,61,27,65,85,30,24,52,89,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,4233.654876741693
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,4200.8403361344535
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,4200.8403361344535
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,4200.8403361344535
11.57,104.89,180,16,106,178,11,29,69,6,4,81,18,67,100,56,86,110,32,3,114,103,70,11,29,138,3126.693060543405,6427.857142857143,3109.991662034464,1003.5122930255897,4200.8403361344535
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,4200.0
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,4200.0
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,4200.0
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,4200.0
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4146.678591755427
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4146.678591755427
11.572623,104.89913,194,30,104,170,21,54,31,4,26,63,13,42,104,60,84,115,28,31,83,104,53,25,76,81,2437.2272196586528,6370.37037037037,1663.287616775989,476.9230769230769,4146.678591755427
11.58120599,104.8965474,169,25,88,157,8,42,60,3,17,67,14,66,94,51,76,110,36,10,103,95,64,14,46,116,2461.835988866106,6333.333333333333,1996.8,905.7971014492754,4090.277777777778
11.58120599,104.8965474,169,25,88,157,8,42,60,3,17,67,14,66,94,51,76,110,36,10,103,95,64,14,46,116,2461.835988866106,6333.333333333333,1996.8,905.7971014492754,4090.277777777778
11.624955,104.81784,1,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1749.1643688703741,4050.0,987.2241579558654,210.2689486552568,4050.0
11.52274659,104.9568376,64,8,50,42,2,0,14,0,2,13,1,15,32,28,15,8,8,0,21,22,20,0,1,20,2184.343779721194,5000.0,1988.636363636364,562.5,4017.857142857143
11.52274659,104.9568376,64,8,50,42,2,0,14,0,2,13,1,15,32,28,15,8,8,0,21,22,20,0,1,20,2184.343779721194,5000.0,1988.636363636364,562.5,4017.857142857143
11.54333294,104.922292,166,40,76,128,26,51,26,14,33,35,21,39,80,27,69,84,56,33,57,86,25,27,61,74,2719.744225229168,6000.0,2708.7912087912086,106.25,4000.0
11.54333294,104.922292,166,40,76,128,26,51,26,14,33,35,21,39,80,27,69,84,56,33,57,86,25,27,61,74,2719.744225229168,6000.0,2708.7912087912086,106.25,4000.0
11.54333294,104.922292,166,40,76,128,26,51,26,14,33,35,21,39,80,27,69,84,56,33,57,86,25,27,61,74,2719.744225229168,6000.0,2708.7912087912086,106.25,4000.0
11.54333294,104.922292,166,40,76,128,26,51,26,14,33,35,21,39,80,27,69,84,56,33,57,86,25,27,61,74,2719.744225229168,6000.0,2708.7912087912086,106.25,4000.0
11.57897565,104.898248,177,29,94,159,13,51,45,3,19,67,17,66,101,58,79,113,36,11,102,100,60,18,56,103,2964.4769831855815,4900.0,2777.777777777778,1550.0,4000.0
11.57897565,104.898248,177,29,94,159,13,51,45,3,19,67,17,66,101,58,79,113,36,11,102,100,60,18,56,103,2964.4769831855815,4900.0,2777.777777777778,1550.0,4000.0
11.57897565,104.898248,177,29,94,159,13,51,45,3,19,67,17,66,101,58,79,113,36,11,102,100,60,18,56,103,2964.4769831855815,4900.0,2777.777777777778,1550.0,4000.0
11.57897565,104.898248,177,29,94,159,13,51,45,3,19,67,17,66,101,58,79,113,36,11,102,100,60,18,56,103,2964.4769831855815,4900.0,2777.777777777778,1550.0,4000.0
11.58892251,104.8699063,92,9,61,122,1,0,14,3,1,11,2,25,51,29,47,79,57,2,0,31,17,2,4,21,2269.969225647758,4000.0,2173.913043478261,633.3333333333334,4000.0
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,4000.0
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,4000.0
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,4000.0
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,4000.0
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,4000.0
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,4000.0
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3984.9624060150377
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3984.9624060150377
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3984.9624060150377
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3984.9624060150377
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3984.9624060150377
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3984.9624060150377
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3968.253968253968
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3968.253968253968
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3968.253968253968
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3968.253968253968
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3968.253968253968
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3968.253968253968
11.54814386,104.9086818,178,30,70,155,37,50,19,7,34,52,26,33,93,31,84,107,42,32,70,101,41,31,69,74,3031.239083977175,4631.578947368421,3938.730853391685,813.0081300813008,3938.730853391685
11.54814386,104.9086818,178,30,70,155,37,50,19,7,34,52,26,33,93,31,84,107,42,32,70,101,41,31,69,74,3031.239083977175,4631.578947368421,3938.730853391685,813.0081300813008,3938.730853391685
11.54814386,104.9086818,178,30,70,155,37,50,19,7,34,52,26,33,93,31,84,107,42,32,70,101,41,31,69,74,3031.239083977175,4631.578947368421,3938.730853391685,813.0081300813008,3938.730853391685
11.54814386,104.9086818,178,30,70,155,37,50,19,7,34,52,26,33,93,31,84,107,42,32,70,101,41,31,69,74,3031.239083977175,4631.578947368421,3938.730853391685,813.0081300813008,3938.730853391685
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3906.25
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3906.25
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3902.439024390244
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3902.439024390244
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3866.985294117647
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3866.985294117647
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3866.985294117647
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3866.985294117647
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3860.326373047903
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3860.326373047903
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3860.326373047903
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3860.326373047903
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3860.326373047903
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,3860.326373047903
11.559712,104.878121,150,14,107,172,3,7,67,4,5,27,5,43,73,43,83,103,28,2,23,69,49,6,9,89,1965.067401161352,5922.767116796968,1851.2711483068363,450.0,3794.642857142857
11.57468279,104.8932662,182,24,103,171,11,34,63,5,12,75,17,66,102,57,83,114,35,8,108,100,67,14,43,121,2461.835988866106,6333.333333333333,1996.8,905.7971014492754,3780.0
11.57468279,104.8932662,182,24,103,171,11,34,63,5,12,75,17,66,102,57,83,114,35,8,108,100,67,14,43,121,2461.835988866106,6333.333333333333,1996.8,905.7971014492754,3780.0
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3768.844221105528
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3768.844221105528
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3768.844221105528
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,3768.844221105528
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3754.9407114624505
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,3754.9407114624505
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
11.562248,104.898461,191,25,85,170,32,50,25,3,23,72,17,47,102,48,88,114,23,28,91,107,48,25,71,86,3270.5670928547806,5833.333333333333,2851.71102661597,855.1198257080611,3700.0
