id,information,type,province,price,land_size,price/m2,lat,long
rl-121354391,"💰💵💶ដីកែង តំលៃល្អ លេីផ្លូវបេតុងធំ 20m សំរាប់លក់ នៅជាប់បុរីពីភពច្មីឈូកវ៉ា ១ (សូមជួយណែនាំ និង ចែករំលែកបន្ត):
- ទំហំដី: 6,710 ម២ (ក្បាលដី 102 ម x 86 ម ប្លង់ LMAP)
- អាចសង់ផ្ទះល្វែង ផ្ទះវីឡា ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ
- ទីតាំង https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- តំលៃ: 280$/m2 ||| - ☎️លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
Corner Land for Sale on Concrete road 20m in Kouk Roka (Kob Srov, Khan Por Senchey):
- Size: 6,710 m2 (about 102m x 86m)
- Location:  https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- Price: 280$/m2 (LMAP hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)",LAND,Phnom Penh,1880000.0,6710.0,280.17883755588673,11.596555,104.80658
rl-121354390,"Corner Land for Sale on Concrete road 20m in Kouk Roka (Kob Srov, Khan Por Senchey):
- Size: 6,710 m2 (about 102m x 86m)
- Location:  https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- Price: 280$/m2 (LMAP hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)
💰💵💶ដីកែង តំលៃល្អ លេីផ្លូវបេតុងធំ 20m សំរាប់លក់ នៅជាប់បុរីពីភពច្មីឈូកវ៉ា ១ (សូមជួយណែនាំ និង ចែករំលែកបន្ត):
- ទំហំដី: 6,710 ម២ (ក្បាលដី 102 ម x 86 ម ប្លង់ LMAP)
- អាចសង់ផ្ទះល្វែង ផ្ទះវីឡា ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ
- ទីតាំង https://goo.gl/maps/pfoRdesNQ8qfx3mM9
- តំលៃ: 280$/m2 ||| - ☎️លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)",LAND,Phnom Penh,1880000.0,6710.0,280.17883755588673,11.596555,104.80658
rl-121319946,"LAND for SALE behind Borey New World Kour Srov on road 20m (have electricity and water already):
- Size: 8,200 m2 (about 100m x 80m)
- Location:  https://goo.gl/maps/moLFxMo7eDUZ5STDA
- Price: 220$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)
ដីលក់​តំលៃល្អ លេីផ្លូវបេតុង​ ២០ម​ មានបណ្តាញទឹក​ និង​ ភ្លេីងរួចជាស្រេច​ ប្លង់រឹង​ ក្រោយបុរីពិភពថ្មី រង្វង់មូលគួរស្រូវ ផ្លូវជាតិលេខ ២
- ទំហំដី: 8,200 m2 ប្លង់រឹង (ប្រហែល 100 ម x 80 ម)
-  ទីតាំង Google:  https://goo.gl/maps/moLFxMo7eDUZ5STDA
- តម្លៃលក់: 220$/m2 (តំលៃល្អ អ្នកលក់កាត់ប្លង់រឹងជូន)
- មានអ្នកចាប់អារម្នណ៏ សូមជួយណែនាំ
- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ) | inbox for details",LAND,Phnom Penh,1800000.0,8184.0,219.94134897360703,11.45501,104.884242
rl-121361089,"ដីលក់តំលៃល្អ ជាប់បុរីពិភពថ្មី ផ្លូវជាតិលេខ 3 (4.0 គ.ម. ពីព្រលានយន្តហោះអន្តរជាតិភ្នំពេញ):
- ទំហំដី: 7,500 m2 ប្លង់រឹង (ក្បាលដី 25 - 50 ម x 200 ម )
- អាចសង់ផ្ទះ ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ ។ល។
- ទីតាំង https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- តំលៃ: 240$/m2 |||- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE at good price in Dangkor next to Borey New Word (4.0 km only from Phnom Penh Airport, road No. 3)
- Size: 7,500 m2 (20m - 50m x 200m)
- Location:  https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- Price: 240$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)",LAND,Phnom Penh,1800000.0,10000.0,180.0,11.496579,104.824396
rl-121361088,"LAND for SALE at good price in Dangkor next to Borey New Word (4.0 km only from Phnom Penh Airport, road No. 3)
- Size: 7,500 m2 (20m - 50m x 200m)
- Location:  https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- Price: 240$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)
ដីលក់តំលៃល្អ ជាប់បុរីពិភពថ្មី ផ្លូវជាតិលេខ 3 (4.0 គ.ម. ពីព្រលានយន្តហោះអន្តរជាតិភ្នំពេញ):
- ទំហំដី: 7,500 m2 ប្លង់រឹង (ក្បាលដី 25 - 50 ម x 200 ម )
- អាចសង់ផ្ទះ ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ ។ល។
- ទីតាំង https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- តំលៃ: 240$/m2 |||- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)",LAND,Phnom Penh,1800000.0,7500.0,240.0,11.496621,104.824525
rl-135334522,"ដីកែងលក់បន្ទាន់⚡️ជាប់សាលាប៊ែលធី ផ្លូវជាតិលេខ3 ( ID: #D3383)
👉 តម្លៃ ៖ $1,800,000 (ចរចា)
👉 ស្ថិតនៅលើផ្លូវជាតិលេខ3 ជាប់និងសាលា ប៊ែលធីអន្តរជាតិ ជិតស្ពានអាកាសចោមចៅ ជាទីប្រជុំជន តំបន់អភិវឌ្ឍន៍ ល្អសម្រាប់អាជីវកម្មគ្រប់ប្រភេទ។
👉 ទំហំដី ៖ 34m × 50m 
👉 ប្លង់រឹង ៖ 1.252m²
👉 ដីបែរមុខទៅទិស លិចឈៀងជើង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,1800000.0,1700.0,1058.8235294117646,11.530521,104.853953
rl-134710761,"ដីលក់បន្ទាន់⚡️ ក្បែរផ្លូវឧកញ៉ា​ ម៉ុងឫទ្ធី (ID: #D3181)
👉តម្លៃ ៖​ $1,590,000 (ចរចា)
👉ទីតាំង ប្រកបដោយសក្តានុពលល្អ ស្ថិតនៅជិតផ្លូវឧកញ៉ា​ ម៉ុងឫទ្ធី ក្បែរផ្សារបឹងបៃតង ជិតផ្សារ AEON2 មានអាគារ ខុនដូរ ជាច្រើ។ 
👉ទំហំដី ៖ 35m x 75m 
ទំហំសរុបក្នុងប្លង់ ៖ 2,600m²
👉បែរមុខទៅទិសលិច
👉ចេញសេវាផ្ទេរកម្មសិទ្ធ (ប្លង់រឹង) 
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,1590000.0,2625.0,605.7142857142857,11.579651,104.857043
rl-121383044,"ដីលក់​បន្ទាន់​ for Sale  出售 ក្បែរ​ផ្លូវ60m ក្រុង​សៀមរាប 
 តមៃ្ល ：$ 400/m² (ចរចា)
 ទំហំដីធំស្មើរល្អ អាចសង់ជាផ្ទះល្វែង សណ្ឋាគារ ឬឃ្លាំងទំនិញក៏បាន
 ទំហំដី : 88.49m x 44.18m
 ​ប្លង់​រឹង
 ទំ​នាក់​ទំនង៖
012 61 31 31
093 666 949
078 919 789
015 779 789",LAND,Siemreap,1560000.0,3909.49,399.0290293618861,13.376075,103.879315
rl-135230279,"- ឃ្លាំង សម្រាប់ លក់បន្ទាន់ & ជួល នៅព្រៃសរ 
• ទីតំាង សង្កាត់ព្រៃស ខណ្ឌដង្កោ ភ្នំពេញ
• តម្លៃជួល $5000/Month
• តម្លៃលក់ $1,500,000
• ទំហំដីសរុប 5000m²
• ទំហំឃ្លាំងសរុប 30m x 60m² ( 1,800m² )
• Office 15m x 50m
• សល់ខាងក្រោយ20m
• សល់ខាងមុខ20m
• សល់ចំហៀងម្ខាង5m
• ឃ្លំាងសាងសងអស់ប្រាក់ 650,000$
📍ទីតាំង /ល្អសម្រាប់ ស្តុកឥវ៉ាន់ បើករោងចក្រ ដេរសម្លៀកបំពាក់ កាបូប ស្បែកជើង
• Please contact me at: +85569601061",LAND,Phnom Penh,1500000.0,5000.0,300.0,11.49669,104.863051
rl-126478627,"📢 ដី សម្រាប់ លក់ ទីតំាង​ ចោមចៅ លើផ្លូវ ៣០ម៉ែត្រ
👉 លេខកូដ FJ-03315
👉 ទីតាំង៖ សង្កាត់ ចោមចៅ , ខណ្ឌ​ ពោធិ៍សែនជ័យ , រាជធានីភ្នំពេញ
👉 តម្លៃលក់ ៖ $1,500,000 (ចរចារ)
✅ ទំហំដីសរុប៖ ១៥០០ម៉ែត្រការេ
✅ អលនទ្រព្យមានទីតាំងល្អ ផ្លូវមុខដី 30ម៉ែត្រ អាចសាងសងជាបន្ទប់ជួលក៏បានដែរ ឬ សាងសងជាឃ្លំាងក៏បាន ព្រោះអីមានកម្មកររោងច្រើននូវជិតៗនឹងច្រើន ។
✅ លេខអាជ្ញាប័ណ្ណភ្នាក់ងារអចលនវត្ថុ: E-14-160
✅ ពត័មានលំអិតទាក់ទងលេខ
099 666 722 / 099 666 726
#forsale
#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #Odem
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent
--------------------------------------------------------------------------------
📢 Land For Sale at Chaom Chau
👉 Code FJ-03315
👉 Location: Sangkat Chaom Chau , Khan Por Sen Chey , Phnom Penh
👉 Sale Price: $1,500,000 ( Negation )
✅ Total Land size: 1500m2
✅ Agency License License Number: E-14-160
☎️ For more information: 099 666 721 / 099 666 726
#forsale
#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #Odem
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent",LAND,Phnom Penh,1500000.0,1500.0,1000.0,11.530521,104.853953
rl-121308582,"- ដីឃ្លាំងឡានសំរាប់លក់
- ទីតាំង  ទួលសង្កែ២
- ទំហំ 9 x 43m
- 3500$/sqm
✔️ទីតាំងល្អសំរាប់រកសុី ប្រកបរបរផ្សេងៗ
⛳️ភូមិសាស្រ្ត៖ សង្កាត់ទួលសង្កែទី២​ ខណ្ឌឬស្សីកែវ ភ្នំពេញ។
ចាប់អារម្មណ៍: 086399987/ 061555257/ 086399987",LAND,Phnom Penh,1417500.0,405.0,3500.0,11.590143,104.911174
rl-121354382,"ដីលក់ នៅស្រុកឧដ្កុង ជិតផ្សារអង្រ្កង:
- ទំហំដី: 106,000 m2 (ក្បាលដី 420 ម x 252 ម, ផ្លូវមុខ 20ម  )
 - ទីតាំង Google: https://goo.gl/maps/hK5s3QoyvvSGpuMq6
- តំលៃ: 1,330,000$ (12.5$/m2)
- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE on road 20m in Udong:
- Size: 106,000 m2 (420m x 252m, front road: 20m)
- Location: https://goo.gl/maps/hK5s3QoyvvSGpuMq6
- Price: 1,330,000$ (12.5$/m2)
- Contact: 012 381 108",LAND,Kampong Speu,1330000.0,106000.0,12.547169811320755,11.750133,104.708203
rl-121354383,"ដីលក់ នៅស្រុកឧដ្កុង ជិតផ្សារអង្រ្កង:
- ទំហំដី: 106,000 m2 (ក្បាលដី 420 ម x 252 ម, ផ្លូវមុខ 20ម  )
 - ទីតាំង Google: https://goo.gl/maps/hK5s3QoyvvSGpuMq6
- តំលៃ: 12.5$/m2
- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE on road 20m in Udong:
- Size: 106,000 m2 (420m x 252m, front road: 20m)
- Location: https://goo.gl/maps/hK5s3QoyvvSGpuMq6
- Price: 12.5$/m2
- Contact: 012 381 108",LAND,Kampong Speu,1330000.0,106000.0,12.547169811320755,11.750133,104.708203
rl-134663860,"ដីលក់បន្ទាន់⚡️លើផ្លូវ60ម៉ែត្រ ជិតផ្សារអុីអន៣ (ID: #D3151)
👉តម្លៃ ៖ $1,299,000 (ចរចា)
👉ទីតាំងដីស្ថិតលេីផ្លូវ60m ជិតផ្សារទំនើបអ៊ីអន3 និងផ្លូវភ្ជាប់ទៅព្រលានយន្តហោះថ្មី ដីពេញខ្នាតស្អាត អាចប្រើប្រាស់បានគ្រប់តម្រូវការ។
👉 ទំហំដី ៖ 26m x 30m 
👉ទំហំសរុបក្នុងប្លង់រឹង ៖ 723m²
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,1299000.0,780.0,1665.3846153846155,11.504344,104.933089
rl-128324443,"🏡 #ដីកែងដាក់លក់ឬជួលបន្ទាន់ខ្លាំង
📌 នៅក្នុងខណ្ខ ឬស្សីកែវ ទុលមុខបុរី វីឡាទួលសង្កែ នឹងជាប់ជាមួយទីលានវាយកូនហ្គោល ( City Golf Club )
👉 តម្លៃលក់ $1,250,000 (ចចារបាន)
✅ តម្លៃជួល $2,000
✅ កាត់ប្លង់រឹងជូន
✅ ទំហំដី 24m x 35m
🚩 អាស័យដ្ឋានដីលក់ស្ថិតនៅ សង្កាត់ទួលសង្កែ១ ខណ្ខឬស្សីកែវ រាជធានីភ្នំពេញ ទីតាំងពោរពេញទៅដោយគម្រោងធំៗ នឹងផ្សារទំនេីបជាច្រេីនទៀត។
✅ លេខអាជ្ញាប័ណ្ណភ្នាក់ងារអចលនវត្ថុ: E-14-160
✅ ពត៏មានលំអិតទាក់ទងលេខ 099 666 722 / 099 666 726
#forsale​#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #rent #sale
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent",LAND,Phnom Penh,1250000.0,840.0,1488.095238095238,11.592705,104.911631
rl-127252060,"🏡 ផ្ទះ & ដី សម្រាប់ លក់ នៅ ភ្នំពេញថ្មី
👉 ID : FJ-03365
🚩 ទីតំាំងសិត្ថ​ នៅ សង្កាត់ ភ្នំពេញថ្មី ខណ្ឌ សែនសុខ ភ្នំពេញ
👉 តម្លៃលក់៖ $1,2M (​ ចរចា )
✅ កាត់ប្លង់រឹងជូន
✅ ទំហំដី 20m x 50m
✅ ទីតំាងល្អនៅជិតផ្លូវធំ អាចសាងសងជាឃ្លំាងស្តុបអីវ៉ាន់ មានបុរីនូវជិតៗនឹង ជាច្រើន ។
✅ លេខអាជ្ញាប័ណ្ណភ្នាក់ងារអចលនវត្ថុ: E-14-160
✅ ពត័មានលំអិតទាក់ទងលេខ 099 666 722 / 099 666 726
#ផ្ទះជួល #Shophouse #rent #rental #ផ្ទះអាជីវកម្ម #villa #វីឡាជួល
#forsale
#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #Odem
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent",LAND,Phnom Penh,1200000.0,1200.0,1000.0,11.579651,104.857043
rl-126478628,"📢 ដី សម្រាប់ លក់ នៅ​ ចោមចៅ
👉 លេខកូដ FJ-03314
👉 ទីតាំង៖ សង្កាត់ ចោមចៅ , ខណ្ឌ​ ពោធិ៍សែនជ័យ , រាជធានីភ្នំពេញ
👉 តម្លៃលក់ ៖ $1,200,000 (ចរចារ)
✅ ទំហំដី៖ 27ម x 50ម
✅ អលនទ្រព្យមានទីតាំងល្អ ផ្លូវមុខដី 30ម៉ែត្រ អាចសាងសងជាបន្ទប់ជួលក៏បានដែរ ឬ សាងសងជាឃ្លំាងក៏បាន ព្រោះអីមានកម្មកររោងច្រើននូវជិតៗនឹងច្រើន ។
✅ លេខអាជ្ញាប័ណ្ណភ្នាក់ងារអចលនវត្ថុ: E-14-160
✅ ពត័មានលំអិតទាក់ទងលេខ
099 666 722 / 099 666 726
#forsale
#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #Odem
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent
--------------------------------------------------------------------------------
📢 Land For Sale at Chaom Chau
👉 Code FJ-03314
👉 Location: Sangkat Chaom Chau , Khan Por Sen Chey , Phnom Penh
👉 Sale Price: $1,20,000 ( Negation )
✅ Land size: 27m x 50m
✅ Agency License License Number: E-14-160
☎️ For more information: 099 666 721 / 099 666 726
#forsale
#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #Odem
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent",LAND,Phnom Penh,1200000.0,1350.0,888.8888888888889,11.530521,104.853953
rl-121013877,"#ដីលក់នៅតំបន់ចំការដូងប្រេង​ #ខេត្តព្រះសីហនុ
[English below] (P-2211)
តំលៃ 6$/sqm អាចចរចារបាន
ទំហំសរុប 185127sqm
ប្លង់ : ប្លង់រឹង
អំណោយផលខ្លាំងលើការវិនិយោគ ជាតំបន់ដែលអាចសាងសង់ជាកន្លែងលំហែកាយ សណ្ឋាគា សួនឧស្សាហកម្ម ឫ សួនកសិកម្ម
សម្រាប់ព័ត៌មានលម្អិត | For more detail
085 222 938​ (Ms Sreynich)
069 993 668 (Mr Sokun)
-----------------------------------------
Land for sale at Preah Sihanouk province
with Price 6$/sqm and size 185127sqm. The location is surrounded with view of mountain, river and sea.the best for investment, good for build a resort, hotel, industrial and farm.",LAND,Preah Sihanouk,1110760.0,185127.0,5.999989196605574,10.896164,103.84318
rl-121354388,"ដីលក់លេីផ្លូវ ៣០ម នៅស្រុកឧដ្កុង មានបណ្តាញភ្លេីង ជិតផ្សារអង្រ្កង:
- ទំហំដី: 85,000 m2 (ក្បាលដី 225 ម x 380 ម )
 - ទីតាំង Google: https://goo.gl/maps/wzi1nf26oVkChmXA7
- តំលៃ: 13$/m2
- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE on road 30m in Udong (have electricity):
- Size: 85,000 m2 (225m x 380m)
- Location:  https://goo.gl/maps/wzi1nf26oVkChmXA7
- Price: 13$/m2
- Contact: 012 381 108",LAND,Kampong Speu,1100000.0,85000.0,12.941176470588236,11.745037,104.705981
rl-121354387,"ដីលក់លេីផ្លូវ ៣០ម នៅស្រុកឧដ្កុង មានបណ្តាញភ្លេីង ជិតផ្សារអង្រ្កង:
- ទំហំដី: 85,000 m2 (ក្បាលដី 225 ម x 380 ម )
 - ទីតាំង Google: https://goo.gl/maps/wzi1nf26oVkChmXA7
- តំលៃ: 1,100,000$ (13$/m2)
- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE on road 30m in Udong (have electricity):
- Size: 85,000 m2 (225m x 380m)
- Location:  https://goo.gl/maps/wzi1nf26oVkChmXA7
- Price: 1,100,000$ (13$/m2)
- Contact: 012 381 108",LAND,Kampong Speu,1100000.0,85000.0,12.941176470588236,11.745037,104.705981
rl-121013809,"ដីសម្រាប់លក់នៅក្រាំងធ្នង់
- ID : PH11-001
- តម្លៃលក់ 520$/sqm (តម្លៃចរចាបាន)
- ទំហំ 1934 ម៉ែត្រការ៉េ
- ប្លង់រឹង
- ដីស្មើជ្រុងស្អាត ជាដីកែង ជាប់ផ្លូវ៣ច្រក ជាតំបន់មានសក្តានុពលខ្ពស់
- ទីតាំងស្ថិតជិតបុរីមហាសែនសុខ ភូមិវិមានទ្រង់ សង្កាត់ក្រាំងធ្នង់ ខណ្ឌសែនសុខ រាជធានីភ្នំពេញ។
- ព័ត៌មានបន្ថែមសូមទាក់ទងមកកាន់លេខ 016 833 833 / 017 833 833 / 068 833 833 (ដាវ៉ាន់) ។ សូមអរគុណ!
------------------------------------
Land For Sale
- ID : PH11-001
- Price : 520$/sqm (Negotiable)
- Size : 1934 sqm
- Title : Hard Title
- Location : Sangkat Krang Thnong, Khan Sen Sok, Phnom Penh.
- For More Information Please Contact to Ms. Davan : 016 833 833 / 017 833 833 / 068 833 833 . Thanks You!",LAND,Phnom Penh,1005680.0,1934.0,520.0,,
rl-121013873,"ដីសម្រាប់លក់នៅក្រាំងធ្នង់
- ID : PH11-001
- តម្លៃលក់ 520$/sqm (តម្លៃចរចាបាន)
- ទំហំ 1934 ម៉ែត្រការ៉េ
- ប្លង់រឹង
- ដីស្មើជ្រុងស្អាត ជាដីកែង ជាប់ផ្លូវ៣ច្រក ជាតំបន់មានសក្តានុពលខ្ពស់
- ទីតាំងស្ថិតជិតបុរីមហាសែនសុខ ភូមិវិមានទ្រង់ សង្កាត់ក្រាំងធ្នង់ ខណ្ឌសែនសុខ រាជធានីភ្នំពេញ។
- ព័ត៌មានបន្ថែមសូមទាក់ទងមកកាន់លេខ 016 833 833 / 017 833 833 / 068 833 833 (ដាវ៉ាន់) ។ សូមអរគុណ!
------------------------------------
Land For Sale
- ID : PH11-001
- Price : 520$/sqm (Negotiable)
- Size : 1934 sqm
- Title : Hard Title
- Location : Sangkat Krang Thnong, Khan Sen Sok, Phnom Penh.
- For More Information Please Contact to Ms. Davan : 016 833 833 / 017 833 833 / 068 833 833 . Thanks You!",LAND,Phnom Penh,1005680.0,1934.0,520.0,,
rl-121361095,"ដីជ្រុងល្អលក់តំលៃទាបជាងទីផ្សារ  ជាប់បុរីពិភពថ្មី ផ្លូវជាតិលេខ 3 ក្នុងខណ្ឌដង្កោ (4.0 គ.ម. ពីព្រលានយន្តហោះអន្តរជាតិភ្នំពេញ)(សូមជួយណែនាំ និង ចែករំលែកបន្ត):
- ទំហំដី: 5,000 m2 ប្លង់រឹង (ក្បាលដី 50 ម x 100 ម )
- អាចសង់ផ្ទះ ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ ។ល។
- ទីតាំង https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- តំលៃ: 200$/m2 |||- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE at BELOW PRICE in Dangkor next to Borey New Word (4.0 km only from Phnom Penh Airport, road No. 3)
- Size: 5,000 m2 (50m x 100m)
- Location:  https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- Price: 200$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)",LAND,Phnom Penh,1000000.0,5000.0,200.0,11.496684,104.823302
rl-121361094,"ដីជ្រុងល្អលក់តំលៃទាបជាងទីផ្សារ  ជាប់បុរីពិភពថ្មី ផ្លូវជាតិលេខ 3 ក្នុងខណ្ឌដង្កោ (4.0 គ.ម. ពីព្រលានយន្តហោះអន្តរជាតិភ្នំពេញ)(សូមជួយណែនាំ និង ចែករំលែកបន្ត):
- ទំហំដី: 5,000 m2 ប្លង់រឹង (ក្បាលដី 50 ម x 100 ម )
- អាចសង់ផ្ទះ ពុះដីឡូត៏ សង់ឃ្លាំង ឬទុកចំណេញ ។ល។
- ទីតាំង https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- តំលៃ: 200$/m2 |||- លេខទូរស័ព្ទ: 012 381 108 (លោក វ៉ា វីរះ)
LAND for SALE at BELOW PRICE in Dangkor next to Borey New Word (4.0 km only from Phnom Penh Airport, road No. 3)
- Size: 5,000 m2 (50m x 100m)
- Location:  https://goo.gl/maps/36Ye2Ujgsf4UrmY9A
- Price: 200$/m2 (hard title)
- Contact: 012 381 108 (Mr. Va Vireak | Telegram, WhatsApp or Line)",LAND,Phnom Penh,1000000.0,5000.0,200.0,11.496684,104.823302
rl-129177636,"ដីកែងលក់បន្ទាន់⚡️ក្បែរវិទ្យាល័យជាស៊ីមសន្ធរម៉ុក  (ID:#D1378R1)
👉 តម្លៃ ៖ $990,000  (ចរចា) 
👉 ស្ថិតនៅកែង ផ្លូវមុខដី10m  ក្បែរសាកលវិទ្យាល័យអាស៊ីអឺរ៉ុប និងក្បែរវិទ្យាល័យជាស៊ីមសន្ធរម៉ុក ។ អាចសាងសង់វីឡា និងអគារពាណិជ្ជកម្មផ្សេងៗបាន
👉​ ដីមានចំណូលស្រាប់ពីការជួលបាន $680/ខែ
👉 ទំហំដី៖ 14.5m × 19m ទំហំសរុប៖ 275m²
👉 ដីបែរមុខទៅទិសខាងត្បូង និងខាងលិច
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន(ប្លង់រឹង)
សូមទំនាក់ទំនង៖
☎️ (Cellcard): 078 919 789 | 012 61 31 31
☎️ (Smart)   : 015 779 789
🌐https://www.c21diamondinvestment.com
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,990000.0,275.0,3600.0,11.581816,104.8988
