id,information,type,province,price,land_size,price/m2,lat,long,translate
rl-121872860,"🏠 វីឡាកូនកាត់អិលស៊ីធូ សម្រាប់លក់នៅបុរីប៉េងហួត បឹងស្នោរ
* ប្រភេទផ្ទះកែង សល់ដីចំហៀង
* ទីតាំងនៅ សង្កាត់និរោធ, ខណ្ឌច្បារអំពៅ, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ១៥៩,០០០ ដុល្លារ (ប្លង់រឹង)
* សម្ភារៈមួយចំនួន
* ទំហំដី៖ ៧.៧ម x ១២ម
* ទំហំផ្ទះ៖ ៥.២ម x ៧.២ (សល់ដីមុខ៖ ៤ម, សល់ដីក្រោយ៖ ២ម)
* បន្ទប់គេង៖ ៣,  បន្ទប់ទឹក៖ ៤
* បន្ទប់ទទួលភ្ញៀវ ០១, ផ្ទះបាយ ០១, បន្ទប់ទទួលទាន ០១
និងចំណតរថយន្ត ០១
* បែរទៅទិសខាងជើង
📞 សម្រាប់ព័ត៌មានបន្ថែម: 095 966 777
📧 អ៊ីមែល៖ info.c21mekong.com.kh
🌍 https://rebrand.ly/c21a3
សូមអរគុណ!
-----------------
🏠 LC2 for sale at Borey Peng Hout beong snor
* Address: nirut, chbar ompov, phnom penh
* Sale price: $159,000 (hard title)
* Some furniture
* Land size: 7.7m x 12m
* House size: 5.2m x 7.2m (front land: 4m, back land: 2m)
* Bedroom: 3, Bathroom: 4
* Living room: 1, Kitchen: 1, Dining room: 1
and parking: 1
* Direction: North
📞 More detail information: 095 966 777
📧 Email: info.c21mekong.com.kh
🌍 https://rebrand.ly/c21a3
Thank you!!
#Team_PH (Mr. Rim Sopheak)",RESIDENTIAL,Phnom Penh,159000.0,92.4,1720.7792207792206,11.524933,104.956408,"ប្រោគី Villon Hybridge for sale in Borey Peng Huoth Boeung Snoy
* The corner of the houses left
* Location in the Krong commune, Chan Chbar Amre Sampov, Phnom Penh
* Sale Price: $ 159,000 (solid layout)
* Some material
* Land size: 7.7m x 12m
* Home Size: 5.2 m x 7.2 (Face Land Remain: 4m, next land rest: 2 m)
* Bedrooms: 3, bathrooms: 4
* Living Room 01, 01 kitchen, 01 bathroom
And the parking lot 01
* Turn north
📞 For more information: 095 966 ​​777
📧 Email: info.c2mekong.com.kh
🌍 https://reprand.ly/c21a3
Thanks!
------------------
🏠 LC2 FOR Sale AT BOREY PENG Hout Bong Snor
* Address: Nirut, Chbar Ompov, Phnom Penh
* Sale Price: $ 159,000 (Hard Title)
* Som Furniture
* LAND SIZE: 7.7m x 12m
* House Size: 5.2m x 7.2m Back Land: 2M)
* BedRoom: 3, bathroom: 4
* Living Room: 1, Kitchen: 1, Dining Room: 1
and parking: 1
* Direction: North
📞 More Detail Information: 095 966 ​​777
📧 Email: info.c2mekong.com.kh
🌍 https://reprand.ly/c21a3
THANKY !!
#Team_ph (Mr. RIM Sopheak)"
rl-135170204,"ផ្ទះអាជីវកម្ម សម្រាប់លក់⚡️ ក្នុងបុរីអរគីដេរ ជ្រោយចង្វារ (ID:#D3312) 
👉តម្លៃ ៖ $159,000 (ចរចា)
👉ទីតាំងក្នុងបុរីអរគីដេរ ជ្រោយចង្វា ផ្លូវ6A ជាតំបន់មានមនុស្សរស់នៅច្រេីន  ក្បែរវិមានឈ្នះៗ សួនសត្វដ៏ធំ  និងផ្សារទំនេីបម៉ាក្រូ។ 
👉ទំហំដី ៖  4.5m x 26m
👉ទំហំផ្ទះ ៖ 4.2m x 16m , ជាន់ទី1 & ទី2  18m
👉សល់ខាងមុខផ្ទះ8m សល់ក្រោយ 2m
👉មានបន្ទប់គេង 4 បន្ទប់ទឹក5  បន្ទប់ដាក់ឥវ៉ាន់មួយ
👉មានផ្ទះបាយ និងកន្លែងទទួលភ្ញៀវ
👉បែរមុខទៅទិសត្បូង ឈៀង លិច
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់ត្រឹមបុរី)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,159000.0,109.2,1456.043956043956,11.660276,104.909743,"Business House for Sale ⚡️ in Chroy Changva (ID: # D3312) 
👉 Price: $ 159,000 (Negotiable)
👉 Location in Chroy Suosy Road 6A is an area of ​​milling near the monument near the Macro Big Zoo and Market Market. 
👉 Land size: 4.5m x 26m
👉 Home size: 4.2m x 16m, 1st floor & 2nd 18m
The 8m houses left left next 2m
👉 4 bedrooms 5 bathrooms
👉 There are kitchen and reception
👉 Challenge to navigation ring
👉 Release the Ownership Transfer Service (layout by Borey)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-135170207,"វីឡាកូនកាត់ Sakura លក់បន្ទាន់⚡️នៅបុរីអរគីដេរ ជ្រោយចង្វារ (ID:#D3309) 
👉តម្លៃ ៖ $159,000 (ចរចា)
👉ទីតាំងល្អ ស្ថិតក្នុងបុរីអរគីដេជ្រោយចង្វា ផ្លូវជាតិលេខ6A   អាគាររដ្ឋថ្មីៗ  មានមនុស្សរស់នៅច្រេីន  ក្បែរវិមានឈ្នះ  និងផ្សារទំនេីបម៉ាក្រូ។ 
👉ផ្ទះមានការដេគ័រខាងក្នុង, ធ្វេីថែមផ្ទះបាយដ៏ស្រស់ស្អាត
👉ថែមសម្ភារៈ ៖ ម៉ាសុីនត្រជាក់ 3គ្រឿង, គ្រែ1, សាឡុង1, ទូរទឹកកក1, រាំងនន, ទូរតាំងដាក់សម្លៀកបំពាក់។
👉ទំហំដី ៖  10m x 16m
👉ទំហំផ្ទះ ៖ 8m x 10m 
👉សល់ខាងមុខផ្ទះ 6m សល់ចំហៀង 2m
👉 មានបន្ទប់គេង 3 បន្ទប់ទឹក 3  បន្ទប់ដាក់ឥវ៉ាន់មួយ
👉មានផ្ទះបាយ និងកន្លែងទទួលភ្ញៀវ
👉បែរមុខទៅទិសខាងត្បូង 
 👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,159000.0,160.0,993.75,11.660276,104.909743,"Sakura hybrid villa sells ⚡️ in Borey Oki Sewing Chroy Changva (ID: # D3309) 
👉 Price: $ 159,000 (Negotiable)
👉 A good location is in Borey Cleanu-Chroy Varity National Road No 6A, the new state buildings are in the monument, win and market markets. 
👉 Homes have internal decisions, do the beautiful kitchen
👉 Add Material: Three cool machines, 1 couch, 1 couch, 1 fridge, stiret, clothing.
👉 Land size: 10m x 16m
👉 Home size: 8m x 10m 
👉 The front of 6m house left left 2m
👉 3 bedrooms, 3 bathrooms, baggage
👉 There are kitchen and reception
👉 Turn to south 
 👉 Release the Oil Transfer Service (solid layout)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-121013989,"ផ្ទះសម្រាប់លក់(L-1662)
- តម្លៃ	: $158,000 (ចរចាបាន)
- ទំហំដី	: 4m X 21.5m
- ទំហំផ្ទះ : 4m X 16m
- បន្ទប់ : បន្ទប់គេង: 4, បន្ទប់ទឹក: 5
- ប្លង់	: ប្លង់ទន់
- ទីតាំង	: នៅបុរីពិភពថ្មី ចំការដូង
- ពិពណ៌នា: ទីតាំងល្អសម្រាប់ការរស់នៅ ជិតសាលារៀន ផ្សារ សូនច្បារ ងាយស្រួលប្រកបអាជីវកម្ម។
- ទំនាក់ទំនង : 085 222 769 / 069 993 668 (Mr. Pholly)
------------------------------------
Flat hoase for sale
(L-1662)
- Class B 
- Price: 158,000$
- Land: 4m x 21.5m
- Home: 4m x 16m
- Room: 4 bedrooms, 5bathrooms
- Location : Borey Phipup thmey chamka doung.
- Title: soft 
- selling point: market, school, hospital, easy business, a lot of people
 - Amenities: market, Bank, Garden, Road a17, Big Road
- Tel : 085 222 769 / 069 993 668 (Mr. Pholly)",RESIDENTIAL,Phnom Penh,158000.0,86.4,1828.703703703704,11.479751,104.868813,"House for sale (L-1662)
- Price: $ 158,000 (Negotiable)
- Land size: 4m x 21.5m
- Home Size: 4m x 16m
- Room: Bedrooms: 4, Bathrooms: 5
- Layout: Soft layout
- Location: In Borey New World, coconut Farm
- Describe: Good location for living nearly a business, Sun Chama City, Easy Smartphone.
- Contact: 085 222 769/069 993 668 (Mr. Pholly)
---------------------------------
Flat Hoase For Sale
(L-1662)
- Class B 
- PRICE: $ 158,000
- Land: 4m x 21.5m
- home: 4m x 16m
- Room: 4 BedRrogroms, 5Bathrooms
- Location: Borey Phipup Thmey Chamka Doung.
- Title: SOFT 
- Selling Point: Market, School, Hospital, Easy Business, A Lot of People
 - Amenities: Market, Bank, Garden, Road A17, Big Road
- Tel: 085 222 769/069 993 668 (Mr. Pholly)"
rl-134663871,"ផ្ទះអាជីវកម្ម សម្រាប់លក់ ⚡️ នៅបុរី Mekong Royal ជ្រោយចង្វារ  (ID:#D3140) 
👉តម្លៃ ៖​ $158,000 (ចរចា)
👉ទីតាំងនៅជាប់ផ្លូវធំ ក្នុងបុរីមេគង្គរ៉ូយ៉ាល់ ជ្រោយចង្វា ផ្លូវជាតិលេខ6A​ តំបន់មានមនុស្សរស់នៅអ៊ូអរ ជុំវិញដោយបុរី ផ្សារ សាលាអន្តរជាតិ ល្អសម្រាប់រស់នៅ និងប្រកបអាជីវកម្ម។ 
👉ផ្ទះមានចំណូលពីការជួល $300/ខែ
👉ទំហំផ្ទះ​ ៖ 4.2m x 16m 
👉សល់ខាងមុខផ្ទះ 6m សល់ខាងក្រោយ 2m
👉​ផ្ទះមាន បន្ទប់គេង​4 បន្ទប់ទឹក5 មានផ្ទះបាយ​ បន្ទប់ទទួលភ្ញៀវ
👉ទំហំដី ៖ 4.2m x 24m
👉បែរមុខទៅទិសលិច
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,158000.0,100.8,1567.4603174603176,11.660276,104.909743,"Business House for Sale ⚡️ Borey Mekong Royal Chroyal Chroyal (ID: # D3040) 
👉 Price: $ 158,000 (Negotiable)
👉 Location in the Mekong Royal Royal Borey Royal Road Royal National Road No 6A, where people live around by the Borey Marketing of the International School of International School for living and businessing. 
👉 Homes have a rental income of $ 300 / month
👉 Home size: 4.2m x 16m 
The 6m household is left remaining 2M
👉 4 bedrooms There are 5 bathrooms, 5 bathrooms
👉 Land size: 4.2m x 24m
👉 Turn towards the west
👉 Release the Oil Transfer Service (solid layout)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-133736299,"BKK1 Time Square 6 
Last 2 units with Special Promotions 
🤩 Discount 20%
🤩 Free Full Furniture 
🤩 Free Decoration 
🤩 Flexible Payment 40months without interest 
Visit Appointment @ 089788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,156110.0,,,11.553163,104.92294,"BKK1 TIME Square 6 
Last 2 Units with Special Promotions 
🤩 DISCUNT 20%
🤩 Free Full Furniture 
🤩 Free Decoration 
🤩 FileLe Payment 40months without the Interest 
Visit Appointment @ 089788861
T.me/panhareth_duy"
rl-121288984,"វីឡាកូនកាត់សម្រាប់លក់ក្នុងបុរី មង្គលភ្នំពេញ គំរោងទី3(P-3229)
សង្កាត់ គីឡូលេខ 6 ខណ្ឌ ឬស្សីកែវ
តំលៃ : $155,000(ចរចា)
ទំហំផ្ទះ : 4.4m x 14m
សល់មុខ 4m , សល់ក្រោយ : 1,5m នឹង សល់ចំហៀង 1m
បន្ទប់គេង : 4
បន្ទប់ទឹក : 5
កាត់ប្លង់រឹងជូន
ទីតំាងល្អនៅជិតបុរីធំៗ នឹង ចំនាយពេលតែ 10នាទីទៅផ្សារទំនើប Aeon2.
ទំនាក់ទំនងលេខ : 085 222 928 / 085 222 798 / 069 993 667(Mr.Roma)",RESIDENTIAL,Phnom Penh,155000.0,,,11.622469,104.910548,"Hybrid villa for sale in Borey Mongkulk Phnom Penh Project 3 (P-329)
K k kilometers No. 6 Khan Russey Keo
Price: $ 155,000 (Negotiable)
Home Size: 4.4m x 14m
The rest of 4M, the next rest: 1.5m will remain on the side of 1M
Rooms: 4
Bathrooms: 5
Cutting a hard layout
Good location near Borey big will spend 10 minutes to Aeon2 Supermarket.
Contact No: 085 222 928/085 222 798 993 667 (MR.Roma)"
rl-121014040,"Please contact me at: 0963860210
ផ្ទះសម្រាប់លក់ (នៅទល់មុខផ្សារ)
ទីតាំង: បុរីពិភពថ្មីឈូកវ៉ា2
ទំហំផ្ទះ 4.1m × 12m សល់មុខ 4m ក្រោយ 1.5m
បន្ទាប់់គេង 2 បន្ទប់ទឹក 3
តម្លៃ: 155,000$ ( ចរចារ )
☎️089 287 538 / 096 3860210",RESIDENTIAL,Phnom Penh,155000.0,,,11.685828,104.833666,"PLEASE Contact Me AT: 0963860210
House for sale (in front of the mall)
Location: Borey New World Robota 2
Home size 4.1m × 12m next 4m next 4m after 1.5m
Next after 2 bedrooms, 3 bathrooms
Price: $ 155,000 (Negotiable)
☎️089 287 538/096 3860210"
rl-121765080,"🏠 ផ្ទះល្វែងសម្រាប់លក់នៅបុរីវិមានភ្នំពេញ
* ទីតាំងនៅ សង្កាត់ច្រាំងចំរេះ១, ខណ្ឌឬស្សីកែវ, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ១៥៥,០០០ ដុល្លារ (ចរចារ) ប្លង់រឹង
* ទំហំដី៖ ៥ម x ២៣ម
* ទំហំផ្ទះ៖ ៤ម x ១៦ម (សល់ដីមុខ៖ ៥ម, សល់ដីក្រោយ៖ ២ម)
* បន្ទប់គេង៖ ០៤, បន្ទប់ទឹក៖ ០៥
* បន្ទប់ទទួលភ្ញៀវ ០១, ផ្ទះបាយ ០១, បន្ទប់ទទួលទាន ០១,
និងចំណតរថយន្ត ០២
* បែរទៅទិសខាងលិច
📞 សម្រាប់ព័ត៌មានបន្ថែម: 085 335 777
📧 អ៊ីមែល៖ info.c21mekong.com.kh
🌍 https://rebrand.ly/6eda6
សូមអរគុណ!
-----------------
🏠 Flat for sale at Borey Vimean Phnom Penh
* Address: chrang chamres I, russei keo, phnom penh
* Rent price: $155,000 (negotiable) hard title
* Land size: 5m x 23m
* House size: 4m x 16m (front land: 5m, back land: 2m)
* Bedroom: 04, Bathroom: 05
* Living room: 1, Kitchen: 1, Dining room: 1
and Parking: 2
* Direction: West
📞 More detail information: 085 335 777
📧 Email: info.c21mekong.com.kh
🌍 https://rebrand.ly/6eda6
Thank you!!
#Team_Camko (Mr. Phat Samang)
#CKVP982EHJA7",RESIDENTIAL,Phnom Penh,155000.0,115.0,1347.8260869565215,11.632385,104.884868,"🏠 Flat for sale in Borey Palace
* Location in Kolesie Sangkat 1, Khan Russey Keo District, Phnom Penh
* Sale Price: $ 155,000 (Negotiable) Hard layout
* Land size: 5 mm x 23m
* Home Size: 4 mm x 16m (Face Land Remain: 5m, next land rest: 2 m)
* Bedrooms: 04, Bathrooms: 05
* Living Room 01, 01 kitchen, 01 bathroom,
And 02 parking
* Turn to the west
📞 For more information: 085 335 777
📧 Email: info.c2mekong.com.kh
🌍 https://reprand.ly/6eda6
Thanks!
------------------
🏠 Flat for Sale AT BOREY VIMEAN Phnom Penh
* Address: Chrang Chamres I, Russei Keo, Phnom Penh
* Rent Price: $ 155,000 (Negotiable) Hard Title
* LAND SIZE: 5m x 23m
* House Size: 4m x 16m (front Land: 5m, back land: 2M)
* BedRoom: 04, bathroom: 05
* Living Room: 1, Kitchen: 1, Dining Room: 1
and parking: 2
* Direction: West
📞 More Remail Information: 085 335 777
📧 Email: info.c2mekong.com.kh
🌍 https://reprand.ly/6eda6
THANKY !!
#Team_Camko (Mr. Phat Samang)
# Ckvp982ehja7"
rl-134357836,"ផ្ទះលក់បន្ទាន់⚡️នៅបុរីសម្បត្តិមាសវត្តទួល ឬស្សីកែវ  (ID: #D3049)
👉 តម្លៃ ៖ $155,000 (ចរចា)
👉 ទីតាំងក្នុងបុរីសប្បត្តិមាសវត្តទួល ជិតផ្លូវ30ម ក្បែបុរីលឹមឈាងហាក់ និងជិតផ្សារបឹងសាឡាងថ្មីឬស្សីកែវ ជាតំបន់ជុំវិញដោយបុរី និងផ្សារ ល្អសម្រាប់រស់នៅ។
👉ផ្លូវ​8 ម៉ែត្រ ឡានអាចចេញចូលបានយ៉ាងងាយស្រួល
👉 ទំហំផ្ទះ ៖ 4m x 15m  សល់មុខ5m សល់ក្រោយ3m 
👉 ផ្ទះមាន បន្ទប់គេង 6 បន្ទប់ទឹក 7 ផ្ទះបាយ បន្ទប់ទទួលភ្ញៀវ
👉 ទំហំដី ៖ 4m x 23m 
👉 បែរមុខទៅទិសត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,155000.0,92.0,1684.7826086956522,11.602164,104.90558,"Emergency Sealing House ⚡️ in Borey, Model, Wat Toul Tuol Russey Keo (ID: # d3049)
👉 Price: $ 155,000 (Negotiable)
Road, Borey Road near Borey Road near Borey Lim Chheang Hak near the Boeung Keo Market, a regional surrounding by Borey and Market for living.
👉 8m trail can be easily logged in
👉 Home size: 4m x 15m The 5m next time left threem 
👉 There are 6 bedrooms, 7 bathrooms, kitchen bathroom
👉 Land size: 4m x 23m 
👉 Turn forward to the destination
👉 Release the Oil Transfer Service (solid layout)	
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-130647812,"ដីនិងផ្ទះលក់បន្ទាន់ ⚡️ ខាងក្រោយបុរីប៉េងហួត50ម៉ែត្រ (ID:#D1711)
👉 តម្លៃ ៖ $155,000 (ចរចា)
👉 ទីតាំងល្អ ស្ថិតនៅខាងក្រោយប៉េងហួត50ម៉ែត្រ ជាប់និងបុរី ច័ន្ទគីរី និងបុរីកាំងម៉េងផ្លូវជាតិលេខ2 ចូលតាមច្រកក្លោងទ្វា វត្តព្រែកថ្លឹងប្រហែល100ម៉ែត្រ ជាប់វិទ្យាល័យ ព្រែកកំពឹស
👉 ទំហំផ្ទះ ៖ 6m × 14m សល់មុខផ្ទះ8m ក្រោយ2m ចំហៀងខាងលិច2m និងចំហៀងខាងកើត8m 
👉 ទំហំដី: 16m × 24m
👉 ផ្ទះមាន 3បន្ទប់គេង 3បន្ទប់ទឹក បន្ទប់ទទួលភ្ញៀវ និងផ្ទះបាយ 
👉 បែរមុខទៅទិសខាងត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន(ប្លង់រឹង)
សូមទំនាក់ទំនង ៖
☎️ (Cellcard): 078 919 789 | 012 61 31 31  
☎️ (Smart)   : 015 779 789
🌐https://www.c21diamondinvestment.com
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,155000.0,384.0,403.6458333333333,11.450637,104.897813,"Land and Home Instant ⚡️ Behind Borey Peng Huoth 50 Meters (ID: # D1711)
👉 Price: $ 155,000 (Negotiable)
👉 A good location is behind the 50m of Pengooth and Bore Chan Kiri and Borey Chan Kiri and Borey Chan Meng, National Pagoda, about 100 meters in the high school
👉 Home size: 6m × 14m away home after 2M west 2m west 2m and 8m east side 
👉 Land size: 16m × 24m
👉 There are 3 bedrooms 3 bathrooms, Living room and kitchen 
👉 Turn to south
👉 Release the Oil Transfer Service (solid layout)
Contact:
☎️ (Cellcard): 078 919 789 | 012 61 31113  
☎️ (smart): 015 779 789
🌐https: //www.c21diamondices.com
↗️telgram: https://t.me/century21diamond"
rl-132972252,"ដីនិងផ្ទះកែងលក់បន្ទាន់⚡️នៅជិតផ្លូវជាតិលេខ2 ក្បែរផ្លូវ60m (ID:#D2428)
👉តម្លៃ ៖ $155,000 (ចរចា)
👉ទីតាំង ចុះពីផ្លូវជាតិលេខ២ត្រឹមតែ៥០ម៉ែត្រ ​កៀកគម្រោងផ្លូវ60mទៅប្រលានយន្ដហោះថ្មី ជិតផ្សារទំនើបអីុអន3 ល្អសម្រាប់សង់លំនៅដ្ឋាន ឬឃ្លាំងគ្រប់ប្រភេទ។
👉ទំហំដី ៖ 15m x 24m
👉ដីបែរទៅទិសខាងជើង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestment.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,155000.0,360.0,430.55555555555554,11.450637,104.897813,"Land and Corner House Sell Emergency ⚡️ Near National Road No 2 Next to 60m (ID: # D2428)
👉 Price: $ 155,000 (Negotiable)
👉 Location of National Road 2, only 50 meters high to 50m) to new airplanes nearly I am 3 to build all kinds of homes or warehouses.
👉 Land size: 15m x 24m
👉 Land turns north
👉 Release the Oil Transfer Service (solid layout)	
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondices.com	
↗️telgram: https://t.me/century21diamond"
rl-134893627,"ផ្ទះលក់បន្ទាន់⚡នៅបុរីបឹងសាឡាងថ្មី ឬស្សីកែវ  (ID:#D3231)
👉តម្លៃ ៖ $155,000 (ចចារ)
👉ទីតាំងល្អ នៅក្នុងបុរីបឹងសាឡាងថ្មី ជិតផ្សារបឹងសាឡាង ស្ថិតនៅតំបន់ទីប្រជុំជន លើផ្លូវធំមានមុស្សចេញចូច្រើន ។
👉ទំហំដី ៖ 4.2m x 25m 
👉ទំហំផ្ទះ ៖ 4.2m x 16m សល់មុខ8m សល់ក្រោយ 1m 
👉ផ្ទះមាន 4បន្ទប់គេង 5បន្ទប់ទឹក ផ្ទះបាយ បន្ទប់ទទួលភ្ញៀវ
👉ដីបែរមុខទៅទិសខាងលិច
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,155000.0,100.0,1550.0,11.602164,104.90558,"An urgent sale of New Boeung Keo Boeung Russey (ID: # D3231)
👉 Price: $ 155,000 (negotiations)
👉 A good location in Boeung Poeung Closing near Boeung Salang Market on the city's town in a large number of joops.
👉 Land size: 4.2m x 25m 
√ Home size: 4.2m x 16m The 8m next time left next 1M 
👉 There are 4 bedrooms, 5 bedrooms, kitchen bathrooms
👉 The soil faces west
👉 Release the Oil Transfer Service (solid layout)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-121561350,"Please contact me at: +855965585977
The Project built on a 13hatta land with 90 villas only.
The villa is nestled secretly within the Kampot valley and surrounding by the forest, the villa is the Luxury residence that took more than pure effort to build. Perched atop pillars and hugging the hillsides, this beautiful villa gives you stunning panoramic view of the gorgeous green landscape.
* The villa connected with
- Private infinity Swimming pool 
- private garden
- Share Lake and forest landscape with mountain
- Other",RESIDENTIAL,Kampot,150000.0,360.0,416.6666666666667,10.711974,104.309701,"PLASE Contact ME AT: +8558585977
The Pro Project Built on A 13Hatta Land With 90 Villas Only.
The Villa IS Nestled Secret Secret Valley and Surrounding by the Forest, The Villa IS the Luxury Residence Suffout Effort Perched atop pillars and hugging the hillsides, this beautiful villa gives you stunning of the Gorge Greenland Landscape.
* The Villa Connected With
- Private Infinity swimming pool 
- Private Garden
- Share Lake and Forest Landscape With Mountain
- Other"
rl-121013819,"ផ្ទះសម្រាប់លក់នៅត្នោតជ្រុំ
- ID : NR11-005
- តម្លៃ ៖ 150,000$ (តម្លៃចរចាបាន)
- ទំហំដី ៖ 144 ម៉ែត្រការ៉េ
- បន្ទប់គេង ៖ 8
- បន្ទប់ទឹក ៖ 8
- ផ្ទះបាយ ៖ 1
- បន្ទប់ទទួលភ្ញៀវ ៖ 1
- ទិស ៖ កើត
- ទីតាំងស្ថិតនៅ សង្កាត់បឹងទំពុន ខណ្ឌមានជ័យ រាជធានីភ្នំពេញ ។
- សម្រាប់ព័ត៌មានបន្ថែមសូមទាក់ទងមកកាន់លេខ 096 966 8888 (Telegram, Line, WhatsApp) ។ សូមអរគុណ
----------------------------------
House For Sale
- ID : NR11-005
- Price : 150,000$ (Negotiable)
- Land Size : 144 sqm
- Bed : 8
- Bath : 8
- Living Room : 1
- Kitchen : 1
- View : East
- Location : Sangkat Boeung Tum Pun, Khan Meanchey, Phnom Penh.
- For more information please contact to 096 966 8888 (Telegram, Line, WhatsApp). Thanks you!",RESIDENTIAL,Phnom Penh,150000.0,,,11.526996,104.916137,"House for sale in Tynchery
- ID: NR11-005
- Price: $ 150,000 (Negotiable Prices)
- Land size: 144 square meters
- bedrooms: 8
- Bathrooms: 8
- Kitchen: 1
- The living room: 1
- Direction: Born
- Location is located in the Boeung Sangkat district, Meanchey district, Phnom Penh.
- For more information, please contact 096 966 8888 (Telegram, Line, Whatsapp). Thank you
------------------------------
House for Sale
- ID: NR11-005
- PRICE: $ 150,000 (Negotiable)
- Land Size: 144 SQM
- BED: 8
- bath: 8
- living room: 1
- kitchen: 1
- View: East
- Location: Sangkat Boeung Tum Pun, Khan Meanchey, Phnom Penh.
- For More Information Please Contact to 096 966 8888 (Telegram, Line, WhatsApp). Thanks You!"
