h3,population,geometry,index_right,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn
8865846137fffff,24682.0,"MULTIPOLYGON (((104.91491719104995 11.519110636548088, 104.91544830414101 11.5242811552476, 104.91119224837628 11.527339851284342, 104.906405007618 11.525227933555549, 104.90587401288614 11.520057282875408, 104.91013014054326 11.516998681895943, 104.91491719104995 11.519110636548088)))",330,0.181499028452,0.00117583387872,Dangkao,KH120501,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846137fffff,24682.0,"MULTIPOLYGON (((104.91491719104995 11.519110636548088, 104.91544830414101 11.5242811552476, 104.91119224837628 11.527339851284342, 104.906405007618 11.525227933555549, 104.90587401288614 11.520057282875408, 104.91013014054326 11.516998681895943, 104.91491719104995 11.519110636548088)))",145,0.0810863318441,0.000382494174808,Boeng Tumpun,KH120602,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846137fffff,24682.0,"MULTIPOLYGON (((104.91491719104995 11.519110636548088, 104.91544830414101 11.5242811552476, 104.91119224837628 11.527339851284342, 104.906405007618 11.525227933555549, 104.90587401288614 11.520057282875408, 104.91013014054326 11.516998681895943, 104.91491719104995 11.519110636548088)))",162,0.0753958976398,0.000289106750914,Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846135fffff,22376.0,"MULTIPOLYGON (((104.92395989138383 11.51816375459979, 104.92449112279442 11.523334141198594, 104.92023536518631 11.526392889073083, 104.91544830414101 11.5242811552476, 104.91491719104995 11.519110636548088, 104.91917302067458 11.51605198376602, 104.92395989138383 11.51816375459979)))",845,0.0341398430089,7.64653076364e-05,Phsar Daeum Thkov,KH120112,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846135fffff,22376.0,"MULTIPOLYGON (((104.92395989138383 11.51816375459979, 104.92449112279442 11.523334141198594, 104.92023536518631 11.526392889073083, 104.91544830414101 11.5242811552476, 104.91491719104995 11.519110636548088, 104.91917302067458 11.51605198376602, 104.92395989138383 11.51816375459979)))",145,0.0810863318441,0.000382494174808,Boeng Tumpun,KH120602,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846135fffff,22376.0,"MULTIPOLYGON (((104.92395989138383 11.51816375459979, 104.92449112279442 11.523334141198594, 104.92023536518631 11.526392889073083, 104.91544830414101 11.5242811552476, 104.91491719104995 11.519110636548088, 104.91917302067458 11.51605198376602, 104.92395989138383 11.51816375459979)))",162,0.0753958976398,0.000289106750914,Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846133fffff,683.0,"MULTIPOLYGON (((104.90959910994842 11.511828037553544, 104.91013014054326 11.516998681895943, 104.90587401288614 11.520057282875408, 104.90108678280822 11.517945144411499, 104.90055587059018 11.512774368144878, 104.90481207006319 11.509715862257632, 104.90959910994842 11.511828037553544)))",330,0.181499028452,0.00117583387872,Dangkao,KH120501,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846131fffff,4418.0,"MULTIPOLYGON (((104.91864187174261 11.510881471467927, 104.91917302067458 11.51605198376602, 104.91491719104995 11.519110636548088, 104.91013014054326 11.516998681895943, 104.90959910994842 11.511828037553544, 104.91385501151308 11.508769479898847, 104.91864187174261 11.510881471467927)))",330,0.181499028452,0.00117583387872,Dangkao,KH120501,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846131fffff,4418.0,"MULTIPOLYGON (((104.91864187174261 11.510881471467927, 104.91917302067458 11.51605198376602, 104.91491719104995 11.519110636548088, 104.91013014054326 11.516998681895943, 104.90959910994842 11.511828037553544, 104.91385501151308 11.508769479898847, 104.91864187174261 11.510881471467927)))",145,0.0810863318441,0.000382494174808,Boeng Tumpun,KH120602,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846131fffff,4418.0,"MULTIPOLYGON (((104.91864187174261 11.510881471467927, 104.91917302067458 11.51605198376602, 104.91491719104995 11.519110636548088, 104.91013014054326 11.516998681895943, 104.90959910994842 11.511828037553544, 104.91385501151308 11.508769479898847, 104.91864187174261 11.510881471467927)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846131fffff,4418.0,"MULTIPOLYGON (((104.91864187174261 11.510881471467927, 104.91917302067458 11.51605198376602, 104.91491719104995 11.519110636548088, 104.91013014054326 11.516998681895943, 104.90959910994842 11.511828037553544, 104.91385501151308 11.508769479898847, 104.91864187174261 11.510881471467927)))",162,0.0753958976398,0.000289106750914,Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584612dfffff,8223.0,"MULTIPOLYGON (((104.95108512128093 11.515321696098175, 104.95161670741166 11.520491685674711, 104.94736184539168 11.523550588381424, 104.94257532484212 11.521439406305177, 104.9420438569117 11.516269284267885, 104.94629879132043 11.51321047675887, 104.95108512128093 11.515321696098175)))",958,0.112246796985,0.000491827706894,Preaek Pra,KH121204,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584612dfffff,8223.0,"MULTIPOLYGON (((104.95108512128093 11.515321696098175, 104.95161670741166 11.520491685674711, 104.94736184539168 11.523550588381424, 104.94257532484212 11.521439406305177, 104.9420438569117 11.516269284267885, 104.94629879132043 11.51321047675887, 104.95108512128093 11.515321696098175)))",727,0.121932510496,0.000835264112578,Nirouth,KH121203,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584612bfffff,12487.0,"MULTIPOLYGON (((104.93672596098857 11.508987633241253, 104.93725734647558 11.514157881090565, 104.93300211347524 11.517216637137413, 104.92821542278952 11.515105050128598, 104.92768415556014 11.509934669994877, 104.93193946074875 11.506876009145644, 104.93672596098857 11.508987633241253)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584612bfffff,12487.0,"MULTIPOLYGON (((104.93672596098857 11.508987633241253, 104.93725734647558 11.514157881090565, 104.93300211347524 11.517216637137413, 104.92821542278952 11.515105050128598, 104.92768415556014 11.509934669994877, 104.93193946074875 11.506876009145644, 104.93672596098857 11.508987633241253)))",162,0.0753958976398,0.000289106750914,Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846129fffff,6409.0,"MULTIPOLYGON (((104.94576728761545 11.508040361313968, 104.94629879132043 11.51321047675887, 104.9420438569117 11.516269284267885, 104.93725734647558 11.514157881090565, 104.93672596098857 11.508987633241253, 104.9409809677096 11.505928920964939, 104.94576728761545 11.508040361313968)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846129fffff,6409.0,"MULTIPOLYGON (((104.94576728761545 11.508040361313968, 104.94629879132043 11.51321047675887, 104.9420438569117 11.516269284267885, 104.93725734647558 11.514157881090565, 104.93672596098857 11.508987633241253, 104.9409809677096 11.505928920964939, 104.94576728761545 11.508040361313968)))",958,0.112246796985,0.000491827706894,Preaek Pra,KH121204,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846127fffff,8114.0,"MULTIPOLYGON (((104.93832016410649 11.524498257514644, 104.93885159625151 11.529668385919265, 104.93459620920359 11.532727280610546, 104.92980931778344 11.530615951795918, 104.92927800390055 11.525445691114198, 104.93353346316562 11.522386891515469, 104.93832016410649 11.524498257514644)))",958,0.112246796985,0.000491827706894,Preaek Pra,KH121204,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846127fffff,8114.0,"MULTIPOLYGON (((104.93832016410649 11.524498257514644, 104.93885159625151 11.529668385919265, 104.93459620920359 11.532727280610546, 104.92980931778344 11.530615951795918, 104.92927800390055 11.525445691114198, 104.93353346316562 11.522386891515469, 104.93832016410649 11.524498257514644)))",162,0.0753958976398,0.000289106750914,Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846127fffff,8114.0,"MULTIPOLYGON (((104.93832016410649 11.524498257514644, 104.93885159625151 11.529668385919265, 104.93459620920359 11.532727280610546, 104.92980931778344 11.530615951795918, 104.92927800390055 11.525445691114198, 104.93353346316562 11.522386891515469, 104.93832016410649 11.524498257514644)))",221,0.0252795113208,3.36673106623e-05,Chhbar Ampov Ti Muoy,KH121201,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846127fffff,8114.0,"MULTIPOLYGON (((104.93832016410649 11.524498257514644, 104.93885159625151 11.529668385919265, 104.93459620920359 11.532727280610546, 104.92980931778344 11.530615951795918, 104.92927800390055 11.525445691114198, 104.93353346316562 11.522386891515469, 104.93832016410649 11.524498257514644)))",193,0.0418795691189,0.000100329512993,Chbar Ampov Ti Pir,KH121202,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846127fffff,8114.0,"MULTIPOLYGON (((104.93832016410649 11.524498257514644, 104.93885159625151 11.529668385919265, 104.93459620920359 11.532727280610546, 104.92980931778344 11.530615951795918, 104.92927800390055 11.525445691114198, 104.93353346316562 11.522386891515469, 104.93832016410649 11.524498257514644)))",1498,0.0960253137179,0.00037795864885,Tonle Basak,KH120101,,,,Chamkar Mon,KH1201,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846125fffff,11754.0,"MULTIPOLYGON (((104.94736184539168 11.523550588381424, 104.94789339575912 11.52872058438894, 104.94363830736467 11.531779530726041, 104.93885159625151 11.529668385919265, 104.93832016410649 11.524498257514644, 104.94257532484212 11.521439406305177, 104.94736184539168 11.523550588381424)))",958,0.112246796985,0.000491827706894,Preaek Pra,KH121204,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846125fffff,11754.0,"MULTIPOLYGON (((104.94736184539168 11.523550588381424, 104.94789339575912 11.52872058438894, 104.94363830736467 11.531779530726041, 104.93885159625151 11.529668385919265, 104.93832016410649 11.524498257514644, 104.94257532484212 11.521439406305177, 104.94736184539168 11.523550588381424)))",221,0.0252795113208,3.36673106623e-05,Chhbar Ampov Ti Muoy,KH121201,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846125fffff,11754.0,"MULTIPOLYGON (((104.94736184539168 11.523550588381424, 104.94789339575912 11.52872058438894, 104.94363830736467 11.531779530726041, 104.93885159625151 11.529668385919265, 104.93832016410649 11.524498257514644, 104.94257532484212 11.521439406305177, 104.94736184539168 11.523550588381424)))",727,0.121932510496,0.000835264112578,Nirouth,KH121203,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846125fffff,11754.0,"MULTIPOLYGON (((104.94736184539168 11.523550588381424, 104.94789339575912 11.52872058438894, 104.94363830736467 11.531779530726041, 104.93885159625151 11.529668385919265, 104.93832016410649 11.524498257514644, 104.94257532484212 11.521439406305177, 104.94736184539168 11.523550588381424)))",193,0.0418795691189,0.000100329512993,Chbar Ampov Ti Pir,KH121202,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846123fffff,9638.0,"MULTIPOLYGON (((104.93300211347524 11.517216637137413, 104.93353346316562 11.522386891515469, 104.92927800390055 11.525445691114198, 104.92449112279442 11.523334141198594, 104.92395989138383 11.51816375459979, 104.92821542278952 11.515105050128598, 104.93300211347524 11.517216637137413)))",162,0.0753958976398,0.000289106750914,Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846121fffff,8422.0,"MULTIPOLYGON (((104.9420438569117 11.516269284267885, 104.94257532484212 11.521439406305177, 104.93832016410649 11.524498257514644, 104.93353346316562 11.522386891515469, 104.93300211347524 11.517216637137413, 104.93725734647558 11.514157881090565, 104.9420438569117 11.516269284267885)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846121fffff,8422.0,"MULTIPOLYGON (((104.9420438569117 11.516269284267885, 104.94257532484212 11.521439406305177, 104.93832016410649 11.524498257514644, 104.93353346316562 11.522386891515469, 104.93300211347524 11.517216637137413, 104.93725734647558 11.514157881090565, 104.9420438569117 11.516269284267885)))",958,0.112246796985,0.000491827706894,Preaek Pra,KH121204,,,,Chbar Ampov,KH1212,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846121fffff,8422.0,"MULTIPOLYGON (((104.9420438569117 11.516269284267885, 104.94257532484212 11.521439406305177, 104.93832016410649 11.524498257514644, 104.93353346316562 11.522386891515469, 104.93300211347524 11.517216637137413, 104.93725734647558 11.514157881090565, 104.9420438569117 11.516269284267885)))",162,0.0753958976398,0.000289106750914,Chak Angrae Leu,KH120606,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584611dfffff,26.0,"MULTIPOLYGON (((104.92077282945226 11.487140602688882, 104.92130396757096 11.492311226667386, 104.91704851823532 11.49536969701649, 104.9122618588121 11.493257448075859, 104.91173083900394 11.488086691982172, 104.91598636029835 11.485028316935557, 104.92077282945226 11.487140602688882)))",201,0.160532050437,0.00108136795542,Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584611dfffff,26.0,"MULTIPOLYGON (((104.92077282945226 11.487140602688882, 104.92130396757096 11.492311226667386, 104.91704851823532 11.49536969701649, 104.9122618588121 11.493257448075859, 104.91173083900394 11.488086691982172, 104.91598636029835 11.485028316935557, 104.92077282945226 11.487140602688882)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584611bfffff,1551.0,"MULTIPOLYGON (((104.90641325284543 11.480803341785611, 104.90694419016721 11.485974222763478, 104.90268837096387 11.489032546374986, 104.8979015426705 11.486919893697623, 104.8973707237165 11.481748880781138, 104.90162661467807 11.478690652471878, 104.90641325284543 11.480803341785611)))",201,0.160532050437,0.00108136795542,Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846119fffff,32.0,"MULTIPOLYGON (((104.91545530464845 11.479857568016413, 104.91598636029835 11.485028316935557, 104.91173083900394 11.488086691982172, 104.90694419016721 11.485974222763478, 104.90641325284543 11.480803341785611, 104.91066884602219 11.477745062076423, 104.91545530464845 11.479857568016413)))",201,0.160532050437,0.00108136795542,Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846119fffff,32.0,"MULTIPOLYGON (((104.91545530464845 11.479857568016413, 104.91598636029835 11.485028316935557, 104.91173083900394 11.488086691982172, 104.90694419016721 11.485974222763478, 104.90641325284543 11.480803341785611, 104.91066884602219 11.477745062076423, 104.91545530464845 11.479857568016413)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846117fffff,892.0,"MULTIPOLYGON (((104.90800611144346 11.496315866954692, 104.9085370953991 11.501486629997814, 104.90428112197091 11.5045450924902, 104.89949409279 11.50243269673348, 104.89896322720664 11.497261801758913, 104.90321927242186 11.494203434463763, 104.90800611144346 11.496315866954692)))",330,0.181499028452,0.00117583387872,Dangkao,KH120501,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846117fffff,892.0,"MULTIPOLYGON (((104.90800611144346 11.496315866954692, 104.9085370953991 11.501486629997814, 104.90428112197091 11.5045450924902, 104.89949409279 11.50243269673348, 104.89896322720664 11.497261801758913, 104.90321927242186 11.494203434463763, 104.90800611144346 11.496315866954692)))",201,0.160532050437,0.00108136795542,Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846115fffff,18.0,"MULTIPOLYGON (((104.91704851823532 11.49536969701649, 104.91757962052358 11.50054032800807, 104.91332394506611 11.503598842119303, 104.9085370953991 11.501486629997814, 104.90800611144346 11.496315866954692, 104.9122618588121 11.493257448075859, 104.91704851823532 11.49536969701649)))",330,0.181499028452,0.00117583387872,Dangkao,KH120501,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846115fffff,18.0,"MULTIPOLYGON (((104.91704851823532 11.49536969701649, 104.91757962052358 11.50054032800807, 104.91332394506611 11.503598842119303, 104.9085370953991 11.501486629997814, 104.90800611144346 11.496315866954692, 104.9122618588121 11.493257448075859, 104.91704851823532 11.49536969701649)))",201,0.160532050437,0.00108136795542,Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846115fffff,18.0,"MULTIPOLYGON (((104.91704851823532 11.49536969701649, 104.91757962052358 11.50054032800807, 104.91332394506611 11.503598842119303, 104.9085370953991 11.501486629997814, 104.90800611144346 11.496315866954692, 104.9122618588121 11.493257448075859, 104.91704851823532 11.49536969701649)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846113fffff,2496.0,"MULTIPOLYGON (((104.90268837096387 11.489032546374986, 104.90321927242186 11.494203434463763, 104.89896322720664 11.497261801758913, 104.89417620881284 11.495149185724383, 104.89364542574474 11.489978165760629, 104.8979015426705 11.486919893697623, 104.90268837096387 11.489032546374986)))",330,0.181499028452,0.00117583387872,Dangkao,KH120501,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846113fffff,2496.0,"MULTIPOLYGON (((104.90268837096387 11.489032546374986, 104.90321927242186 11.494203434463763, 104.89896322720664 11.497261801758913, 104.89417620881284 11.495149185724383, 104.89364542574474 11.489978165760629, 104.8979015426705 11.486919893697623, 104.90268837096387 11.489032546374986)))",201,0.160532050437,0.00108136795542,Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846111fffff,26.0,"MULTIPOLYGON (((104.91173083900394 11.488086691982172, 104.9122618588121 11.493257448075859, 104.90800611144346 11.496315866954692, 104.90321927242186 11.494203434463763, 104.90268837096387 11.489032546374986, 104.90694419016721 11.485974222763478, 104.91173083900394 11.488086691982172)))",201,0.160532050437,0.00108136795542,Cheung Aek,KH120515,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584610dfffff,5303.0,"MULTIPOLYGON (((104.94417286981599 11.49252977746565, 104.9447043268638 11.49770001158228, 104.94044954643674 11.500758679869438, 104.93566323666832 11.498647018693466, 104.93513189783398 11.493476652165164, 104.93938675054444 11.490418079215775, 104.94417286981599 11.49252977746565)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
886584610bfffff,26.0,"MULTIPOLYGON (((104.92981434189633 11.486194278601836, 104.93034559828585 11.491364770345093, 104.92609044716966 11.494423292051053, 104.92130396757096 11.492311226667386, 104.92077282945226 11.487140602688882, 104.92502805265136 11.484082176320554, 104.92981434189633 11.486194278601836)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846109fffff,2543.0,"MULTIPOLYGON (((104.93885537592384 11.485247719827793, 104.93938675054444 11.490418079215775, 104.93513189783398 11.493476652165164, 104.93034559828585 11.491364770345093, 104.92981434189633 11.486194278601836, 104.93406926681375 11.483135801025195, 104.93885537592384 11.485247719827793)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846107fffff,2745.0,"MULTIPOLYGON (((104.93140815771147 11.501705635702091, 104.93193946074875 11.506876009145644, 104.92768415556014 11.509934669994877, 104.92289747521245 11.507822862159236, 104.92236629045046 11.50265235648766, 104.92662166775081 11.499593790871012, 104.93140815771147 11.501705635702091)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846105fffff,8431.0,"MULTIPOLYGON (((104.94044954643674 11.500758679869438, 104.9409809677096 11.505928920964939, 104.93672596098857 11.508987633241253, 104.93193946074875 11.506876009145644, 104.93140815771147 11.501705635702091, 104.93566323666832 11.498647018693466, 104.94044954643674 11.500758679869438)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846103fffff,53.0,"MULTIPOLYGON (((104.92609044716966 11.494423292051053, 104.92662166775081 11.499593790871012, 104.92236629045046 11.50265235648766, 104.91757962052358 11.50054032800807, 104.91704851823532 11.49536969701649, 104.92130396757096 11.492311226667386, 104.92609044716966 11.494423292051053)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846101fffff,2439.0,"MULTIPOLYGON (((104.93513189783398 11.493476652165164, 104.93566323666832 11.498647018693466, 104.93140815771147 11.501705635702091, 104.92662166775081 11.499593790871012, 104.92609044716966 11.494423292051053, 104.93034559828585 11.491364770345093, 104.93513189783398 11.493476652165164)))",161,0.11418245255,0.000794930376935,Chak Angrae Kraom,KH120607,,,,Mean Chey,KH1206,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460edfffff,508.0,"MULTIPOLYGON (((104.86705782109134 11.453554820803536, 104.86758819148834 11.458726462442792, 104.86333149144636 11.46178430170744, 104.8585443497935 11.45967040395283, 104.85801409791382 11.454498630841549, 104.86227086915962 11.451440886948125, 104.86705782109134 11.453554820803536)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460edfffff,508.0,"MULTIPOLYGON (((104.86705782109134 11.453554820803536, 104.86758819148834 11.458726462442792, 104.86333149144636 11.46178430170744, 104.8585443497935 11.45967040395283, 104.85801409791382 11.454498630841549, 104.86227086915962 11.451440886948125, 104.86705782109134 11.453554820803536)))",1297,0.103946904786,0.000649690625153,Spean Thma,KH120519,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460ebfffff,299.0,"MULTIPOLYGON (((104.85269679837782 11.447212617264778, 104.85322696768681 11.452384514000165, 104.848969899713 11.455442206294684, 104.8441825914171 11.453327906474325, 104.84365254068253 11.448155878443826, 104.84790967965941 11.445098281520023, 104.85269679837782 11.447212617264778)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460ebfffff,299.0,"MULTIPOLYGON (((104.85269679837782 11.447212617264778, 104.85322696768681 11.452384514000165, 104.848969899713 11.455442206294684, 104.8441825914171 11.453327906474325, 104.84365254068253 11.448155878443826, 104.84790967965941 11.445098281520023, 104.85269679837782 11.447212617264778)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e9fffff,681.0,"MULTIPOLYGON (((104.86174058131576 11.446269121628136, 104.86227086915962 11.451440886948125, 104.85801409791382 11.454498630841549, 104.85322696768681 11.452384514000165, 104.85269679837782 11.447212617264778, 104.85695364075093 11.444154968777399, 104.86174058131576 11.446269121628136)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e9fffff,681.0,"MULTIPOLYGON (((104.86174058131576 11.446269121628136, 104.86227086915962 11.451440886948125, 104.85801409791382 11.454498630841549, 104.85322696768681 11.452384514000165, 104.85269679837782 11.447212617264778, 104.85695364075093 11.444154968777399, 104.86174058131576 11.446269121628136)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e9fffff,681.0,"MULTIPOLYGON (((104.86174058131576 11.446269121628136, 104.86227086915962 11.451440886948125, 104.85801409791382 11.454498630841549, 104.85322696768681 11.452384514000165, 104.85269679837782 11.447212617264778, 104.85695364075093 11.444154968777399, 104.86174058131576 11.446269121628136)))",1297,0.103946904786,0.000649690625153,Spean Thma,KH120519,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e7fffff,666.0,"MULTIPOLYGON (((104.85428735289929 11.462728191583269, 104.85481756880395 11.467899972260636, 104.85056034627611 11.470957803409364, 104.84577283680174 11.468843758606143, 104.84524273947609 11.463671846640661, 104.84950003303575 11.460614110757728, 104.85428735289929 11.462728191583269)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e7fffff,666.0,"MULTIPOLYGON (((104.85428735289929 11.462728191583269, 104.85481756880395 11.467899972260636, 104.85056034627611 11.470957803409364, 104.84577283680174 11.468843758606143, 104.84524273947609 11.463671846640661, 104.84950003303575 11.460614110757728, 104.85428735289929 11.462728191583269)))",1054,0.149485935881,0.000738777224513,Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e5fffff,233.0,"MULTIPOLYGON (((104.86333149144636 11.46178430170744, 104.86386182589045 11.46695595097642, 104.85960490015229 11.47001383390796, 104.85481756880395 11.467899972260636, 104.85428735289929 11.462728191583269, 104.8585443497935 11.45967040395283, 104.86333149144636 11.46178430170744)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
